Date,5,3,2,1,0,total,위험자산비중,rebal
2018-05-09,0.00%,35.13%,13.95%,29.95%,20.97%,100.00%,0.00%,False
2018-05-10,0.00%,35.29%,14.04%,29.81%,20.87%,100.00%,0.00%,False
2018-05-11,0.00%,35.27%,14.10%,29.78%,20.85%,100.00%,0.00%,False
2018-05-14,0.00%,35.28%,14.20%,29.71%,20.81%,100.00%,0.00%,False
2018-05-15,0.00%,35.27%,14.13%,29.76%,20.84%,100.00%,0.00%,False
2018-05-16,0.00%,35.24%,14.08%,29.81%,20.87%,100.00%,0.00%,False
2018-05-17,0.00%,35.29%,14.11%,29.77%,20.83%,100.00%,0.00%,False
2018-05-18,0.00%,35.32%,14.11%,29.76%,20.82%,100.00%,0.00%,False
2018-05-21,0.00%,35.40%,14.12%,29.70%,20.78%,100.00%,0.00%,False
2018-05-23,0.00%,35.31%,14.12%,29.76%,20.82%,100.00%,0.00%,False
2018-05-24,0.00%,35.39%,14.11%,29.72%,20.78%,100.00%,0.00%,False
2018-05-25,0.00%,35.45%,14.13%,29.68%,20.75%,100.00%,0.00%,False
2018-05-28,0.00%,35.49%,14.10%,29.67%,20.74%,100.00%,0.00%,False
2018-05-29,0.00%,35.39%,14.07%,29.75%,20.80%,100.00%,0.00%,False
2018-05-30,0.00%,35.20%,14.04%,29.88%,20.88%,100.00%,0.00%,False
2018-05-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2018-06-01,0.00%,35.06%,13.95%,30.00%,20.99%,100.00%,0.00%,False
2018-06-04,0.00%,35.25%,14.02%,29.83%,20.89%,100.00%,0.00%,False
2018-06-05,0.00%,35.27%,14.04%,29.82%,20.87%,100.00%,0.00%,False
2018-06-07,0.00%,35.43%,14.13%,29.67%,20.76%,100.00%,0.00%,False
2018-06-08,0.00%,35.29%,14.11%,29.77%,20.83%,100.00%,0.00%,False
2018-06-11,0.00%,35.38%,14.15%,29.69%,20.78%,100.00%,0.00%,False
2018-06-12,0.00%,35.43%,14.18%,29.63%,20.77%,100.00%,0.00%,False
2018-06-14,0.00%,35.39%,14.14%,29.68%,20.80%,100.00%,0.00%,False
2018-06-15,0.00%,35.67%,14.11%,29.53%,20.69%,100.00%,0.00%,False
2018-06-18,0.00%,35.57%,14.08%,29.61%,20.74%,100.00%,0.00%,False
2018-06-19,0.00%,35.42%,14.02%,29.74%,20.83%,100.00%,0.00%,False
2018-06-20,0.00%,35.59%,14.08%,29.60%,20.73%,100.00%,0.00%,False
2018-06-21,0.00%,35.71%,14.07%,29.54%,20.68%,100.00%,0.00%,False
2018-06-22,0.00%,35.59%,14.02%,29.64%,20.75%,100.00%,0.00%,False
2018-06-25,0.00%,35.60%,13.97%,29.66%,20.77%,100.00%,0.00%,False
2018-06-26,0.00%,35.28%,13.96%,29.86%,20.90%,100.00%,0.00%,False
2018-06-27,0.00%,35.39%,13.91%,29.82%,20.87%,100.00%,0.00%,False
2018-06-28,0.00%,35.20%,13.90%,29.95%,20.95%,100.00%,0.00%,False
2018-06-29,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2018-07-02,0.00%,34.78%,13.97%,30.15%,21.10%,100.00%,0.00%,False
2018-07-03,0.00%,34.96%,14.02%,30.01%,21.01%,100.00%,0.00%,False
2018-07-04,0.00%,34.74%,14.01%,30.15%,21.10%,100.00%,0.00%,False
2018-07-05,0.00%,34.75%,14.01%,30.15%,21.09%,100.00%,0.00%,False
2018-07-06,0.00%,34.93%,14.08%,30.00%,20.99%,100.00%,0.00%,False
2018-07-09,0.00%,35.06%,14.17%,29.87%,20.90%,100.00%,0.00%,False
2018-07-10,0.00%,35.28%,14.19%,29.74%,20.80%,100.00%,0.00%,False
2018-07-11,0.00%,35.14%,14.15%,29.84%,20.86%,100.00%,0.00%,False
2018-07-12,0.00%,35.32%,14.16%,29.74%,20.79%,100.00%,0.00%,False
2018-07-13,0.00%,35.57%,14.19%,29.57%,20.68%,100.00%,0.00%,False
2018-07-16,0.00%,35.59%,14.18%,29.56%,20.67%,100.00%,0.00%,False
2018-07-17,0.00%,35.39%,14.18%,29.68%,20.75%,100.00%,0.00%,False
2018-07-18,0.00%,35.63%,14.20%,29.53%,20.65%,100.00%,0.00%,False
2018-07-19,0.00%,35.59%,14.21%,29.55%,20.65%,100.00%,0.00%,False
2018-07-20,0.00%,35.63%,14.16%,29.56%,20.66%,100.00%,0.00%,False
2018-07-23,0.00%,35.44%,14.19%,29.65%,20.72%,100.00%,0.00%,False
2018-07-24,0.00%,35.58%,14.23%,29.54%,20.65%,100.00%,0.00%,False
2018-07-25,0.00%,35.50%,14.24%,29.58%,20.67%,100.00%,0.00%,False
2018-07-26,0.00%,35.51%,14.32%,29.53%,20.64%,100.00%,0.00%,False
2018-07-27,0.00%,35.36%,14.39%,29.58%,20.68%,100.00%,0.00%,False
2018-07-30,0.00%,35.22%,14.26%,29.74%,20.78%,100.00%,0.00%,False
2018-07-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2018-08-01,0.00%,35.22%,14.01%,29.87%,20.91%,100.00%,0.00%,False
2018-08-02,0.00%,35.07%,13.98%,29.97%,20.98%,100.00%,0.00%,False
2018-08-03,0.00%,35.39%,14.00%,29.77%,20.84%,100.00%,0.00%,False
2018-08-06,0.00%,35.26%,14.08%,29.80%,20.85%,100.00%,0.00%,False
2018-08-07,0.00%,35.50%,14.07%,29.67%,20.76%,100.00%,0.00%,False
2018-08-08,0.00%,35.43%,14.10%,29.70%,20.77%,100.00%,0.00%,False
2018-08-09,0.00%,35.43%,14.10%,29.70%,20.77%,100.00%,0.00%,False
2018-08-10,0.00%,35.42%,14.04%,29.74%,20.79%,100.00%,0.00%,False
2018-08-13,0.00%,35.28%,14.02%,29.84%,20.86%,100.00%,0.00%,False
2018-08-14,0.00%,35.35%,14.03%,29.79%,20.83%,100.00%,0.00%,False
2018-08-16,0.00%,35.20%,14.04%,29.88%,20.88%,100.00%,0.00%,False
2018-08-17,0.00%,35.10%,14.12%,29.90%,20.89%,100.00%,0.00%,False
2018-08-20,0.00%,35.09%,14.15%,29.88%,20.87%,100.00%,0.00%,False
2018-08-21,0.00%,35.10%,14.17%,29.87%,20.86%,100.00%,0.00%,False
2018-08-22,0.00%,35.14%,14.13%,29.87%,20.85%,100.00%,0.00%,False
2018-08-23,0.00%,35.28%,14.14%,29.79%,20.79%,100.00%,0.00%,False
2018-08-24,0.00%,35.29%,14.14%,29.78%,20.79%,100.00%,0.00%,False
2018-08-27,0.00%,35.40%,14.20%,29.69%,20.72%,100.00%,0.00%,False
2018-08-28,0.00%,35.40%,14.26%,29.65%,20.69%,100.00%,0.00%,False
2018-08-29,0.00%,35.48%,14.25%,29.61%,20.66%,100.00%,0.00%,False
2018-08-30,0.00%,35.55%,14.27%,29.55%,20.63%,100.00%,0.00%,False
2018-08-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2018-09-03,0.00%,34.94%,14.02%,30.03%,21.01%,100.00%,0.00%,False
2018-09-04,0.00%,35.05%,14.02%,29.97%,20.97%,100.00%,0.00%,False
2018-09-05,0.00%,34.91%,13.98%,30.07%,21.04%,100.00%,0.00%,False
2018-09-06,0.00%,34.78%,13.96%,30.16%,21.10%,100.00%,0.00%,False
2018-09-07,0.00%,34.61%,14.00%,30.24%,21.15%,100.00%,0.00%,False
2018-09-10,0.00%,34.69%,13.98%,30.20%,21.13%,100.00%,0.00%,False
2018-09-11,0.00%,34.67%,14.01%,30.18%,21.14%,100.00%,0.00%,False
2018-09-12,0.00%,34.76%,14.01%,30.13%,21.10%,100.00%,0.00%,False
2018-09-13,0.00%,34.66%,14.02%,30.18%,21.14%,100.00%,0.00%,False
2018-09-14,0.00%,34.90%,14.05%,30.02%,21.03%,100.00%,0.00%,False
2018-09-17,0.00%,34.79%,14.04%,30.09%,21.08%,100.00%,0.00%,False
2018-09-18,0.00%,34.72%,14.02%,30.14%,21.12%,100.00%,0.00%,False
2018-09-19,0.00%,34.78%,14.07%,30.07%,21.07%,100.00%,0.00%,False
2018-09-20,0.00%,34.83%,14.07%,30.05%,21.06%,100.00%,0.00%,False
2018-09-21,0.00%,34.95%,14.14%,29.93%,20.98%,100.00%,0.00%,False
2018-09-27,0.00%,35.01%,14.01%,29.98%,21.00%,100.00%,0.00%,False
2018-09-28,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2018-10-01,0.00%,35.05%,14.07%,29.93%,20.95%,100.00%,0.00%,False
2018-10-02,0.00%,34.94%,14.05%,30.00%,21.00%,100.00%,0.00%,False
2018-10-04,0.00%,34.89%,14.02%,30.05%,21.04%,100.00%,0.00%,False
2018-10-05,0.00%,34.73%,14.06%,30.12%,21.10%,100.00%,0.00%,False
2018-10-08,0.00%,34.55%,14.02%,30.25%,21.18%,100.00%,0.00%,False
2018-10-10,0.00%,34.46%,14.01%,30.32%,21.22%,100.00%,0.00%,False
2018-10-11,0.00%,33.69%,13.68%,30.96%,21.66%,100.00%,0.00%,False
2018-10-12,0.00%,33.75%,13.74%,30.89%,21.62%,100.00%,0.00%,False
2018-10-15,0.00%,33.79%,13.63%,30.93%,21.65%,100.00%,0.00%,False
2018-10-16,0.00%,33.68%,13.66%,30.98%,21.68%,100.00%,0.00%,False
2018-10-17,0.00%,34.07%,13.82%,30.66%,21.45%,100.00%,0.00%,False
2018-10-18,0.00%,33.97%,13.77%,30.76%,21.50%,100.00%,0.00%,False
2018-10-19,0.00%,33.94%,13.71%,30.81%,21.54%,100.00%,0.00%,False
2018-10-22,0.00%,33.88%,13.69%,30.86%,21.58%,100.00%,0.00%,False
2018-10-23,0.00%,33.68%,13.53%,31.07%,21.72%,100.00%,0.00%,False
2018-10-24,0.00%,33.65%,13.59%,31.05%,21.71%,100.00%,0.00%,False
2018-10-25,0.00%,33.16%,13.44%,31.43%,21.97%,100.00%,0.00%,False
2018-10-26,0.00%,33.17%,13.43%,31.44%,21.96%,100.00%,0.00%,False
2018-10-29,0.00%,33.01%,13.42%,31.54%,22.03%,100.00%,0.00%,False
2018-10-30,0.00%,32.88%,13.42%,31.62%,22.08%,100.00%,0.00%,False
2018-10-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2018-11-01,20.97%,35.09%,14.04%,29.91%,0.00%,100.00%,20.97%,False
2018-11-02,21.77%,34.98%,13.99%,29.26%,0.00%,100.00%,21.77%,False
2018-11-05,21.98%,34.65%,13.88%,29.48%,0.00%,100.00%,21.98%,False
2018-11-06,21.90%,34.65%,13.98%,29.47%,0.00%,100.00%,21.90%,False
2018-11-07,21.57%,34.80%,14.11%,29.52%,0.00%,100.00%,21.57%,False
2018-11-08,21.62%,35.03%,14.19%,29.17%,0.00%,100.00%,21.62%,False
2018-11-09,21.30%,35.11%,14.24%,29.35%,0.00%,100.00%,21.30%,False
2018-11-12,20.71%,35.43%,14.28%,29.57%,0.00%,100.00%,20.71%,False
2018-11-13,20.99%,35.00%,14.15%,29.86%,0.00%,100.00%,20.99%,False
2018-11-14,21.03%,34.94%,14.11%,29.92%,0.00%,100.00%,21.03%,False
2018-11-15,21.53%,34.80%,13.92%,29.75%,0.00%,100.00%,21.53%,False
2018-11-16,21.71%,34.71%,13.96%,29.63%,0.00%,100.00%,21.71%,False
2018-11-19,22.15%,34.51%,13.90%,29.44%,0.00%,100.00%,22.15%,False
2018-11-20,21.92%,34.25%,13.91%,29.92%,0.00%,100.00%,21.92%,False
2018-11-21,22.22%,34.12%,13.72%,29.94%,0.00%,100.00%,22.22%,False
2018-11-22,22.17%,34.07%,13.76%,30.00%,0.00%,100.00%,22.17%,False
2018-11-23,21.98%,34.10%,13.75%,30.18%,0.00%,100.00%,21.98%,False
2018-11-26,22.27%,34.14%,13.67%,29.91%,0.00%,100.00%,22.27%,False
2018-11-27,22.27%,34.31%,13.69%,29.74%,0.00%,100.00%,22.27%,False
2018-11-28,22.19%,34.37%,13.79%,29.65%,0.00%,100.00%,22.19%,False
2018-11-29,21.77%,34.68%,13.96%,29.59%,0.00%,100.00%,21.77%,False
2018-11-30,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2018-12-03,21.30%,35.17%,14.07%,29.46%,0.00%,100.00%,21.30%,False
2018-12-04,21.34%,34.86%,14.04%,29.77%,0.00%,100.00%,21.34%,False
2018-12-05,21.28%,34.86%,13.82%,30.03%,0.00%,100.00%,21.28%,False
2018-12-06,20.82%,34.83%,13.84%,30.51%,0.00%,100.00%,20.82%,False
2018-12-07,21.00%,34.91%,13.82%,30.27%,0.00%,100.00%,21.00%,False
2018-12-10,20.88%,34.74%,13.68%,30.71%,0.00%,100.00%,20.88%,False
2018-12-11,20.55%,35.03%,13.76%,30.67%,0.00%,100.00%,20.55%,False
2018-12-12,20.87%,35.06%,13.74%,30.32%,0.00%,100.00%,20.87%,False
2018-12-13,20.89%,35.09%,13.74%,30.28%,0.00%,100.00%,20.89%,False
2018-12-14,20.53%,35.13%,13.70%,30.63%,0.00%,100.00%,20.53%,False
2018-12-17,20.50%,35.09%,13.67%,30.73%,0.00%,100.00%,20.50%,False
2018-12-18,20.58%,34.83%,13.52%,31.08%,0.00%,100.00%,20.58%,False
2018-12-19,20.99%,34.75%,13.40%,30.86%,0.00%,100.00%,20.99%,False
2018-12-20,21.15%,34.28%,13.40%,31.17%,0.00%,100.00%,21.15%,False
2018-12-21,21.46%,34.08%,13.20%,31.26%,0.00%,100.00%,21.46%,False
2018-12-24,21.54%,33.98%,13.00%,31.48%,0.00%,100.00%,21.54%,False
2018-12-26,22.03%,33.49%,12.67%,31.82%,0.00%,100.00%,22.03%,False
2018-12-27,21.67%,34.02%,13.16%,31.15%,0.00%,100.00%,21.67%,False
2018-12-28,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2019-01-02,20.64%,35.12%,14.05%,30.19%,0.00%,100.00%,20.64%,False
2019-01-03,20.36%,35.12%,14.06%,30.46%,0.00%,100.00%,20.36%,False
2019-01-04,20.62%,35.09%,14.00%,30.29%,0.00%,100.00%,20.62%,False
2019-01-07,20.47%,35.47%,14.20%,29.87%,0.00%,100.00%,20.47%,False
2019-01-09,20.32%,35.83%,14.29%,29.56%,0.00%,100.00%,20.32%,False
2019-01-10,20.46%,35.68%,14.25%,29.62%,0.00%,100.00%,20.46%,False
2019-01-11,20.41%,35.75%,14.32%,29.52%,0.00%,100.00%,20.41%,False
2019-01-14,20.25%,35.73%,14.31%,29.71%,0.00%,100.00%,20.25%,False
2019-01-15,20.30%,35.90%,14.33%,29.47%,0.00%,100.00%,20.30%,False
2019-01-16,20.20%,36.07%,14.36%,29.37%,0.00%,100.00%,20.20%,False
2019-01-17,19.94%,36.20%,14.37%,29.48%,0.00%,100.00%,19.94%,False
2019-01-18,20.10%,36.29%,14.43%,29.18%,0.00%,100.00%,20.10%,False
2019-01-21,19.91%,36.43%,14.53%,29.13%,0.00%,100.00%,19.91%,False
2019-01-22,19.98%,36.30%,14.50%,29.22%,0.00%,100.00%,19.98%,False
2019-01-23,19.98%,36.26%,14.46%,29.30%,0.00%,100.00%,19.98%,False
2019-01-24,20.18%,36.30%,14.37%,29.15%,0.00%,100.00%,20.18%,False
2019-01-25,20.24%,36.47%,14.35%,28.94%,0.00%,100.00%,20.24%,False
2019-01-28,20.40%,36.32%,14.36%,28.92%,0.00%,100.00%,20.40%,False
2019-01-29,20.43%,36.20%,14.33%,29.04%,0.00%,100.00%,20.43%,False
2019-01-30,20.52%,36.28%,14.28%,28.92%,0.00%,100.00%,20.52%,False
2019-01-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2019-02-01,20.89%,35.15%,14.05%,29.91%,0.00%,100.00%,20.89%,False
2019-02-07,21.17%,35.20%,14.02%,29.61%,0.00%,100.00%,21.17%,False
2019-02-08,21.28%,34.89%,13.96%,29.87%,0.00%,100.00%,21.28%,False
2019-02-11,21.42%,34.92%,13.96%,29.70%,0.00%,100.00%,21.42%,False
2019-02-12,21.20%,35.10%,14.04%,29.66%,0.00%,100.00%,21.20%,False
2019-02-13,21.33%,35.12%,14.11%,29.44%,0.00%,100.00%,21.33%,False
2019-02-14,21.34%,35.21%,14.08%,29.37%,0.00%,100.00%,21.34%,False
2019-02-15,21.32%,35.10%,14.03%,29.54%,0.00%,100.00%,21.32%,False
2019-02-18,21.40%,35.10%,14.16%,29.34%,0.00%,100.00%,21.40%,False
2019-02-19,21.48%,35.08%,14.14%,29.30%,0.00%,100.00%,21.48%,False
2019-02-20,21.53%,35.15%,14.11%,29.21%,0.00%,100.00%,21.53%,False
2019-02-21,21.41%,35.15%,14.19%,29.24%,0.00%,100.00%,21.41%,False
2019-02-22,21.37%,35.14%,14.15%,29.34%,0.00%,100.00%,21.37%,False
2019-02-25,21.48%,35.18%,14.18%,29.15%,0.00%,100.00%,21.48%,False
2019-02-26,21.50%,35.05%,14.17%,29.28%,0.00%,100.00%,21.50%,False
2019-02-27,21.59%,35.12%,14.13%,29.16%,0.00%,100.00%,21.59%,False
2019-02-28,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2019-03-04,21.32%,34.98%,14.01%,29.69%,0.00%,100.00%,21.32%,False
2019-03-05,21.37%,34.90%,13.95%,29.79%,0.00%,100.00%,21.37%,False
2019-03-06,21.18%,34.98%,13.95%,29.89%,0.00%,100.00%,21.18%,False
2019-03-07,20.90%,35.06%,13.94%,30.10%,0.00%,100.00%,20.90%,False
2019-03-08,21.03%,34.81%,13.89%,30.27%,0.00%,100.00%,21.03%,False
2019-03-11,21.19%,34.77%,13.88%,30.15%,0.00%,100.00%,21.19%,False
2019-03-12,21.46%,34.87%,13.89%,29.78%,0.00%,100.00%,21.46%,False
2019-03-13,21.45%,34.84%,13.91%,29.79%,0.00%,100.00%,21.45%,False
2019-03-14,21.19%,35.03%,14.01%,29.77%,0.00%,100.00%,21.19%,False
2019-03-15,20.89%,35.34%,14.01%,29.75%,0.00%,100.00%,20.89%,False
2019-03-18,20.92%,35.33%,14.06%,29.68%,0.00%,100.00%,20.92%,False
2019-03-19,20.68%,35.39%,14.14%,29.79%,0.00%,100.00%,20.68%,False
2019-03-20,20.69%,35.44%,14.12%,29.76%,0.00%,100.00%,20.69%,False
2019-03-21,20.46%,35.66%,14.08%,29.80%,0.00%,100.00%,20.46%,False
2019-03-22,20.40%,35.80%,14.15%,29.64%,0.00%,100.00%,20.40%,False
2019-03-25,20.20%,35.59%,14.07%,30.14%,0.00%,100.00%,20.20%,False
2019-03-26,20.37%,35.54%,14.08%,30.00%,0.00%,100.00%,20.37%,False
2019-03-27,20.06%,35.74%,14.19%,30.02%,0.00%,100.00%,20.06%,False
2019-03-28,19.96%,35.69%,14.13%,30.22%,0.00%,100.00%,19.96%,False
2019-03-29,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2019-04-01,20.94%,35.17%,14.07%,29.82%,0.00%,100.00%,20.94%,False
2019-04-02,20.94%,35.16%,14.11%,29.79%,0.00%,100.00%,20.94%,False
2019-04-03,21.13%,35.28%,14.06%,29.53%,0.00%,100.00%,21.13%,False
2019-04-04,21.10%,35.32%,14.03%,29.55%,0.00%,100.00%,21.10%,False
2019-04-05,20.98%,35.38%,14.10%,29.54%,0.00%,100.00%,20.98%,False
2019-04-08,20.89%,35.47%,14.11%,29.53%,0.00%,100.00%,20.89%,False
2019-04-09,20.95%,35.48%,14.10%,29.47%,0.00%,100.00%,20.95%,False
2019-04-10,21.04%,35.44%,14.06%,29.47%,0.00%,100.00%,21.04%,False
2019-04-11,21.15%,35.40%,14.06%,29.39%,0.00%,100.00%,21.15%,False
2019-04-12,21.11%,35.42%,14.06%,29.40%,0.00%,100.00%,21.11%,False
2019-04-15,21.04%,35.49%,14.12%,29.35%,0.00%,100.00%,21.04%,False
2019-04-16,21.05%,35.51%,14.12%,29.32%,0.00%,100.00%,21.05%,False
2019-04-17,21.02%,35.58%,14.11%,29.29%,0.00%,100.00%,21.02%,False
2019-04-18,20.70%,35.61%,14.13%,29.56%,0.00%,100.00%,20.70%,False
2019-04-19,20.91%,35.55%,14.14%,29.39%,0.00%,100.00%,20.91%,False
2019-04-22,20.91%,35.63%,14.09%,29.37%,0.00%,100.00%,20.91%,False
2019-04-23,20.87%,35.66%,14.12%,29.34%,0.00%,100.00%,20.87%,False
2019-04-24,20.73%,35.76%,14.21%,29.31%,0.00%,100.00%,20.73%,False
2019-04-25,20.54%,35.99%,14.19%,29.29%,0.00%,100.00%,20.54%,False
2019-04-26,20.35%,36.07%,14.19%,29.39%,0.00%,100.00%,20.35%,False
2019-04-29,20.40%,36.01%,14.26%,29.34%,0.00%,100.00%,20.40%,False
2019-04-30,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2019-05-02,0.00%,34.98%,13.96%,30.04%,21.03%,100.00%,0.00%,False
2019-05-03,0.00%,34.92%,13.95%,30.07%,21.05%,100.00%,0.00%,False
2019-05-07,0.00%,34.81%,14.00%,30.11%,21.08%,100.00%,0.00%,False
2019-05-08,0.00%,34.63%,13.90%,30.28%,21.19%,100.00%,0.00%,False
2019-05-09,0.00%,34.40%,13.87%,30.43%,21.30%,100.00%,0.00%,False
2019-05-10,0.00%,34.41%,13.86%,30.44%,21.30%,100.00%,0.00%,False
2019-05-13,0.00%,34.29%,13.84%,30.52%,21.35%,100.00%,0.00%,False
2019-05-14,0.00%,34.09%,13.73%,30.70%,21.48%,100.00%,0.00%,False
2019-05-15,0.00%,34.28%,13.81%,30.54%,21.37%,100.00%,0.00%,False
2019-05-16,0.00%,34.24%,13.81%,30.57%,21.38%,100.00%,0.00%,False
2019-05-17,0.00%,34.32%,13.87%,30.49%,21.32%,100.00%,0.00%,False
2019-05-20,0.00%,34.32%,13.87%,30.49%,21.32%,100.00%,0.00%,False
2019-05-21,0.00%,34.18%,13.85%,30.59%,21.38%,100.00%,0.00%,False
2019-05-22,0.00%,34.20%,13.87%,30.56%,21.37%,100.00%,0.00%,False
2019-05-23,0.00%,34.05%,13.82%,30.68%,21.44%,100.00%,0.00%,False
2019-05-24,0.00%,33.94%,13.80%,30.76%,21.50%,100.00%,0.00%,False
2019-05-27,0.00%,33.83%,13.84%,30.80%,21.53%,100.00%,0.00%,False
2019-05-28,0.00%,33.90%,13.83%,30.77%,21.50%,100.00%,0.00%,False
2019-05-29,0.00%,33.73%,13.68%,30.96%,21.63%,100.00%,0.00%,False
2019-05-30,0.00%,33.76%,13.66%,30.96%,21.62%,100.00%,0.00%,False
2019-05-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2019-06-03,0.00%,34.92%,13.91%,30.10%,21.07%,100.00%,0.00%,False
2019-06-04,0.00%,34.69%,14.00%,30.19%,21.12%,100.00%,0.00%,False
2019-06-05,0.00%,34.95%,14.17%,29.94%,20.94%,100.00%,0.00%,False
2019-06-07,0.00%,35.01%,14.32%,29.82%,20.85%,100.00%,0.00%,False
2019-06-10,0.00%,35.52%,14.34%,29.50%,20.63%,100.00%,0.00%,False
2019-06-11,0.00%,35.56%,14.37%,29.46%,20.61%,100.00%,0.00%,False
2019-06-12,0.00%,35.50%,14.32%,29.54%,20.65%,100.00%,0.00%,False
2019-06-13,0.00%,35.40%,14.33%,29.59%,20.68%,100.00%,0.00%,False
2019-06-14,0.00%,35.46%,14.38%,29.53%,20.63%,100.00%,0.00%,False
2019-06-17,0.00%,35.54%,14.37%,29.49%,20.60%,100.00%,0.00%,False
2019-06-18,0.00%,35.61%,14.33%,29.47%,20.60%,100.00%,0.00%,False
2019-06-19,0.00%,35.77%,14.42%,29.33%,20.49%,100.00%,0.00%,False
2019-06-20,0.00%,35.79%,14.48%,29.28%,20.45%,100.00%,0.00%,False
2019-06-21,0.00%,35.66%,14.54%,29.33%,20.48%,100.00%,0.00%,False
2019-06-24,0.00%,35.75%,14.55%,29.27%,20.44%,100.00%,0.00%,False
2019-06-25,0.00%,35.64%,14.51%,29.35%,20.50%,100.00%,0.00%,False
2019-06-26,0.00%,35.52%,14.46%,29.45%,20.57%,100.00%,0.00%,False
2019-06-27,0.00%,35.77%,14.43%,29.32%,20.48%,100.00%,0.00%,False
2019-06-28,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2019-07-01,0.00%,35.22%,14.12%,29.80%,20.86%,100.00%,0.00%,False
2019-07-02,0.00%,35.26%,14.08%,29.80%,20.86%,100.00%,0.00%,False
2019-07-03,0.00%,35.17%,14.13%,29.83%,20.87%,100.00%,0.00%,False
2019-07-04,0.00%,35.31%,14.20%,29.71%,20.78%,100.00%,0.00%,False
2019-07-05,0.00%,35.37%,14.19%,29.68%,20.76%,100.00%,0.00%,False
2019-07-08,0.00%,35.14%,14.16%,29.84%,20.86%,100.00%,0.00%,False
2019-07-09,0.00%,35.06%,14.13%,29.90%,20.91%,100.00%,0.00%,False
2019-07-10,0.00%,35.24%,14.12%,29.81%,20.84%,100.00%,0.00%,False
2019-07-11,0.00%,35.35%,14.18%,29.70%,20.77%,100.00%,0.00%,False
2019-07-12,0.00%,35.45%,14.19%,29.63%,20.72%,100.00%,0.00%,False
2019-07-15,0.00%,35.50%,14.20%,29.60%,20.69%,100.00%,0.00%,False
2019-07-16,0.00%,35.56%,14.20%,29.57%,20.67%,100.00%,0.00%,False
2019-07-17,0.00%,35.44%,14.18%,29.65%,20.73%,100.00%,0.00%,False
2019-07-18,0.00%,35.30%,14.10%,29.79%,20.81%,100.00%,0.00%,False
2019-07-19,0.00%,35.45%,14.17%,29.67%,20.72%,100.00%,0.00%,False
2019-07-22,0.00%,35.35%,14.09%,29.77%,20.79%,100.00%,0.00%,False
2019-07-23,0.00%,35.50%,14.10%,29.67%,20.72%,100.00%,0.00%,False
2019-07-24,0.00%,35.46%,14.16%,29.66%,20.71%,100.00%,0.00%,False
2019-07-25,0.00%,35.53%,14.21%,29.60%,20.66%,100.00%,0.00%,False
2019-07-26,0.00%,35.55%,14.17%,29.61%,20.67%,100.00%,0.00%,False
2019-07-29,0.00%,35.44%,14.22%,29.65%,20.69%,100.00%,0.00%,False
2019-07-30,0.00%,35.44%,14.23%,29.64%,20.68%,100.00%,0.00%,False
2019-07-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2019-08-01,0.00%,34.91%,13.88%,30.13%,21.09%,100.00%,0.00%,False
2019-08-02,0.00%,34.77%,13.80%,30.26%,21.17%,100.00%,0.00%,False
2019-08-05,0.00%,34.58%,13.66%,30.46%,21.30%,100.00%,0.00%,False
2019-08-06,0.00%,34.25%,13.49%,30.76%,21.50%,100.00%,0.00%,False
2019-08-07,0.00%,34.23%,13.61%,30.70%,21.45%,100.00%,0.00%,False
2019-08-08,0.00%,34.39%,13.68%,30.57%,21.36%,100.00%,0.00%,False
2019-08-09,0.00%,34.55%,13.76%,30.42%,21.26%,100.00%,0.00%,False
2019-08-12,0.00%,34.64%,13.73%,30.39%,21.24%,100.00%,0.00%,False
2019-08-13,0.00%,34.47%,13.58%,30.58%,21.37%,100.00%,0.00%,False
2019-08-14,0.00%,34.62%,13.76%,30.39%,21.23%,100.00%,0.00%,False
2019-08-16,0.00%,34.39%,13.56%,30.65%,21.40%,100.00%,0.00%,False
2019-08-19,0.00%,34.58%,13.69%,30.47%,21.27%,100.00%,0.00%,False
2019-08-20,0.00%,34.69%,13.72%,30.38%,21.21%,100.00%,0.00%,False
2019-08-21,0.00%,34.64%,13.66%,30.44%,21.26%,100.00%,0.00%,False
2019-08-22,0.00%,34.60%,13.73%,30.42%,21.25%,100.00%,0.00%,False
2019-08-23,0.00%,34.70%,13.75%,30.35%,21.20%,100.00%,0.00%,False
