Date,069500.KS mkt val,114260.KS mkt val,133690.KS mkt val,143850.KS mkt val,153130.KS mkt val,157450.KS mkt val,229200.KS mkt val,cash_rem,port_val
2016-11-01,39.92%,0.00%,0.00%,0.00%,0.00%,0.00%,60.08%,0.00%,100.00%
2016-11-02,40.16%,0.00%,0.00%,0.00%,0.00%,0.00%,59.84%,0.00%,100.00%
2016-11-03,40.12%,0.00%,0.00%,0.00%,0.00%,0.00%,59.88%,0.00%,100.00%
2016-11-04,40.11%,0.00%,0.00%,0.00%,0.00%,0.00%,59.89%,0.00%,100.00%
2016-11-07,39.88%,0.00%,0.00%,0.00%,0.00%,0.00%,60.12%,0.00%,100.00%
2016-11-08,39.92%,0.00%,0.00%,0.00%,0.00%,0.00%,60.08%,0.00%,100.00%
2016-11-09,40.31%,0.00%,0.00%,0.00%,0.00%,0.00%,59.69%,0.00%,100.00%
2016-11-10,39.77%,0.00%,0.00%,0.00%,0.00%,0.00%,60.23%,0.00%,100.00%
2016-11-11,39.73%,0.00%,0.00%,0.00%,0.00%,0.00%,60.27%,0.00%,100.00%
2016-11-14,39.70%,0.00%,0.00%,0.00%,0.00%,0.00%,60.30%,0.00%,100.00%
2016-11-15,39.86%,0.00%,0.00%,0.00%,0.00%,0.00%,60.14%,0.00%,100.00%
2016-11-16,39.58%,0.00%,0.00%,0.00%,0.00%,0.00%,60.42%,0.00%,100.00%
2016-11-17,39.57%,0.00%,0.00%,0.00%,0.00%,0.00%,60.43%,0.00%,100.00%
2016-11-18,39.91%,0.00%,0.00%,0.00%,0.00%,0.00%,60.09%,0.00%,100.00%
2016-11-21,40.32%,0.00%,0.00%,0.00%,0.00%,0.00%,59.68%,0.00%,100.00%
2016-11-22,40.43%,0.00%,0.00%,0.00%,0.00%,0.00%,59.57%,0.00%,100.00%
2016-11-23,40.84%,0.00%,0.00%,0.00%,0.00%,0.00%,59.16%,0.00%,100.00%
2016-11-24,40.94%,0.00%,0.00%,0.00%,0.00%,0.00%,59.06%,0.00%,100.00%
2016-11-25,40.80%,0.00%,0.00%,0.00%,0.00%,0.00%,59.20%,0.00%,100.00%
2016-11-28,41.10%,0.00%,0.00%,0.00%,0.00%,0.00%,58.90%,0.00%,100.00%
2016-11-29,41.10%,0.00%,0.00%,0.00%,0.00%,0.00%,58.90%,0.00%,100.00%
2016-11-30,40.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.00%,0.00%,100.00%
2016-12-01,40.15%,0.00%,0.00%,0.00%,0.00%,0.00%,59.85%,0.00%,100.00%
2016-12-02,40.45%,0.00%,0.00%,0.00%,0.00%,0.00%,59.55%,0.00%,100.00%
2016-12-05,40.73%,0.00%,0.00%,0.00%,0.00%,0.00%,59.27%,0.00%,100.00%
2016-12-06,40.92%,0.00%,0.00%,0.00%,0.00%,0.00%,59.08%,0.00%,100.00%
2016-12-07,41.00%,0.00%,0.00%,0.00%,0.00%,0.00%,59.00%,0.00%,100.00%
2016-12-08,41.32%,0.00%,0.00%,0.00%,0.00%,0.00%,58.68%,0.00%,100.00%
2016-12-09,40.82%,0.00%,0.00%,0.00%,0.00%,0.00%,59.18%,0.00%,100.00%
2016-12-12,40.35%,0.00%,0.00%,0.00%,0.00%,0.00%,59.65%,0.00%,100.00%
2016-12-13,40.13%,0.00%,0.00%,0.00%,0.00%,0.00%,59.87%,0.00%,100.00%
2016-12-14,40.11%,0.00%,0.00%,0.00%,0.00%,0.00%,59.89%,0.00%,100.00%
2016-12-15,39.90%,0.00%,0.00%,0.00%,0.00%,0.00%,60.10%,0.00%,100.00%
2016-12-16,39.94%,0.00%,0.00%,0.00%,0.00%,0.00%,60.06%,0.00%,100.00%
2016-12-19,39.93%,0.00%,0.00%,0.00%,0.00%,0.00%,60.07%,0.00%,100.00%
2016-12-20,40.34%,0.00%,0.00%,0.00%,0.00%,0.00%,59.66%,0.00%,100.00%
2016-12-21,40.35%,0.00%,0.00%,0.00%,0.00%,0.00%,59.65%,0.00%,100.00%
2016-12-22,40.47%,0.00%,0.00%,0.00%,0.00%,0.00%,59.53%,0.00%,100.00%
2016-12-23,40.17%,0.00%,0.00%,0.00%,0.00%,0.00%,59.83%,0.00%,100.00%
2016-12-26,40.31%,0.00%,0.00%,0.00%,0.00%,0.00%,59.69%,0.00%,100.00%
2016-12-27,40.20%,0.00%,0.00%,0.00%,0.00%,0.00%,59.80%,0.00%,100.00%
2016-12-28,39.80%,0.00%,0.00%,0.00%,0.00%,0.00%,60.20%,0.00%,100.00%
2016-12-29,40.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.00%,0.00%,100.00%
2017-01-02,40.06%,0.00%,0.00%,0.00%,0.00%,0.00%,59.94%,0.00%,100.00%
2017-01-03,40.26%,0.00%,0.00%,0.00%,0.00%,0.00%,59.74%,0.00%,100.00%
2017-01-04,40.09%,0.00%,0.00%,0.00%,0.00%,0.00%,59.91%,0.00%,100.00%
2017-01-05,39.94%,0.00%,0.00%,0.00%,0.00%,0.00%,60.06%,0.00%,100.00%
2017-01-06,39.94%,0.00%,0.00%,0.00%,0.00%,0.00%,60.06%,0.00%,100.00%
2017-01-09,40.09%,0.00%,0.00%,0.00%,0.00%,0.00%,59.91%,0.00%,100.00%
2017-01-10,40.40%,0.00%,0.00%,0.00%,0.00%,0.00%,59.60%,0.00%,100.00%
2017-01-11,40.75%,0.00%,0.00%,0.00%,0.00%,0.00%,59.25%,0.00%,100.00%
2017-01-12,41.07%,0.00%,0.00%,0.00%,0.00%,0.00%,58.93%,0.00%,100.00%
2017-01-13,40.80%,0.00%,0.00%,0.00%,0.00%,0.00%,59.20%,0.00%,100.00%
2017-01-16,40.88%,0.00%,0.00%,0.00%,0.00%,0.00%,59.12%,0.00%,100.00%
2017-01-17,41.14%,0.00%,0.00%,0.00%,0.00%,0.00%,58.86%,0.00%,100.00%
2017-01-18,41.06%,0.00%,0.00%,0.00%,0.00%,0.00%,58.94%,0.00%,100.00%
2017-01-19,41.10%,0.00%,0.00%,0.00%,0.00%,0.00%,58.90%,0.00%,100.00%
2017-01-20,41.12%,0.00%,0.00%,0.00%,0.00%,0.00%,58.88%,0.00%,100.00%
2017-01-23,41.28%,0.00%,0.00%,0.00%,0.00%,0.00%,58.72%,0.00%,100.00%
2017-01-24,41.45%,0.00%,0.00%,0.00%,0.00%,0.00%,58.55%,0.00%,100.00%
2017-01-25,41.62%,0.00%,0.00%,0.00%,0.00%,0.00%,58.38%,0.00%,100.00%
2017-01-26,41.61%,0.00%,0.00%,0.00%,0.00%,0.00%,58.39%,0.00%,100.00%
2017-01-31,40.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.00%,0.00%,100.00%
2017-02-01,39.76%,0.00%,0.00%,0.00%,0.00%,0.00%,60.24%,0.00%,100.00%
2017-02-02,39.96%,0.00%,0.00%,0.00%,0.00%,0.00%,60.04%,0.00%,100.00%
2017-02-03,40.04%,0.00%,0.00%,0.00%,0.00%,0.00%,59.96%,0.00%,100.00%
2017-02-06,39.92%,0.00%,0.00%,0.00%,0.00%,0.00%,60.08%,0.00%,100.00%
2017-02-07,39.99%,0.00%,0.00%,0.00%,0.00%,0.00%,60.01%,0.00%,100.00%
2017-02-08,39.88%,0.00%,0.00%,0.00%,0.00%,0.00%,60.12%,0.00%,100.00%
2017-02-09,39.91%,0.00%,0.00%,0.00%,0.00%,0.00%,60.09%,0.00%,100.00%
2017-02-10,39.86%,0.00%,0.00%,0.00%,0.00%,0.00%,60.14%,0.00%,100.00%
2017-02-13,39.81%,0.00%,0.00%,0.00%,0.00%,0.00%,60.19%,0.00%,100.00%
2017-02-14,39.84%,0.00%,0.00%,0.00%,0.00%,0.00%,60.16%,0.00%,100.00%
2017-02-15,39.63%,0.00%,0.00%,0.00%,0.00%,0.00%,60.37%,0.00%,100.00%
2017-02-16,39.61%,0.00%,0.00%,0.00%,0.00%,0.00%,60.39%,0.00%,100.00%
2017-02-17,39.56%,0.00%,0.00%,0.00%,0.00%,0.00%,60.44%,0.00%,100.00%
2017-02-20,39.60%,0.00%,0.00%,0.00%,0.00%,0.00%,60.40%,0.00%,100.00%
2017-02-21,39.74%,0.00%,0.00%,0.00%,0.00%,0.00%,60.26%,0.00%,100.00%
2017-02-22,39.76%,0.00%,0.00%,0.00%,0.00%,0.00%,60.24%,0.00%,100.00%
2017-02-23,39.95%,0.00%,0.00%,0.00%,0.00%,0.00%,60.05%,0.00%,100.00%
2017-02-24,39.74%,0.00%,0.00%,0.00%,0.00%,0.00%,60.26%,0.00%,100.00%
2017-02-27,39.71%,0.00%,0.00%,0.00%,0.00%,0.00%,60.29%,0.00%,100.00%
2017-02-28,40.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.00%,0.00%,100.00%
2017-03-02,40.34%,0.00%,0.00%,0.00%,0.00%,0.00%,59.66%,0.00%,100.00%
2017-03-03,40.33%,0.00%,0.00%,0.00%,0.00%,0.00%,59.67%,0.00%,100.00%
2017-03-06,40.31%,0.00%,0.00%,0.00%,0.00%,0.00%,59.69%,0.00%,100.00%
2017-03-07,40.44%,0.00%,0.00%,0.00%,0.00%,0.00%,59.56%,0.00%,100.00%
2017-03-08,40.48%,0.00%,0.00%,0.00%,0.00%,0.00%,59.52%,0.00%,100.00%
2017-03-09,40.43%,0.00%,0.00%,0.00%,0.00%,0.00%,59.57%,0.00%,100.00%
2017-03-10,40.15%,0.00%,0.00%,0.00%,0.00%,0.00%,59.85%,0.00%,100.00%
2017-03-13,40.42%,0.00%,0.00%,0.00%,0.00%,0.00%,59.58%,0.00%,100.00%
2017-03-14,40.81%,0.00%,0.00%,0.00%,0.00%,0.00%,59.19%,0.00%,100.00%
2017-03-15,41.21%,0.00%,0.00%,0.00%,0.00%,0.00%,58.79%,0.00%,100.00%
2017-03-16,41.15%,0.00%,0.00%,0.00%,0.00%,0.00%,58.85%,0.00%,100.00%
2017-03-17,41.33%,0.00%,0.00%,0.00%,0.00%,0.00%,58.67%,0.00%,100.00%
2017-03-20,41.44%,0.00%,0.00%,0.00%,0.00%,0.00%,58.56%,0.00%,100.00%
2017-03-21,41.63%,0.00%,0.00%,0.00%,0.00%,0.00%,58.37%,0.00%,100.00%
2017-03-22,41.55%,0.00%,0.00%,0.00%,0.00%,0.00%,58.45%,0.00%,100.00%
2017-03-23,41.64%,0.00%,0.00%,0.00%,0.00%,0.00%,58.36%,0.00%,100.00%
2017-03-24,41.47%,0.00%,0.00%,0.00%,0.00%,0.00%,58.53%,0.00%,100.00%
2017-03-27,41.25%,0.00%,0.00%,0.00%,0.00%,0.00%,58.75%,0.00%,100.00%
2017-03-28,41.12%,0.00%,0.00%,0.00%,0.00%,0.00%,58.88%,0.00%,100.00%
2017-03-29,41.11%,0.00%,0.00%,0.00%,0.00%,0.00%,58.89%,0.00%,100.00%
2017-03-30,41.15%,0.00%,0.00%,0.00%,0.00%,0.00%,58.85%,0.00%,100.00%
2017-03-31,40.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.00%,0.00%,100.00%
2017-04-03,39.62%,0.00%,0.00%,0.00%,0.00%,0.00%,60.38%,0.00%,100.00%
2017-04-04,39.65%,0.00%,0.00%,0.00%,0.00%,0.00%,60.35%,0.00%,100.00%
2017-04-05,39.52%,0.00%,0.00%,0.00%,0.00%,0.00%,60.48%,0.00%,100.00%
2017-04-06,39.24%,0.00%,0.00%,0.00%,0.00%,0.00%,60.76%,0.00%,100.00%
2017-04-07,39.18%,0.00%,0.00%,0.00%,0.00%,0.00%,60.82%,0.00%,100.00%
2017-04-10,39.59%,0.00%,0.00%,0.00%,0.00%,0.00%,60.41%,0.00%,100.00%
2017-04-11,39.34%,0.00%,0.00%,0.00%,0.00%,0.00%,60.66%,0.00%,100.00%
2017-04-12,39.32%,0.00%,0.00%,0.00%,0.00%,0.00%,60.68%,0.00%,100.00%
2017-04-13,39.45%,0.00%,0.00%,0.00%,0.00%,0.00%,60.55%,0.00%,100.00%
2017-04-14,39.52%,0.00%,0.00%,0.00%,0.00%,0.00%,60.48%,0.00%,100.00%
2017-04-17,39.18%,0.00%,0.00%,0.00%,0.00%,0.00%,60.82%,0.00%,100.00%
2017-04-18,39.04%,0.00%,0.00%,0.00%,0.00%,0.00%,60.96%,0.00%,100.00%
2017-04-19,38.86%,0.00%,0.00%,0.00%,0.00%,0.00%,61.14%,0.00%,100.00%
2017-04-20,38.91%,0.00%,0.00%,0.00%,0.00%,0.00%,61.09%,0.00%,100.00%
2017-04-21,39.12%,0.00%,0.00%,0.00%,0.00%,0.00%,60.88%,0.00%,100.00%
2017-04-24,39.61%,0.00%,0.00%,0.00%,0.00%,0.00%,60.39%,0.00%,100.00%
2017-04-25,39.64%,0.00%,0.00%,0.00%,0.00%,0.00%,60.36%,0.00%,100.00%
2017-04-26,39.69%,0.00%,0.00%,0.00%,0.00%,0.00%,60.31%,0.00%,100.00%
2017-04-27,39.74%,0.00%,0.00%,0.00%,0.00%,0.00%,60.26%,0.00%,100.00%
2017-04-28,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-02,0.00%,0.00%,50.18%,49.82%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-04,0.00%,0.00%,50.20%,49.80%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-08,0.00%,0.00%,50.15%,49.85%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-10,0.00%,0.00%,50.54%,49.46%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-11,0.00%,0.00%,50.29%,49.71%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-12,0.00%,0.00%,50.34%,49.66%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-15,0.00%,0.00%,50.27%,49.73%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-16,0.00%,0.00%,50.04%,49.96%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-17,0.00%,0.00%,50.16%,49.84%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-18,0.00%,0.00%,50.14%,49.86%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-19,0.00%,0.00%,50.37%,49.63%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-22,0.00%,0.00%,50.11%,49.89%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-23,0.00%,0.00%,50.27%,49.73%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-24,0.00%,0.00%,50.39%,49.61%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-25,0.00%,0.00%,50.20%,49.80%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-26,0.00%,0.00%,50.40%,49.60%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-29,0.00%,0.00%,50.43%,49.57%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-30,0.00%,0.00%,50.53%,49.47%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-05-31,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-01,0.00%,0.00%,49.90%,50.10%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-02,0.00%,0.00%,49.90%,50.10%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-05,0.00%,0.00%,49.97%,50.03%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-07,0.00%,0.00%,50.05%,49.95%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-08,0.00%,0.00%,50.11%,49.89%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-09,0.00%,0.00%,50.18%,49.82%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-12,0.00%,0.00%,49.62%,50.38%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-13,0.00%,0.00%,49.58%,50.42%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-14,0.00%,0.00%,49.50%,50.50%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-15,0.00%,0.00%,49.38%,50.62%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-16,0.00%,0.00%,49.59%,50.41%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-19,0.00%,0.00%,49.56%,50.44%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-20,0.00%,0.00%,49.75%,50.25%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-21,0.00%,0.00%,49.76%,50.24%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-22,0.00%,0.00%,50.06%,49.94%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-23,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-26,0.00%,0.00%,50.10%,49.90%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-27,0.00%,0.00%,49.89%,50.11%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-28,0.00%,0.00%,49.71%,50.29%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-29,0.00%,0.00%,49.84%,50.16%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-06-30,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-03,0.00%,0.00%,50.05%,49.95%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-04,0.00%,0.00%,49.86%,50.14%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-05,0.00%,0.00%,49.87%,50.13%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-06,0.00%,0.00%,50.15%,49.85%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-07,0.00%,0.00%,50.23%,49.77%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-10,0.00%,0.00%,50.16%,49.84%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-11,0.00%,0.00%,50.31%,49.69%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-12,0.00%,0.00%,50.29%,49.71%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-13,0.00%,0.00%,50.28%,49.72%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-14,0.00%,0.00%,50.20%,49.80%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-17,0.00%,0.00%,50.19%,49.81%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-18,0.00%,0.00%,50.07%,49.93%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-19,0.00%,0.00%,50.08%,49.92%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-20,0.00%,0.00%,50.30%,49.70%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-21,0.00%,0.00%,50.11%,49.89%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-24,0.00%,0.00%,50.06%,49.94%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-25,0.00%,0.00%,50.18%,49.82%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-26,0.00%,0.00%,50.12%,49.88%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-27,0.00%,0.00%,50.17%,49.83%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-28,0.00%,0.00%,50.03%,49.97%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-07-31,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-01,0.00%,0.00%,49.99%,50.01%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-02,0.00%,0.00%,50.29%,49.71%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-03,0.00%,0.00%,50.22%,49.78%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-04,0.00%,0.00%,50.07%,49.93%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-07,0.00%,0.00%,50.21%,49.79%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-08,0.00%,0.00%,50.24%,49.76%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-09,0.00%,0.00%,50.32%,49.68%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-10,0.00%,0.00%,50.47%,49.53%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-11,0.00%,0.00%,50.31%,49.69%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-14,0.00%,0.00%,50.59%,49.41%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-16,0.00%,0.00%,50.54%,49.46%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-17,0.00%,0.00%,50.52%,49.48%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-18,0.00%,0.00%,50.49%,49.51%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-21,0.00%,0.00%,50.48%,49.52%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-22,0.00%,0.00%,50.42%,49.58%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-23,0.00%,0.00%,50.36%,49.64%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-24,0.00%,0.00%,50.28%,49.72%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-25,0.00%,0.00%,50.27%,49.73%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-28,0.00%,0.00%,50.02%,49.98%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-29,0.00%,0.00%,50.09%,49.91%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-30,0.00%,0.00%,50.21%,49.79%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-08-31,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-01,0.00%,0.00%,50.05%,49.95%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-04,0.00%,0.00%,49.92%,50.08%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-05,0.00%,0.00%,50.04%,49.96%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-06,0.00%,0.00%,50.19%,49.81%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-07,0.00%,0.00%,50.07%,49.93%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-08,0.00%,0.00%,50.06%,49.94%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-11,0.00%,0.00%,49.99%,50.01%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-12,0.00%,0.00%,49.96%,50.04%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-13,0.00%,0.00%,49.87%,50.13%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-14,0.00%,0.00%,50.04%,49.96%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-15,0.00%,0.00%,49.91%,50.09%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-18,0.00%,0.00%,49.83%,50.17%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-19,0.00%,0.00%,49.81%,50.19%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-20,0.00%,0.00%,49.81%,50.19%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-21,0.00%,0.00%,49.77%,50.23%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-25,0.00%,0.00%,49.69%,50.31%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-26,0.00%,0.00%,49.56%,50.44%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-27,0.00%,0.00%,49.65%,50.35%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-28,0.00%,0.00%,50.01%,49.99%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-09-29,0.00%,0.00%,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-10,0.00%,0.00%,49.96%,50.04%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-11,0.00%,0.00%,49.93%,50.07%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-12,0.00%,0.00%,49.93%,50.07%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-13,0.00%,0.00%,49.80%,50.20%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-16,0.00%,0.00%,49.89%,50.11%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-17,0.00%,0.00%,49.97%,50.03%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-18,0.00%,0.00%,49.96%,50.04%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-19,0.00%,0.00%,49.97%,50.03%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-20,0.00%,0.00%,49.89%,50.11%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-23,0.00%,0.00%,49.74%,50.26%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-24,0.00%,0.00%,49.66%,50.34%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-25,0.00%,0.00%,49.64%,50.36%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-26,0.00%,0.00%,49.54%,50.46%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-27,0.00%,0.00%,49.72%,50.28%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-30,0.00%,0.00%,50.13%,49.87%,0.00%,0.00%,0.00%,0.00%,100.00%
2017-10-31,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,100.00%
2017-11-01,50.40%,0.00%,0.00%,0.00%,0.00%,0.00%,49.60%,0.00%,100.00%
2017-11-02,50.28%,0.00%,0.00%,0.00%,0.00%,0.00%,49.72%,0.00%,100.00%
2017-11-03,49.96%,0.00%,0.00%,0.00%,0.00%,0.00%,50.04%,0.00%,100.00%
2017-11-06,49.69%,0.00%,0.00%,0.00%,0.00%,0.00%,50.31%,0.00%,100.00%
2017-11-07,49.97%,0.00%,0.00%,0.00%,0.00%,0.00%,50.03%,0.00%,100.00%
2017-11-08,49.56%,0.00%,0.00%,0.00%,0.00%,0.00%,50.44%,0.00%,100.00%
2017-11-09,49.58%,0.00%,0.00%,0.00%,0.00%,0.00%,50.42%,0.00%,100.00%
2017-11-10,49.02%,0.00%,0.00%,0.00%,0.00%,0.00%,50.98%,0.00%,100.00%
2017-11-13,47.91%,0.00%,0.00%,0.00%,0.00%,0.00%,52.09%,0.00%,100.00%
2017-11-14,46.95%,0.00%,0.00%,0.00%,0.00%,0.00%,53.05%,0.00%,100.00%
2017-11-15,46.14%,0.00%,0.00%,0.00%,0.00%,0.00%,53.86%,0.00%,100.00%
2017-11-16,45.83%,0.00%,0.00%,0.00%,0.00%,0.00%,54.17%,0.00%,100.00%
2017-11-17,46.25%,0.00%,0.00%,0.00%,0.00%,0.00%,53.75%,0.00%,100.00%
2017-11-20,45.55%,0.00%,0.00%,0.00%,0.00%,0.00%,54.45%,0.00%,100.00%
2017-11-21,45.54%,0.00%,0.00%,0.00%,0.00%,0.00%,54.46%,0.00%,100.00%
2017-11-22,46.16%,0.00%,0.00%,0.00%,0.00%,0.00%,53.84%,0.00%,100.00%
2017-11-23,45.52%,0.00%,0.00%,0.00%,0.00%,0.00%,54.48%,0.00%,100.00%
2017-11-24,46.13%,0.00%,0.00%,0.00%,0.00%,0.00%,53.87%,0.00%,100.00%
2017-11-27,45.72%,0.00%,0.00%,0.00%,0.00%,0.00%,54.28%,0.00%,100.00%
2017-11-28,46.76%,0.00%,0.00%,0.00%,0.00%,0.00%,53.24%,0.00%,100.00%
2017-11-29,46.39%,0.00%,0.00%,0.00%,0.00%,0.00%,53.61%,0.00%,100.00%
2017-11-30,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,100.00%
2017-12-01,49.22%,0.00%,0.00%,0.00%,0.00%,0.00%,50.78%,0.00%,100.00%
