Date,5,3,2,1,0,total,위험자산비중,rebal
2015-10-01,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2015-10-02,0.00%,50.01%,49.99%,0.00%,0.00%,100.00%,0.00%,False
2015-10-05,0.00%,49.96%,50.04%,0.00%,0.00%,100.00%,0.00%,False
2015-10-06,0.00%,49.81%,50.19%,0.00%,0.00%,100.00%,0.00%,False
2015-10-07,0.00%,49.65%,50.35%,0.00%,0.00%,100.00%,0.00%,False
2015-10-08,0.00%,49.47%,50.53%,0.00%,0.00%,100.00%,0.00%,False
2015-10-12,0.00%,49.13%,50.87%,0.00%,0.00%,100.00%,0.00%,False
2015-10-13,0.00%,49.22%,50.78%,0.00%,0.00%,100.00%,0.00%,False
2015-10-14,0.00%,49.20%,50.80%,0.00%,0.00%,100.00%,0.00%,False
2015-10-15,0.00%,49.06%,50.94%,0.00%,0.00%,100.00%,0.00%,False
2015-10-16,0.00%,48.97%,51.03%,0.00%,0.00%,100.00%,0.00%,False
2015-10-19,0.00%,48.86%,51.14%,0.00%,0.00%,100.00%,0.00%,False
2015-10-20,0.00%,49.09%,50.91%,0.00%,0.00%,100.00%,0.00%,False
2015-10-21,0.00%,49.09%,50.91%,0.00%,0.00%,100.00%,0.00%,False
2015-10-22,0.00%,49.11%,50.89%,0.00%,0.00%,100.00%,0.00%,False
2015-10-23,0.00%,48.99%,51.01%,0.00%,0.00%,100.00%,0.00%,False
2015-10-26,0.00%,49.62%,50.38%,0.00%,0.00%,100.00%,0.00%,False
2015-10-27,0.00%,49.51%,50.49%,0.00%,0.00%,100.00%,0.00%,False
2015-10-28,0.00%,49.62%,50.38%,0.00%,0.00%,100.00%,0.00%,False
2015-10-29,0.00%,49.72%,50.28%,0.00%,0.00%,100.00%,0.00%,False
2015-10-30,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2015-11-02,49.98%,50.02%,0.00%,0.00%,0.00%,100.00%,49.98%,False
2015-11-03,49.92%,50.08%,0.00%,0.00%,0.00%,100.00%,49.92%,False
2015-11-04,50.04%,49.96%,0.00%,0.00%,0.00%,100.00%,50.04%,False
2015-11-05,50.46%,49.54%,0.00%,0.00%,0.00%,100.00%,50.46%,False
2015-11-06,50.74%,49.26%,0.00%,0.00%,0.00%,100.00%,50.74%,False
2015-11-09,50.08%,49.92%,0.00%,0.00%,0.00%,100.00%,50.08%,False
2015-11-10,49.81%,50.19%,0.00%,0.00%,0.00%,100.00%,49.81%,False
2015-11-11,50.34%,49.66%,0.00%,0.00%,0.00%,100.00%,50.34%,False
2015-11-12,50.57%,49.43%,0.00%,0.00%,0.00%,100.00%,50.57%,False
2015-11-13,50.86%,49.14%,0.00%,0.00%,0.00%,100.00%,50.86%,False
2015-11-16,50.81%,49.19%,0.00%,0.00%,0.00%,100.00%,50.81%,False
2015-11-17,51.03%,48.97%,0.00%,0.00%,0.00%,100.00%,51.03%,False
2015-11-18,51.22%,48.78%,0.00%,0.00%,0.00%,100.00%,51.22%,False
2015-11-19,51.16%,48.84%,0.00%,0.00%,0.00%,100.00%,51.16%,False
2015-11-20,51.27%,48.73%,0.00%,0.00%,0.00%,100.00%,51.27%,False
2015-11-23,51.14%,48.86%,0.00%,0.00%,0.00%,100.00%,51.14%,False
2015-11-24,51.07%,48.93%,0.00%,0.00%,0.00%,100.00%,51.07%,False
2015-11-25,51.08%,48.92%,0.00%,0.00%,0.00%,100.00%,51.08%,False
2015-11-26,51.03%,48.97%,0.00%,0.00%,0.00%,100.00%,51.03%,False
2015-11-27,50.96%,49.04%,0.00%,0.00%,0.00%,100.00%,50.96%,False
2015-11-30,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2015-12-01,49.82%,50.18%,0.00%,0.00%,0.00%,100.00%,49.82%,False
2015-12-02,49.94%,50.06%,0.00%,0.00%,0.00%,100.00%,49.94%,False
2015-12-03,50.29%,49.71%,0.00%,0.00%,0.00%,100.00%,50.29%,False
2015-12-04,50.32%,49.68%,0.00%,0.00%,0.00%,100.00%,50.32%,False
2015-12-07,50.15%,49.85%,0.00%,0.00%,0.00%,100.00%,50.15%,False
2015-12-08,49.74%,50.26%,0.00%,0.00%,0.00%,100.00%,49.74%,False
2015-12-09,49.58%,50.42%,0.00%,0.00%,0.00%,100.00%,49.58%,False
2015-12-10,49.15%,50.85%,0.00%,0.00%,0.00%,100.00%,49.15%,False
2015-12-11,48.80%,51.20%,0.00%,0.00%,0.00%,100.00%,48.80%,False
2015-12-14,48.09%,51.91%,0.00%,0.00%,0.00%,100.00%,48.09%,False
2015-12-15,48.55%,51.45%,0.00%,0.00%,0.00%,100.00%,48.55%,False
2015-12-16,48.28%,51.72%,0.00%,0.00%,0.00%,100.00%,48.28%,False
2015-12-17,48.65%,51.35%,0.00%,0.00%,0.00%,100.00%,48.65%,False
2015-12-18,49.24%,50.76%,0.00%,0.00%,0.00%,100.00%,49.24%,False
2015-12-21,49.08%,50.92%,0.00%,0.00%,0.00%,100.00%,49.08%,False
2015-12-22,48.87%,51.13%,0.00%,0.00%,0.00%,100.00%,48.87%,False
2015-12-23,48.46%,51.54%,0.00%,0.00%,0.00%,100.00%,48.46%,False
2015-12-24,48.31%,51.69%,0.00%,0.00%,0.00%,100.00%,48.31%,False
2015-12-28,49.03%,50.97%,0.00%,0.00%,0.00%,100.00%,49.03%,False
2015-12-29,49.64%,50.36%,0.00%,0.00%,0.00%,100.00%,49.64%,False
2015-12-30,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2016-01-04,50.34%,49.66%,0.00%,0.00%,0.00%,100.00%,50.34%,False
2016-01-05,50.44%,49.56%,0.00%,0.00%,0.00%,100.00%,50.44%,False
2016-01-06,50.84%,49.16%,0.00%,0.00%,0.00%,100.00%,50.84%,False
2016-01-07,50.80%,49.20%,0.00%,0.00%,0.00%,100.00%,50.80%,False
2016-01-08,50.68%,49.32%,0.00%,0.00%,0.00%,100.00%,50.68%,False
2016-01-11,50.76%,49.24%,0.00%,0.00%,0.00%,100.00%,50.76%,False
2016-01-12,50.71%,49.29%,0.00%,0.00%,0.00%,100.00%,50.71%,False
2016-01-13,50.89%,49.11%,0.00%,0.00%,0.00%,100.00%,50.89%,False
2016-01-14,51.09%,48.91%,0.00%,0.00%,0.00%,100.00%,51.09%,False
2016-01-15,51.14%,48.86%,0.00%,0.00%,0.00%,100.00%,51.14%,False
2016-01-18,51.59%,48.41%,0.00%,0.00%,0.00%,100.00%,51.59%,False
2016-01-19,51.53%,48.47%,0.00%,0.00%,0.00%,100.00%,51.53%,False
2016-01-20,51.89%,48.11%,0.00%,0.00%,0.00%,100.00%,51.89%,False
2016-01-21,51.80%,48.20%,0.00%,0.00%,0.00%,100.00%,51.80%,False
2016-01-22,51.34%,48.66%,0.00%,0.00%,0.00%,100.00%,51.34%,False
2016-01-25,51.61%,48.39%,0.00%,0.00%,0.00%,100.00%,51.61%,False
2016-01-26,51.95%,48.05%,0.00%,0.00%,0.00%,100.00%,51.95%,False
2016-01-27,51.25%,48.75%,0.00%,0.00%,0.00%,100.00%,51.25%,False
2016-01-28,51.39%,48.61%,0.00%,0.00%,0.00%,100.00%,51.39%,False
2016-01-29,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2016-02-01,50.08%,49.92%,0.00%,0.00%,0.00%,100.00%,50.08%,False
2016-02-02,50.25%,49.75%,0.00%,0.00%,0.00%,100.00%,50.25%,False
2016-02-03,50.49%,49.51%,0.00%,0.00%,0.00%,100.00%,50.49%,False
2016-02-04,49.91%,50.09%,0.00%,0.00%,0.00%,100.00%,49.91%,False
2016-02-05,49.73%,50.27%,0.00%,0.00%,0.00%,100.00%,49.73%,False
2016-02-11,49.06%,50.94%,0.00%,0.00%,0.00%,100.00%,49.06%,False
2016-02-12,47.24%,52.76%,0.00%,0.00%,0.00%,100.00%,47.24%,False
2016-02-15,47.33%,52.67%,0.00%,0.00%,0.00%,100.00%,47.33%,False
2016-02-16,47.55%,52.45%,0.00%,0.00%,0.00%,100.00%,47.55%,False
2016-02-17,46.82%,53.18%,0.00%,0.00%,0.00%,100.00%,46.82%,False
2016-02-18,47.31%,52.69%,0.00%,0.00%,0.00%,100.00%,47.31%,False
2016-02-19,47.52%,52.48%,0.00%,0.00%,0.00%,100.00%,47.52%,False
2016-02-22,47.78%,52.22%,0.00%,0.00%,0.00%,100.00%,47.78%,False
2016-02-23,47.43%,52.57%,0.00%,0.00%,0.00%,100.00%,47.43%,False
2016-02-24,47.36%,52.64%,0.00%,0.00%,0.00%,100.00%,47.36%,False
2016-02-25,47.45%,52.55%,0.00%,0.00%,0.00%,100.00%,47.45%,False
2016-02-26,47.47%,52.53%,0.00%,0.00%,0.00%,100.00%,47.47%,False
2016-02-29,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2016-03-02,50.08%,49.92%,0.00%,0.00%,0.00%,100.00%,50.08%,False
2016-03-03,50.51%,49.49%,0.00%,0.00%,0.00%,100.00%,50.51%,False
2016-03-04,50.57%,49.43%,0.00%,0.00%,0.00%,100.00%,50.57%,False
2016-03-07,50.23%,49.77%,0.00%,0.00%,0.00%,100.00%,50.23%,False
2016-03-08,50.44%,49.56%,0.00%,0.00%,0.00%,100.00%,50.44%,False
2016-03-09,50.61%,49.39%,0.00%,0.00%,0.00%,100.00%,50.61%,False
2016-03-10,50.40%,49.60%,0.00%,0.00%,0.00%,100.00%,50.40%,False
2016-03-11,50.29%,49.71%,0.00%,0.00%,0.00%,100.00%,50.29%,False
2016-03-14,50.38%,49.62%,0.00%,0.00%,0.00%,100.00%,50.38%,False
2016-03-15,50.20%,49.80%,0.00%,0.00%,0.00%,100.00%,50.20%,False
2016-03-16,50.15%,49.85%,0.00%,0.00%,0.00%,100.00%,50.15%,False
2016-03-17,50.12%,49.88%,0.00%,0.00%,0.00%,100.00%,50.12%,False
2016-03-18,50.28%,49.72%,0.00%,0.00%,0.00%,100.00%,50.28%,False
2016-03-21,50.15%,49.85%,0.00%,0.00%,0.00%,100.00%,50.15%,False
2016-03-22,49.99%,50.01%,0.00%,0.00%,0.00%,100.00%,49.99%,False
2016-03-23,49.96%,50.04%,0.00%,0.00%,0.00%,100.00%,49.96%,False
2016-03-24,49.74%,50.26%,0.00%,0.00%,0.00%,100.00%,49.74%,False
2016-03-25,49.74%,50.26%,0.00%,0.00%,0.00%,100.00%,49.74%,False
2016-03-28,49.35%,50.65%,0.00%,0.00%,0.00%,100.00%,49.35%,False
2016-03-29,49.57%,50.43%,0.00%,0.00%,0.00%,100.00%,49.57%,False
2016-03-30,49.47%,50.53%,0.00%,0.00%,0.00%,100.00%,49.47%,False
2016-03-31,50.00%,50.00%,0.00%,0.00%,0.00%,100.00%,50.00%,True
2016-04-01,50.61%,49.39%,0.00%,0.00%,0.00%,100.00%,50.61%,False
2016-04-04,50.82%,49.18%,0.00%,0.00%,0.00%,100.00%,50.82%,False
2016-04-05,50.88%,49.12%,0.00%,0.00%,0.00%,100.00%,50.88%,False
2016-04-06,50.61%,49.39%,0.00%,0.00%,0.00%,100.00%,50.61%,False
2016-04-07,50.79%,49.21%,0.00%,0.00%,0.00%,100.00%,50.79%,False
2016-04-08,50.65%,49.35%,0.00%,0.00%,0.00%,100.00%,50.65%,False
2016-04-11,50.46%,49.54%,0.00%,0.00%,0.00%,100.00%,50.46%,False
2016-04-12,50.14%,49.86%,0.00%,0.00%,0.00%,100.00%,50.14%,False
2016-04-14,49.61%,50.39%,0.00%,0.00%,0.00%,100.00%,49.61%,False
2016-04-15,49.61%,50.39%,0.00%,0.00%,0.00%,100.00%,49.61%,False
2016-04-18,49.67%,50.33%,0.00%,0.00%,0.00%,100.00%,49.67%,False
2016-04-19,49.86%,50.14%,0.00%,0.00%,0.00%,100.00%,49.86%,False
2016-04-20,49.98%,50.02%,0.00%,0.00%,0.00%,100.00%,49.98%,False
2016-04-21,49.68%,50.32%,0.00%,0.00%,0.00%,100.00%,49.68%,False
2016-04-22,49.76%,50.24%,0.00%,0.00%,0.00%,100.00%,49.76%,False
2016-04-25,49.87%,50.13%,0.00%,0.00%,0.00%,100.00%,49.87%,False
2016-04-26,49.73%,50.27%,0.00%,0.00%,0.00%,100.00%,49.73%,False
2016-04-27,49.61%,50.39%,0.00%,0.00%,0.00%,100.00%,49.61%,False
2016-04-28,50.09%,49.91%,0.00%,0.00%,0.00%,100.00%,50.09%,False
2016-04-29,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2016-05-02,0.00%,34.86%,35.01%,30.13%,0.00%,100.00%,0.00%,False
2016-05-03,0.00%,34.95%,35.05%,30.00%,0.00%,100.00%,0.00%,False
2016-05-04,0.00%,35.19%,34.80%,30.00%,0.00%,100.00%,0.00%,False
2016-05-09,0.00%,35.40%,34.70%,29.90%,0.00%,100.00%,0.00%,False
2016-05-10,0.00%,35.62%,34.62%,29.76%,0.00%,100.00%,0.00%,False
2016-05-11,0.00%,35.63%,34.72%,29.65%,0.00%,100.00%,0.00%,False
2016-05-12,0.00%,35.48%,34.72%,29.80%,0.00%,100.00%,0.00%,False
2016-05-13,0.00%,35.48%,34.61%,29.91%,0.00%,100.00%,0.00%,False
2016-05-16,0.00%,35.59%,34.54%,29.87%,0.00%,100.00%,0.00%,False
2016-05-17,0.00%,35.68%,34.63%,29.69%,0.00%,100.00%,0.00%,False
2016-05-18,0.00%,35.74%,34.43%,29.83%,0.00%,100.00%,0.00%,False
2016-05-19,0.00%,35.99%,34.26%,29.75%,0.00%,100.00%,0.00%,False
2016-05-20,0.00%,35.92%,34.38%,29.71%,0.00%,100.00%,0.00%,False
2016-05-23,0.00%,35.93%,34.37%,29.70%,0.00%,100.00%,0.00%,False
2016-05-24,0.00%,36.05%,34.26%,29.69%,0.00%,100.00%,0.00%,False
2016-05-25,0.00%,36.23%,34.46%,29.31%,0.00%,100.00%,0.00%,False
2016-05-26,0.00%,36.26%,34.47%,29.27%,0.00%,100.00%,0.00%,False
2016-05-27,0.00%,36.27%,34.52%,29.20%,0.00%,100.00%,0.00%,False
2016-05-30,0.00%,36.64%,34.39%,28.97%,0.00%,100.00%,0.00%,False
2016-05-31,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2016-06-01,0.00%,35.05%,34.91%,30.03%,0.00%,100.00%,0.00%,False
2016-06-02,0.00%,34.81%,35.05%,30.14%,0.00%,100.00%,0.00%,False
2016-06-03,0.00%,34.81%,35.12%,30.07%,0.00%,100.00%,0.00%,False
2016-06-07,0.00%,34.36%,35.41%,30.24%,0.00%,100.00%,0.00%,False
2016-06-08,0.00%,34.15%,35.50%,30.35%,0.00%,100.00%,0.00%,False
2016-06-09,0.00%,34.11%,35.54%,30.35%,0.00%,100.00%,0.00%,False
2016-06-10,0.00%,34.23%,35.46%,30.31%,0.00%,100.00%,0.00%,False
2016-06-13,0.00%,34.27%,35.29%,30.44%,0.00%,100.00%,0.00%,False
2016-06-14,0.00%,34.18%,35.26%,30.56%,0.00%,100.00%,0.00%,False
2016-06-15,0.00%,34.28%,35.16%,30.57%,0.00%,100.00%,0.00%,False
2016-06-16,0.00%,34.05%,35.23%,30.72%,0.00%,100.00%,0.00%,False
2016-06-17,0.00%,34.21%,35.26%,30.53%,0.00%,100.00%,0.00%,False
2016-06-20,0.00%,33.90%,35.51%,30.58%,0.00%,100.00%,0.00%,False
2016-06-21,0.00%,33.77%,35.56%,30.66%,0.00%,100.00%,0.00%,False
2016-06-22,0.00%,33.74%,35.58%,30.68%,0.00%,100.00%,0.00%,False
2016-06-23,0.00%,33.68%,35.67%,30.65%,0.00%,100.00%,0.00%,False
2016-06-24,0.00%,33.85%,34.84%,31.31%,0.00%,100.00%,0.00%,False
2016-06-27,0.00%,33.86%,34.96%,31.18%,0.00%,100.00%,0.00%,False
2016-06-28,0.00%,33.65%,35.01%,31.34%,0.00%,100.00%,0.00%,False
2016-06-29,0.00%,33.59%,35.25%,31.16%,0.00%,100.00%,0.00%,False
2016-06-30,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2016-07-01,0.00%,34.98%,35.22%,29.80%,0.00%,100.00%,0.00%,False
2016-07-04,0.00%,35.07%,35.26%,29.68%,0.00%,100.00%,0.00%,False
2016-07-05,0.00%,35.14%,35.15%,29.71%,0.00%,100.00%,0.00%,False
2016-07-06,0.00%,35.27%,34.94%,29.78%,0.00%,100.00%,0.00%,False
2016-07-07,0.00%,35.32%,35.06%,29.62%,0.00%,100.00%,0.00%,False
2016-07-08,0.00%,35.43%,34.95%,29.63%,0.00%,100.00%,0.00%,False
2016-07-11,0.00%,35.40%,35.28%,29.32%,0.00%,100.00%,0.00%,False
2016-07-12,0.00%,35.53%,35.21%,29.26%,0.00%,100.00%,0.00%,False
2016-07-13,0.00%,35.49%,35.31%,29.20%,0.00%,100.00%,0.00%,False
2016-07-14,0.00%,35.32%,35.45%,29.24%,0.00%,100.00%,0.00%,False
2016-07-15,0.00%,35.29%,35.51%,29.20%,0.00%,100.00%,0.00%,False
2016-07-18,0.00%,35.24%,35.56%,29.19%,0.00%,100.00%,0.00%,False
2016-07-19,0.00%,35.48%,35.44%,29.09%,0.00%,100.00%,0.00%,False
2016-07-20,0.00%,35.43%,35.46%,29.11%,0.00%,100.00%,0.00%,False
2016-07-21,0.00%,35.59%,35.46%,28.96%,0.00%,100.00%,0.00%,False
2016-07-22,0.00%,35.49%,35.43%,29.08%,0.00%,100.00%,0.00%,False
2016-07-25,0.00%,35.60%,35.44%,28.97%,0.00%,100.00%,0.00%,False
2016-07-26,0.00%,35.65%,35.40%,28.95%,0.00%,100.00%,0.00%,False
2016-07-27,0.00%,35.71%,35.39%,28.89%,0.00%,100.00%,0.00%,False
2016-07-28,0.00%,35.56%,35.45%,28.99%,0.00%,100.00%,0.00%,False
2016-07-29,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2016-08-01,0.00%,34.94%,35.12%,29.94%,0.00%,100.00%,0.00%,False
2016-08-02,0.00%,35.08%,34.97%,29.96%,0.00%,100.00%,0.00%,False
2016-08-03,0.00%,35.00%,34.89%,30.11%,0.00%,100.00%,0.00%,False
2016-08-04,0.00%,34.98%,34.96%,30.06%,0.00%,100.00%,0.00%,False
2016-08-05,0.00%,34.98%,34.99%,30.03%,0.00%,100.00%,0.00%,False
2016-08-08,0.00%,35.13%,35.00%,29.87%,0.00%,100.00%,0.00%,False
2016-08-09,0.00%,35.06%,35.02%,29.92%,0.00%,100.00%,0.00%,False
2016-08-10,0.00%,34.89%,35.12%,29.98%,0.00%,100.00%,0.00%,False
2016-08-11,0.00%,34.90%,35.11%,29.99%,0.00%,100.00%,0.00%,False
2016-08-12,0.00%,34.97%,35.11%,29.92%,0.00%,100.00%,0.00%,False
2016-08-16,0.00%,34.92%,35.17%,29.91%,0.00%,100.00%,0.00%,False
2016-08-17,0.00%,35.09%,35.06%,29.84%,0.00%,100.00%,0.00%,False
2016-08-18,0.00%,35.14%,35.03%,29.83%,0.00%,100.00%,0.00%,False
2016-08-19,0.00%,35.35%,34.91%,29.73%,0.00%,100.00%,0.00%,False
2016-08-22,0.00%,35.43%,34.86%,29.70%,0.00%,100.00%,0.00%,False
2016-08-23,0.00%,35.40%,34.89%,29.71%,0.00%,100.00%,0.00%,False
2016-08-24,0.00%,35.41%,34.92%,29.67%,0.00%,100.00%,0.00%,False
2016-08-25,0.00%,35.29%,34.92%,29.79%,0.00%,100.00%,0.00%,False
2016-08-26,0.00%,35.15%,34.97%,29.88%,0.00%,100.00%,0.00%,False
2016-08-29,0.00%,35.49%,34.73%,29.78%,0.00%,100.00%,0.00%,False
2016-08-30,0.00%,35.36%,34.91%,29.74%,0.00%,100.00%,0.00%,False
2016-08-31,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2016-09-01,0.00%,35.15%,34.91%,29.94%,0.00%,100.00%,0.00%,False
2016-09-02,0.00%,35.12%,34.87%,30.01%,0.00%,100.00%,0.00%,False
2016-09-05,0.00%,34.91%,35.08%,30.01%,0.00%,100.00%,0.00%,False
2016-09-06,0.00%,34.89%,35.05%,30.06%,0.00%,100.00%,0.00%,False
2016-09-07,0.00%,34.67%,35.23%,30.09%,0.00%,100.00%,0.00%,False
2016-09-08,0.00%,34.75%,35.17%,30.07%,0.00%,100.00%,0.00%,False
2016-09-09,0.00%,34.73%,35.14%,30.13%,0.00%,100.00%,0.00%,False
2016-09-12,0.00%,34.70%,34.67%,30.64%,0.00%,100.00%,0.00%,False
2016-09-13,0.00%,35.10%,34.75%,30.15%,0.00%,100.00%,0.00%,False
2016-09-19,0.00%,35.40%,34.59%,30.00%,0.00%,100.00%,0.00%,False
2016-09-20,0.00%,35.30%,34.62%,30.08%,0.00%,100.00%,0.00%,False
2016-09-21,0.00%,35.45%,34.56%,30.00%,0.00%,100.00%,0.00%,False
2016-09-22,0.00%,35.18%,34.79%,30.03%,0.00%,100.00%,0.00%,False
2016-09-23,0.00%,35.29%,34.82%,29.89%,0.00%,100.00%,0.00%,False
2016-09-26,0.00%,35.22%,34.76%,30.02%,0.00%,100.00%,0.00%,False
2016-09-27,0.00%,35.06%,34.84%,30.10%,0.00%,100.00%,0.00%,False
2016-09-28,0.00%,35.06%,34.82%,30.12%,0.00%,100.00%,0.00%,False
2016-09-29,0.00%,35.16%,34.88%,29.96%,0.00%,100.00%,0.00%,False
2016-09-30,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2016-10-04,0.00%,35.20%,35.00%,29.80%,0.00%,100.00%,0.00%,False
2016-10-05,0.00%,35.43%,34.83%,29.73%,0.00%,100.00%,0.00%,False
2016-10-06,0.00%,35.44%,34.89%,29.67%,0.00%,100.00%,0.00%,False
2016-10-07,0.00%,35.39%,34.89%,29.72%,0.00%,100.00%,0.00%,False
2016-10-10,0.00%,35.27%,35.00%,29.73%,0.00%,100.00%,0.00%,False
2016-10-11,0.00%,35.62%,34.82%,29.56%,0.00%,100.00%,0.00%,False
2016-10-12,0.00%,35.56%,34.72%,29.72%,0.00%,100.00%,0.00%,False
2016-10-13,0.00%,35.62%,34.55%,29.83%,0.00%,100.00%,0.00%,False
2016-10-14,0.00%,35.72%,34.55%,29.73%,0.00%,100.00%,0.00%,False
2016-10-17,0.00%,35.82%,34.43%,29.75%,0.00%,100.00%,0.00%,False
2016-10-18,0.00%,35.66%,34.63%,29.71%,0.00%,100.00%,0.00%,False
2016-10-19,0.00%,35.50%,34.73%,29.77%,0.00%,100.00%,0.00%,False
2016-10-20,0.00%,35.55%,34.76%,29.68%,0.00%,100.00%,0.00%,False
2016-10-21,0.00%,35.74%,34.60%,29.66%,0.00%,100.00%,0.00%,False
2016-10-24,0.00%,35.83%,34.59%,29.57%,0.00%,100.00%,0.00%,False
2016-10-25,0.00%,36.14%,34.48%,29.38%,0.00%,100.00%,0.00%,False
2016-10-26,0.00%,35.95%,34.50%,29.55%,0.00%,100.00%,0.00%,False
2016-10-27,0.00%,36.03%,34.41%,29.55%,0.00%,100.00%,0.00%,False
2016-10-28,0.00%,36.07%,34.35%,29.58%,0.00%,100.00%,0.00%,False
2016-10-31,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2016-11-01,60.08%,39.92%,0.00%,0.00%,0.00%,100.00%,60.08%,False
2016-11-02,59.84%,40.16%,0.00%,0.00%,0.00%,100.00%,59.84%,False
2016-11-03,59.88%,40.12%,0.00%,0.00%,0.00%,100.00%,59.88%,False
2016-11-04,59.89%,40.11%,0.00%,0.00%,0.00%,100.00%,59.89%,False
2016-11-07,60.12%,39.88%,0.00%,0.00%,0.00%,100.00%,60.12%,False
2016-11-08,60.08%,39.92%,0.00%,0.00%,0.00%,100.00%,60.08%,False
2016-11-09,59.69%,40.31%,0.00%,0.00%,0.00%,100.00%,59.69%,False
2016-11-10,60.23%,39.77%,0.00%,0.00%,0.00%,100.00%,60.23%,False
2016-11-11,60.27%,39.73%,0.00%,0.00%,0.00%,100.00%,60.27%,False
2016-11-14,60.30%,39.70%,0.00%,0.00%,0.00%,100.00%,60.30%,False
2016-11-15,60.14%,39.86%,0.00%,0.00%,0.00%,100.00%,60.14%,False
2016-11-16,60.42%,39.58%,0.00%,0.00%,0.00%,100.00%,60.42%,False
2016-11-17,60.43%,39.57%,0.00%,0.00%,0.00%,100.00%,60.43%,False
2016-11-18,60.09%,39.91%,0.00%,0.00%,0.00%,100.00%,60.09%,False
2016-11-21,59.68%,40.32%,0.00%,0.00%,0.00%,100.00%,59.68%,False
2016-11-22,59.57%,40.43%,0.00%,0.00%,0.00%,100.00%,59.57%,False
2016-11-23,59.16%,40.84%,0.00%,0.00%,0.00%,100.00%,59.16%,False
2016-11-24,59.06%,40.94%,0.00%,0.00%,0.00%,100.00%,59.06%,False
2016-11-25,59.20%,40.80%,0.00%,0.00%,0.00%,100.00%,59.20%,False
2016-11-28,58.90%,41.10%,0.00%,0.00%,0.00%,100.00%,58.90%,False
2016-11-29,58.90%,41.10%,0.00%,0.00%,0.00%,100.00%,58.90%,False
2016-11-30,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2016-12-01,59.85%,40.15%,0.00%,0.00%,0.00%,100.00%,59.85%,False
2016-12-02,59.55%,40.45%,0.00%,0.00%,0.00%,100.00%,59.55%,False
2016-12-05,59.27%,40.73%,0.00%,0.00%,0.00%,100.00%,59.27%,False
2016-12-06,59.08%,40.92%,0.00%,0.00%,0.00%,100.00%,59.08%,False
2016-12-07,59.00%,41.00%,0.00%,0.00%,0.00%,100.00%,59.00%,False
2016-12-08,58.68%,41.32%,0.00%,0.00%,0.00%,100.00%,58.68%,False
2016-12-09,59.18%,40.82%,0.00%,0.00%,0.00%,100.00%,59.18%,False
2016-12-12,59.65%,40.35%,0.00%,0.00%,0.00%,100.00%,59.65%,False
2016-12-13,59.87%,40.13%,0.00%,0.00%,0.00%,100.00%,59.87%,False
2016-12-14,59.89%,40.11%,0.00%,0.00%,0.00%,100.00%,59.89%,False
2016-12-15,60.10%,39.90%,0.00%,0.00%,0.00%,100.00%,60.10%,False
2016-12-16,60.06%,39.94%,0.00%,0.00%,0.00%,100.00%,60.06%,False
2016-12-19,60.07%,39.93%,0.00%,0.00%,0.00%,100.00%,60.07%,False
2016-12-20,59.66%,40.34%,0.00%,0.00%,0.00%,100.00%,59.66%,False
2016-12-21,59.65%,40.35%,0.00%,0.00%,0.00%,100.00%,59.65%,False
2016-12-22,59.53%,40.47%,0.00%,0.00%,0.00%,100.00%,59.53%,False
2016-12-23,59.83%,40.17%,0.00%,0.00%,0.00%,100.00%,59.83%,False
2016-12-26,59.69%,40.31%,0.00%,0.00%,0.00%,100.00%,59.69%,False
2016-12-27,59.80%,40.20%,0.00%,0.00%,0.00%,100.00%,59.80%,False
2016-12-28,60.20%,39.80%,0.00%,0.00%,0.00%,100.00%,60.20%,False
2016-12-29,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2017-01-02,59.94%,40.06%,0.00%,0.00%,0.00%,100.00%,59.94%,False
2017-01-03,59.74%,40.26%,0.00%,0.00%,0.00%,100.00%,59.74%,False
2017-01-04,59.91%,40.09%,0.00%,0.00%,0.00%,100.00%,59.91%,False
2017-01-05,60.06%,39.94%,0.00%,0.00%,0.00%,100.00%,60.06%,False
2017-01-06,60.06%,39.94%,0.00%,0.00%,0.00%,100.00%,60.06%,False
2017-01-09,59.91%,40.09%,0.00%,0.00%,0.00%,100.00%,59.91%,False
2017-01-10,59.60%,40.40%,0.00%,0.00%,0.00%,100.00%,59.60%,False
2017-01-11,59.25%,40.75%,0.00%,0.00%,0.00%,100.00%,59.25%,False
