Date,069500.KS mkt val,114260.KS mkt val,133690.KS mkt val,143850.KS mkt val,153130.KS mkt val,157450.KS mkt val,229200.KS mkt val,cash_rem,port_val,월별수익률,누적수익률
2023-04-28,0.0,0.0,1274.982910637982,1274.982910637982,0.0,0.0,0.0,0.0,2549.965821275964,0.017552544894866573,1.549965821275964
2023-05-31,0.0,0.0,1332.5622534893414,1332.5622534893414,0.0,0.0,0.0,0.0,2665.124506978683,0.04516087421324544,1.6651245069786826
2023-06-30,0.0,0.0,1390.2588974467972,1390.2588974467972,0.0,0.0,0.0,0.0,2780.5177948935943,0.04329752235317774,1.7805177948935942
2023-07-28,0.0,0.0,1413.1661385129614,1413.1661385129614,0.0,0.0,0.0,0.0,2826.332277025923,0.016476960592184176,1.826332277025923
2023-08-31,0.0,0.0,1428.8517611925986,1428.8517611925986,0.0,0.0,0.0,0.0,2857.703522385197,0.0110996310003173,1.8577035223851972
2023-09-27,0.0,0.0,1365.2256740816974,1365.2256740816974,0.0,0.0,0.0,0.0,2730.451348163395,-0.04452952282313405,1.730451348163395
2023-10-31,1324.821671268472,0.0,0.0,0.0,0.0,0.0,1324.821671268472,0.0,2649.643342536944,-0.029595109131244968,1.6496433425369443
2023-11-30,1493.7809935916898,0.0,0.0,0.0,0.0,0.0,1493.7809935916898,0.0,2987.5619871833796,0.1275336341391855,1.9875619871833798
2023-12-28,1587.9759831847634,0.0,0.0,0.0,0.0,0.0,1587.9759831847634,0.0,3175.951966369527,0.06305809887605318,2.175951966369527
2024-01-31,1450.888243314037,0.0,0.0,0.0,0.0,0.0,1450.888243314037,0.0,2901.776486628074,-0.08632859773848112,1.9017764866280742
2024-02-23,1547.8142684364059,0.0,0.0,0.0,0.0,0.0,1610.7368073140553,0.0,3158.551075750461,0.0884887551834721,2.158551075750461
