Date,114260.KS mkt val,153130.KS mkt val,157450.KS mkt val,229200.KS mkt val,278530.KS mkt val,379800.KS mkt val,379810.KS mkt val,cash_rem,port_val,월별수익률,누적수익률
2023-09-27,199.02537637972347,199.02537637972347,199.02537637972347,0.0,0.0,298.53806456958523,298.53806456958523,0.0,1194.152258278341,-0.017082338153294407,0.19415225827834082
2023-10-31,196.5048992507056,196.5048992507056,196.5048992507056,294.7573488760584,294.7573488760584,0.0,0.0,2.2737367544323206e-13,1179.0293955042337,-0.012664099296609388,0.1790293955042337
2023-11-30,209.94725576699665,209.94725576699665,209.94725576699665,314.920883650495,314.920883650495,0.0,0.0,2.2737367544323206e-13,1259.68353460198,0.06840723344582345,0.2596835346019799
2023-12-28,217.23931569886736,217.23931569886736,217.23931569886736,325.85897354830104,325.85897354830104,0.0,0.0,0.0,1303.4358941932041,0.03473281851306287,0.30343589419320405
2024-01-31,208.25603020908719,208.25603020908719,208.25603020908719,312.3840453136308,312.3840453136308,0.0,0.0,0.0,1249.5361812545232,-0.04135202442928243,0.24953618125452315
2024-02-29,218.06384111858893,218.06384111858893,218.06384111858893,327.0957616778834,327.0957616778834,0.0,0.0,0.0,1308.3830467115336,0.047094967188487935,0.3083830467115336
2024-03-29,226.02489778569588,226.02489778569588,226.02489778569588,339.0373466785438,339.0373466785438,0.0,0.0,0.0,1356.1493867141753,0.036507917251524136,0.3561493867141754
2024-04-30,221.98378872971753,221.98378872971753,221.98378872971753,0.0,0.0,332.9756830945763,332.9756830945763,0.0,1331.9027323783052,-0.017879043837948805,0.33190273237830525
2024-05-31,226.23080582575682,226.23080582575682,226.23080582575682,0.0,0.0,339.34620873863526,339.34620873863526,0.0,1357.384834954541,0.019132104737658917,0.357384834954541
2024-06-28,233.32569240211745,233.32569240211745,233.32569240211745,0.0,0.0,349.9885386031762,349.9885386031762,0.0,1399.9541544127048,0.0313612752713488,0.39995415441270477
2024-07-23,234.3724305752266,233.8979847072462,233.8362994488605,0.0,0.0,355.78439760967854,349.79655366702525,0.0,1407.687666008037,0.005524117751253499,0.4076876660080371
