Date,114260.KS mkt val,153130.KS mkt val,157450.KS mkt val,229200.KS mkt val,278530.KS mkt val,379800.KS mkt val,379810.KS mkt val,cash_rem,port_val
2023-06-15,9.89%,9.95%,9.95%,0.00%,0.00%,35.01%,35.20%,0.00%,100.00%
2023-06-16,9.85%,9.90%,9.90%,0.00%,0.00%,35.08%,35.28%,0.00%,100.00%
2023-06-19,9.85%,9.89%,9.89%,0.00%,0.00%,35.14%,35.24%,0.00%,100.00%
2023-06-20,9.86%,9.90%,9.90%,0.00%,0.00%,35.12%,35.22%,0.00%,100.00%
2023-06-21,9.82%,9.86%,9.86%,0.00%,0.00%,35.14%,35.33%,0.00%,100.00%
2023-06-22,9.88%,9.92%,9.93%,0.00%,0.00%,35.20%,35.07%,0.00%,100.00%
2023-06-23,9.78%,9.84%,9.84%,0.00%,0.00%,35.18%,35.37%,0.00%,100.00%
2023-06-26,9.81%,9.85%,9.85%,0.00%,0.00%,35.18%,35.32%,0.00%,100.00%
2023-06-27,9.88%,9.92%,9.92%,0.00%,0.00%,35.23%,35.05%,0.00%,100.00%
2023-06-28,9.78%,9.83%,9.83%,0.00%,0.00%,35.29%,35.27%,0.00%,100.00%
2023-06-29,9.70%,9.75%,9.75%,0.00%,0.00%,35.35%,35.44%,0.00%,100.00%
2023-06-30,10.00%,10.00%,10.00%,0.00%,0.00%,35.00%,35.00%,0.00%,100.00%
2023-07-07,10.04%,10.05%,10.05%,0.00%,0.00%,34.86%,35.01%,0.00%,100.00%
2023-07-10,10.06%,10.09%,10.09%,0.00%,0.00%,34.83%,34.93%,0.00%,100.00%
2023-07-14,10.09%,10.06%,10.07%,0.00%,0.00%,34.63%,35.15%,0.00%,100.00%
2023-07-17,10.09%,10.07%,10.07%,0.00%,0.00%,34.63%,35.13%,0.00%,100.00%
2023-07-19,10.01%,9.97%,9.97%,0.00%,0.00%,34.66%,35.40%,0.00%,100.00%
2023-07-20,10.01%,9.97%,9.97%,0.00%,0.00%,34.75%,35.30%,0.00%,100.00%
2023-07-21,10.00%,9.97%,9.97%,0.00%,0.00%,35.00%,35.07%,0.00%,100.00%
2023-07-24,10.03%,10.00%,10.00%,0.00%,0.00%,35.00%,34.97%,0.00%,100.00%
2023-07-26,10.00%,9.98%,9.98%,0.00%,0.00%,35.04%,35.00%,0.00%,100.00%
2023-07-28,10.00%,10.00%,10.00%,0.00%,0.00%,35.00%,35.00%,0.00%,100.00%
2023-08-03,9.93%,9.95%,9.95%,0.00%,0.00%,35.12%,35.04%,0.00%,100.00%
2023-08-04,9.84%,9.88%,9.88%,0.00%,0.00%,35.17%,35.24%,0.00%,100.00%
2023-08-07,9.93%,9.94%,9.94%,0.00%,0.00%,35.08%,35.10%,0.00%,100.00%
2023-08-08,9.88%,9.88%,9.88%,0.00%,0.00%,35.21%,35.14%,0.00%,100.00%
2023-08-09,9.88%,9.88%,9.88%,0.00%,0.00%,35.24%,35.11%,0.00%,100.00%
2023-08-10,9.91%,9.93%,9.93%,0.00%,0.00%,35.27%,34.95%,0.00%,100.00%
2023-08-11,9.89%,9.91%,9.91%,0.00%,0.00%,35.27%,35.03%,0.00%,100.00%
2023-08-14,9.89%,9.92%,9.92%,0.00%,0.00%,35.37%,34.89%,0.00%,100.00%
2023-08-16,9.87%,9.89%,9.89%,0.00%,0.00%,35.28%,35.06%,0.00%,100.00%
2023-08-17,9.89%,9.93%,9.94%,0.00%,0.00%,35.31%,34.93%,0.00%,100.00%
2023-08-18,10.00%,10.02%,10.02%,0.00%,0.00%,35.23%,34.73%,0.00%,100.00%
2023-08-21,9.96%,10.01%,10.01%,0.00%,0.00%,35.27%,34.76%,0.00%,100.00%
2023-08-22,9.91%,9.95%,9.95%,0.00%,0.00%,35.17%,35.01%,0.00%,100.00%
2023-08-23,9.89%,9.93%,9.93%,0.00%,0.00%,35.17%,35.08%,0.00%,100.00%
2023-08-24,9.86%,9.89%,9.89%,0.00%,0.00%,35.08%,35.29%,0.00%,100.00%
2023-08-25,10.03%,10.07%,10.07%,0.00%,0.00%,35.10%,34.73%,0.00%,100.00%
2023-08-28,9.98%,10.01%,10.01%,0.00%,0.00%,35.11%,34.89%,0.00%,100.00%
2023-08-29,9.94%,9.97%,9.97%,0.00%,0.00%,35.14%,34.98%,0.00%,100.00%
2023-08-30,9.82%,9.84%,9.84%,0.00%,0.00%,35.22%,35.28%,0.00%,100.00%
2023-08-31,10.00%,10.00%,10.00%,0.00%,0.00%,35.00%,35.00%,0.00%,100.00%
2023-09-01,10.03%,10.02%,10.03%,0.00%,0.00%,34.90%,35.02%,0.00%,100.00%
2023-09-04,10.00%,10.01%,10.01%,0.00%,0.00%,34.94%,35.05%,0.00%,100.00%
2023-09-05,9.95%,9.98%,9.98%,0.00%,0.00%,35.00%,35.09%,0.00%,100.00%
2023-09-06,9.96%,9.97%,9.98%,0.00%,0.00%,34.91%,35.18%,0.00%,100.00%
2023-09-07,9.97%,10.03%,10.03%,0.00%,0.00%,34.91%,35.06%,0.00%,100.00%
2023-09-08,10.00%,10.03%,10.03%,0.00%,0.00%,34.92%,35.00%,0.00%,100.00%
2023-09-11,9.97%,10.02%,10.03%,0.00%,0.00%,34.94%,35.04%,0.00%,100.00%
2023-09-12,9.97%,10.01%,10.01%,0.00%,0.00%,34.88%,35.12%,0.00%,100.00%
2023-09-13,10.01%,10.06%,10.07%,0.00%,0.00%,34.90%,34.96%,0.00%,100.00%
2023-09-14,9.99%,10.03%,10.04%,0.00%,0.00%,34.89%,35.05%,0.00%,100.00%
2023-09-15,9.94%,9.99%,9.99%,0.00%,0.00%,34.97%,35.11%,0.00%,100.00%
2023-09-18,10.06%,10.11%,10.11%,0.00%,0.00%,34.90%,34.83%,0.00%,100.00%
2023-09-19,10.05%,10.10%,10.10%,0.00%,0.00%,34.91%,34.84%,0.00%,100.00%
2023-09-20,10.04%,10.09%,10.10%,0.00%,0.00%,34.90%,34.87%,0.00%,100.00%
2023-09-21,10.08%,10.15%,10.16%,0.00%,0.00%,34.94%,34.66%,0.00%,100.00%
2023-09-22,10.19%,10.25%,10.25%,0.00%,0.00%,34.80%,34.51%,0.00%,100.00%
2023-09-25,10.21%,10.26%,10.26%,0.00%,0.00%,34.73%,34.54%,0.00%,100.00%
2023-09-26,10.17%,10.23%,10.23%,0.00%,0.00%,34.80%,34.58%,0.00%,100.00%
2023-09-27,10.00%,10.00%,10.00%,0.00%,0.00%,35.00%,35.00%,0.00%,100.00%
2023-10-04,9.98%,10.03%,10.04%,0.00%,0.00%,34.82%,35.13%,0.00%,100.00%
2023-10-05,9.94%,9.98%,9.98%,0.00%,0.00%,34.74%,35.36%,0.00%,100.00%
2023-10-06,9.97%,10.00%,10.00%,0.00%,0.00%,34.74%,35.29%,0.00%,100.00%
2023-10-10,9.83%,9.86%,9.86%,0.00%,0.00%,34.89%,35.57%,0.00%,100.00%
2023-10-11,9.85%,9.86%,9.87%,0.00%,0.00%,34.84%,35.58%,0.00%,100.00%
2023-10-12,9.81%,9.81%,9.81%,0.00%,0.00%,34.89%,35.69%,0.00%,100.00%
2023-10-13,9.81%,9.82%,9.82%,0.00%,0.00%,34.85%,35.70%,0.00%,100.00%
2023-10-16,9.82%,9.83%,9.84%,0.00%,0.00%,34.93%,35.58%,0.00%,100.00%
2023-10-17,9.78%,9.79%,9.79%,0.00%,0.00%,34.99%,35.65%,0.00%,100.00%
2023-10-18,9.80%,9.83%,9.83%,0.00%,0.00%,35.01%,35.52%,0.00%,100.00%
2023-10-19,9.84%,9.89%,9.89%,0.00%,0.00%,34.94%,35.45%,0.00%,100.00%
2023-10-20,9.95%,9.99%,9.99%,0.00%,0.00%,34.80%,35.28%,0.00%,100.00%
2023-10-23,9.99%,10.03%,10.04%,0.00%,0.00%,34.76%,35.19%,0.00%,100.00%
2023-10-24,10.04%,10.07%,10.07%,0.00%,0.00%,34.59%,35.24%,0.00%,100.00%
2023-10-25,10.00%,10.04%,10.04%,0.00%,0.00%,34.67%,35.26%,0.00%,100.00%
2023-10-26,10.10%,10.16%,10.16%,0.00%,0.00%,34.72%,34.86%,0.00%,100.00%
2023-10-27,10.14%,10.19%,10.19%,0.00%,0.00%,34.66%,34.83%,0.00%,100.00%
2023-10-30,10.17%,10.22%,10.22%,0.00%,0.00%,34.47%,34.92%,0.00%,100.00%
2023-10-31,10.00%,10.00%,10.00%,35.00%,35.00%,0.00%,0.00%,0.00%,100.00%
2023-11-01,9.96%,9.95%,9.95%,34.84%,35.30%,0.00%,0.00%,0.00%,100.00%
2023-11-02,9.75%,9.72%,9.72%,35.82%,34.99%,0.00%,0.00%,0.00%,100.00%
2023-11-03,9.70%,9.66%,9.66%,35.80%,35.18%,0.00%,0.00%,0.00%,100.00%
2023-11-06,9.09%,9.04%,9.04%,38.40%,34.43%,0.00%,0.00%,0.00%,100.00%
2023-11-07,9.32%,9.27%,9.27%,37.46%,34.68%,0.00%,0.00%,0.00%,100.00%
2023-11-08,9.46%,9.39%,9.39%,36.93%,34.83%,0.00%,0.00%,0.00%,100.00%
2023-11-09,9.48%,9.41%,9.41%,36.66%,35.04%,0.00%,0.00%,0.00%,100.00%
2023-11-10,9.58%,9.51%,9.50%,36.23%,35.19%,0.00%,0.00%,0.00%,100.00%
2023-11-13,9.63%,9.56%,9.56%,35.87%,35.38%,0.00%,0.00%,0.00%,100.00%
2023-11-14,9.50%,9.43%,9.43%,36.38%,35.26%,0.00%,0.00%,0.00%,100.00%
2023-11-15,9.40%,9.31%,9.30%,36.46%,35.52%,0.00%,0.00%,0.00%,100.00%
2023-11-16,9.43%,9.32%,9.32%,36.38%,35.56%,0.00%,0.00%,0.00%,100.00%
2023-11-17,9.52%,9.41%,9.40%,35.98%,35.68%,0.00%,0.00%,0.00%,100.00%
2023-11-20,9.42%,9.30%,9.30%,36.46%,35.52%,0.00%,0.00%,0.00%,100.00%
2023-11-21,9.40%,9.28%,9.28%,36.42%,35.62%,0.00%,0.00%,0.00%,100.00%
2023-11-22,9.41%,9.30%,9.29%,36.23%,35.76%,0.00%,0.00%,0.00%,100.00%
2023-11-23,9.40%,9.28%,9.28%,36.36%,35.68%,0.00%,0.00%,0.00%,100.00%
2023-11-24,9.45%,9.34%,9.33%,36.23%,35.64%,0.00%,0.00%,0.00%,100.00%
2023-11-27,9.47%,9.36%,9.36%,36.16%,35.65%,0.00%,0.00%,0.00%,100.00%
2023-11-28,9.40%,9.28%,9.28%,36.28%,35.77%,0.00%,0.00%,0.00%,100.00%
2023-11-29,9.40%,9.25%,9.25%,36.58%,35.52%,0.00%,0.00%,0.00%,100.00%
2023-11-30,10.00%,10.00%,10.00%,35.00%,35.00%,0.00%,0.00%,0.00%,100.00%
2023-12-01,10.05%,10.05%,10.05%,35.10%,34.75%,0.00%,0.00%,0.00%,100.00%
2023-12-04,10.06%,10.03%,10.03%,35.04%,34.84%,0.00%,0.00%,0.00%,100.00%
2023-12-05,10.15%,10.13%,10.13%,34.81%,34.79%,0.00%,0.00%,0.00%,100.00%
2023-12-06,10.13%,10.09%,10.09%,34.93%,34.75%,0.00%,0.00%,0.00%,100.00%
2023-12-07,10.16%,10.14%,10.14%,34.75%,34.81%,0.00%,0.00%,0.00%,100.00%
2023-12-08,10.03%,10.00%,10.00%,35.20%,34.78%,0.00%,0.00%,0.00%,100.00%
2023-12-11,9.99%,9.97%,9.97%,35.32%,34.76%,0.00%,0.00%,0.00%,100.00%
2023-12-12,9.96%,9.93%,9.93%,35.34%,34.83%,0.00%,0.00%,0.00%,100.00%
2023-12-13,10.06%,10.04%,10.03%,35.05%,34.82%,0.00%,0.00%,0.00%,100.00%
2023-12-14,9.98%,9.92%,9.91%,35.35%,34.83%,0.00%,0.00%,0.00%,100.00%
2023-12-15,9.95%,9.90%,9.89%,35.31%,34.95%,0.00%,0.00%,0.00%,100.00%
2023-12-18,9.89%,9.82%,9.82%,35.69%,34.77%,0.00%,0.00%,0.00%,100.00%
2023-12-19,9.83%,9.77%,9.77%,36.00%,34.63%,0.00%,0.00%,0.00%,100.00%
2023-12-20,9.78%,9.70%,9.69%,35.81%,35.02%,0.00%,0.00%,0.00%,100.00%
2023-12-21,9.82%,9.75%,9.74%,35.75%,34.95%,0.00%,0.00%,0.00%,100.00%
2023-12-22,9.85%,9.77%,9.77%,35.47%,35.14%,0.00%,0.00%,0.00%,100.00%
2023-12-26,9.88%,9.79%,9.78%,35.18%,35.37%,0.00%,0.00%,0.00%,100.00%
2023-12-27,9.78%,9.69%,9.68%,35.48%,35.37%,0.00%,0.00%,0.00%,100.00%
2023-12-28,10.00%,10.00%,10.00%,35.00%,35.00%,0.00%,0.00%,0.00%,100.00%
2024-01-02,9.92%,9.96%,9.95%,35.11%,35.06%,0.00%,0.00%,0.00%,100.00%
2024-01-03,10.08%,10.12%,10.12%,35.06%,34.62%,0.00%,0.00%,0.00%,100.00%
2024-01-04,10.14%,10.17%,10.17%,34.99%,34.52%,0.00%,0.00%,0.00%,100.00%
2024-01-05,10.08%,10.13%,10.13%,35.40%,34.27%,0.00%,0.00%,0.00%,100.00%
2024-01-08,10.10%,10.15%,10.15%,35.39%,34.21%,0.00%,0.00%,0.00%,100.00%
2024-01-09,10.11%,10.14%,10.14%,35.58%,34.04%,0.00%,0.00%,0.00%,100.00%
2024-01-10,10.19%,10.23%,10.23%,35.39%,33.96%,0.00%,0.00%,0.00%,100.00%
2024-01-11,10.16%,10.18%,10.18%,35.64%,33.83%,0.00%,0.00%,0.00%,100.00%
2024-01-12,10.27%,10.29%,10.29%,35.29%,33.87%,0.00%,0.00%,0.00%,100.00%
2024-01-15,10.32%,10.34%,10.33%,34.87%,34.14%,0.00%,0.00%,0.00%,100.00%
2024-01-16,10.37%,10.40%,10.40%,34.95%,33.88%,0.00%,0.00%,0.00%,100.00%
2024-01-17,10.53%,10.58%,10.58%,34.67%,33.64%,0.00%,0.00%,0.00%,100.00%
2024-01-19,10.46%,10.52%,10.52%,34.45%,34.06%,0.00%,0.00%,0.00%,100.00%
2024-01-22,10.51%,10.56%,10.56%,34.09%,34.28%,0.00%,0.00%,0.00%,100.00%
2024-01-23,10.50%,10.54%,10.54%,34.06%,34.37%,0.00%,0.00%,0.00%,100.00%
2024-01-24,10.52%,10.58%,10.58%,34.00%,34.32%,0.00%,0.00%,0.00%,100.00%
2024-01-25,10.57%,10.63%,10.63%,33.62%,34.55%,0.00%,0.00%,0.00%,100.00%
2024-01-26,10.49%,10.53%,10.53%,34.20%,34.26%,0.00%,0.00%,0.00%,100.00%
2024-01-29,10.50%,10.56%,10.55%,33.63%,34.76%,0.00%,0.00%,0.00%,100.00%
2024-01-30,10.52%,10.50%,10.55%,33.72%,34.70%,0.00%,0.00%,0.00%,100.00%
2024-01-31,10.00%,10.00%,10.00%,35.00%,35.00%,0.00%,0.00%,0.00%,100.00%
2024-02-01,9.92%,9.93%,9.93%,34.93%,35.30%,0.00%,0.00%,0.00%,100.00%
2024-02-02,9.73%,9.72%,9.72%,35.15%,35.67%,0.00%,0.00%,0.00%,100.00%
2024-02-05,9.81%,9.82%,9.82%,34.94%,35.60%,0.00%,0.00%,0.00%,100.00%
2024-02-06,9.84%,9.84%,9.84%,34.92%,35.56%,0.00%,0.00%,0.00%,100.00%
2024-02-07,9.75%,9.76%,9.76%,34.94%,35.79%,0.00%,0.00%,0.00%,100.00%
2024-02-08,9.67%,9.68%,9.68%,35.47%,35.49%,0.00%,0.00%,0.00%,100.00%
2024-02-13,9.54%,9.56%,9.57%,35.88%,35.46%,0.00%,0.00%,0.00%,100.00%
2024-02-14,9.55%,9.60%,9.60%,36.16%,35.09%,0.00%,0.00%,0.00%,100.00%
2024-02-15,9.55%,9.58%,9.59%,36.26%,35.02%,0.00%,0.00%,0.00%,100.00%
2024-02-16,9.50%,9.54%,9.54%,36.24%,35.19%,0.00%,0.00%,0.00%,100.00%
2024-02-19,9.45%,9.48%,9.48%,36.08%,35.51%,0.00%,0.00%,0.00%,100.00%
2024-02-20,9.46%,9.49%,9.49%,36.40%,35.16%,0.00%,0.00%,0.00%,100.00%
2024-02-21,9.46%,9.49%,9.50%,36.47%,35.08%,0.00%,0.00%,0.00%,100.00%
2024-02-22,9.43%,9.45%,9.45%,36.56%,35.10%,0.00%,0.00%,0.00%,100.00%
2024-02-23,9.41%,9.44%,9.44%,36.60%,35.12%,0.00%,0.00%,0.00%,100.00%
2024-02-26,9.42%,9.44%,9.44%,36.81%,34.89%,0.00%,0.00%,0.00%,100.00%
2024-02-27,9.51%,9.53%,9.53%,36.52%,34.90%,0.00%,0.00%,0.00%,100.00%
2024-02-28,9.41%,9.43%,9.44%,36.74%,34.98%,0.00%,0.00%,0.00%,100.00%
2024-02-29,10.00%,10.00%,10.00%,35.00%,35.00%,0.00%,0.00%,0.00%,100.00%
2024-03-04,9.91%,9.90%,9.90%,35.26%,35.04%,0.00%,0.00%,0.00%,100.00%
2024-03-05,9.96%,9.95%,9.95%,35.22%,34.93%,0.00%,0.00%,0.00%,100.00%
2024-03-06,9.96%,9.94%,9.94%,35.37%,34.78%,0.00%,0.00%,0.00%,100.00%
2024-03-07,9.99%,9.97%,9.97%,35.13%,34.94%,0.00%,0.00%,0.00%,100.00%
2024-03-08,9.88%,9.85%,9.85%,35.46%,34.96%,0.00%,0.00%,0.00%,100.00%
2024-03-11,9.89%,9.86%,9.86%,35.65%,34.74%,0.00%,0.00%,0.00%,100.00%
2024-03-12,9.78%,9.75%,9.75%,36.08%,34.64%,0.00%,0.00%,0.00%,100.00%
2024-03-13,9.78%,9.75%,9.75%,35.94%,34.78%,0.00%,0.00%,0.00%,100.00%
2024-03-14,9.74%,9.72%,9.72%,35.88%,34.94%,0.00%,0.00%,0.00%,100.00%
2024-03-15,9.84%,9.84%,9.84%,35.76%,34.72%,0.00%,0.00%,0.00%,100.00%
2024-03-18,9.75%,9.75%,9.75%,36.12%,34.62%,0.00%,0.00%,0.00%,100.00%
2024-03-19,9.78%,9.78%,9.78%,36.34%,34.31%,0.00%,0.00%,0.00%,100.00%
2024-03-20,9.72%,9.73%,9.73%,36.03%,34.78%,0.00%,0.00%,0.00%,100.00%
2024-03-21,9.59%,9.58%,9.58%,36.15%,35.10%,0.00%,0.00%,0.00%,100.00%
2024-03-22,9.60%,9.59%,9.59%,36.23%,34.99%,0.00%,0.00%,0.00%,100.00%
2024-03-25,9.53%,9.52%,9.52%,36.73%,34.70%,0.00%,0.00%,0.00%,100.00%
2024-03-26,9.50%,9.48%,9.48%,36.73%,34.81%,0.00%,0.00%,0.00%,100.00%
2024-03-27,9.51%,9.50%,9.50%,36.50%,35.00%,0.00%,0.00%,0.00%,100.00%
2024-03-28,9.53%,9.52%,9.52%,36.43%,35.00%,0.00%,0.00%,0.00%,100.00%
2024-03-29,10.00%,10.00%,10.00%,35.00%,35.00%,0.00%,0.00%,0.00%,100.00%
2024-04-01,9.99%,9.98%,9.98%,35.03%,35.01%,0.00%,0.00%,0.00%,100.00%
2024-04-02,10.08%,10.08%,10.08%,34.26%,35.50%,0.00%,0.00%,0.00%,100.00%
2024-04-03,10.20%,10.20%,10.20%,34.05%,35.34%,0.00%,0.00%,0.00%,100.00%
2024-04-04,10.14%,10.16%,10.16%,33.89%,35.66%,0.00%,0.00%,0.00%,100.00%
2024-04-05,10.24%,10.25%,10.25%,33.66%,35.60%,0.00%,0.00%,0.00%,100.00%
2024-04-08,10.23%,10.26%,10.26%,33.45%,35.80%,0.00%,0.00%,0.00%,100.00%
2024-04-09,10.26%,10.29%,10.29%,33.48%,35.68%,0.00%,0.00%,0.00%,100.00%
2024-04-11,10.25%,10.30%,10.30%,33.48%,35.68%,0.00%,0.00%,0.00%,100.00%
2024-04-12,10.30%,10.34%,10.33%,33.55%,35.48%,0.00%,0.00%,0.00%,100.00%
2024-04-15,10.33%,10.37%,10.37%,33.54%,35.39%,0.00%,0.00%,0.00%,100.00%
2024-04-16,10.48%,10.53%,10.53%,33.31%,35.14%,0.00%,0.00%,0.00%,100.00%
2024-04-17,10.56%,10.61%,10.61%,33.29%,34.93%,0.00%,0.00%,0.00%,100.00%
2024-04-18,10.40%,10.44%,10.43%,33.72%,35.00%,0.00%,0.00%,0.00%,100.00%
2024-04-19,10.50%,10.55%,10.55%,33.68%,34.72%,0.00%,0.00%,0.00%,100.00%
2024-04-22,10.40%,10.46%,10.46%,33.77%,34.90%,0.00%,0.00%,0.00%,100.00%
2024-04-23,10.41%,10.47%,10.46%,33.78%,34.88%,0.00%,0.00%,0.00%,100.00%
2024-04-24,10.25%,10.31%,10.30%,34.14%,35.00%,0.00%,0.00%,0.00%,100.00%
2024-04-25,10.36%,10.43%,10.43%,33.97%,34.81%,0.00%,0.00%,0.00%,100.00%
2024-04-26,10.31%,10.38%,10.38%,33.94%,34.99%,0.00%,0.00%,0.00%,100.00%
2024-04-29,10.23%,10.30%,10.30%,34.12%,35.05%,0.00%,0.00%,0.00%,100.00%
2024-04-30,10.00%,10.00%,10.00%,0.00%,0.00%,35.00%,35.00%,0.00%,100.00%
2024-05-02,10.16%,10.15%,10.15%,0.00%,0.00%,34.90%,34.63%,0.00%,100.00%
2024-05-03,10.17%,10.16%,10.16%,0.00%,0.00%,34.81%,34.70%,0.00%,100.00%
2024-05-07,10.04%,10.02%,10.02%,0.00%,0.00%,34.92%,35.00%,0.00%,100.00%
2024-05-08,10.01%,9.98%,9.98%,0.00%,0.00%,34.98%,35.04%,0.00%,100.00%
2024-05-09,10.00%,9.97%,9.97%,0.00%,0.00%,35.01%,35.05%,0.00%,100.00%
