Date,069500.KS mkt val,114260.KS mkt val,133690.KS mkt val,143850.KS mkt val,153130.KS mkt val,157450.KS mkt val,229200.KS mkt val,cash_rem,port_val,월별수익률,누적수익률
2022-05-31,0.0,0.0,1121.0366525419731,1121.0366525419731,0.0,0.0,0.0,0.0,2242.0733050839463,-0.0453278107381645,1.242073305083946
2022-06-30,0.0,0.0,1041.6826662068443,1041.6826662068443,0.0,0.0,0.0,0.0,2083.3653324136885,-0.0707862549856797,1.0833653324136887
2022-07-29,0.0,0.0,1147.1002007602438,1147.1002007602438,0.0,0.0,0.0,0.0,2294.2004015204875,0.10119927879501356,1.2942004015204875
2022-08-31,0.0,0.0,1131.0127256051956,1131.0127256051956,0.0,0.0,0.0,0.0,2262.025451210391,-0.014024472443110225,1.2620254512103912
2022-09-30,0.0,0.0,1059.2500816284019,1059.2500816284019,0.0,0.0,0.0,0.0,2118.5001632568037,-0.06344989968030124,1.1185001632568037
2022-10-31,883.6302283124951,0.0,0.0,0.0,0.0,0.0,1325.4453424687426,0.0,2209.0755707812377,0.04275449636274331,1.2090755707812377
2022-11-30,923.8402692333557,0.0,0.0,0.0,0.0,0.0,1385.7604038500335,0.0,2309.600673083389,0.04550550629945205,1.3096006730833891
2022-12-29,858.493528046475,0.0,0.0,0.0,0.0,0.0,1287.7402920697125,0.0,2146.2338201161874,-0.07073380903942239,1.1462338201161875
2023-01-31,919.4562073984555,0.0,0.0,0.0,0.0,0.0,1379.1843110976831,0.0,2298.6405184961386,0.07101122764513179,1.2986405184961387
2023-02-28,981.0710946894066,0.0,0.0,0.0,0.0,0.0,1471.6066420341097,0.0,2452.6777367235163,0.06701231314244604,1.4526777367235164
2023-03-31,1051.034041981273,0.0,0.0,0.0,0.0,0.0,1576.5510629719095,0.0,2627.5851049531825,0.07131282092661784,1.6275851049531824
2023-04-28,0.0,0.0,1336.8529552364776,1336.8529552364776,0.0,0.0,0.0,0.0,2673.705910472955,0.01755254489486635,1.6737059104729552
2023-05-31,0.0,0.0,1397.2264033895174,1397.2264033895174,0.0,0.0,0.0,0.0,2794.4528067790347,0.04516087421324522,1.7944528067790348
2023-06-30,0.0,0.0,1457.7228448227254,1457.7228448227254,0.0,0.0,0.0,0.0,2915.445689645451,0.043297522353177964,1.9154456896454506
2023-07-28,0.0,0.0,1481.7416866911958,1481.7416866911958,0.0,0.0,0.0,0.0,2963.4833733823916,0.016476960592183953,1.9634833733823918
2023-08-31,0.0,0.0,1498.1884726512556,1498.1884726512556,0.0,0.0,0.0,0.0,2996.376945302511,0.011099631000317078,1.996376945302511
2023-09-27,0.0,0.0,1431.4748548649754,1431.4748548649754,0.0,0.0,0.0,0.0,2862.949709729951,-0.04452952282313383,1.8629497097299508
2023-10-31,1389.1102003166138,0.0,0.0,0.0,0.0,0.0,1389.1102003166138,0.0,2778.2204006332277,-0.029595109131244746,1.7782204006332276
2023-11-30,1566.2684723828033,0.0,0.0,0.0,0.0,0.0,1566.2684723828033,0.0,3132.5369447656067,0.12753363413918528,2.1325369447656066
2023-12-28,1665.034384580763,0.0,0.0,0.0,0.0,0.0,1665.034384580763,0.0,3330.068769161526,0.06305809887605318,2.330068769161526
2024-01-31,1521.2943009735511,0.0,0.0,0.0,0.0,0.0,1521.2943009735511,0.0,3042.5886019471022,-0.0863285977384809,2.0425886019471022
2024-02-29,1661.188792651143,0.0,0.0,0.0,0.0,0.0,1661.188792651143,0.0,3322.377585302286,0.09195754666803557,2.322377585302286
2024-03-15,1682.2810460530204,0.0,0.0,0.0,0.0,0.0,1728.3015325759118,0.0,3410.5825786289324,0.026548756443834698,2.4105825786289325
