Date,6,5,3,2,1,total,위험자산비중,rebal
2022-07-26,16.10%,32.44%,0.00%,0.00%,51.46%,100.00%,51.46%,False
2022-07-27,16.08%,32.40%,0.00%,0.00%,51.52%,100.00%,51.52%,False
2022-07-28,16.02%,32.27%,0.00%,0.00%,51.71%,100.00%,51.71%,False
2022-07-29,16.67%,33.33%,0.00%,0.00%,50.00%,100.00%,50.00%,True
2022-08-01,16.63%,33.21%,0.00%,0.00%,50.17%,100.00%,50.17%,False
2022-08-02,16.64%,33.25%,0.00%,0.00%,50.11%,100.00%,50.11%,False
2022-08-03,16.59%,33.15%,0.00%,0.00%,50.26%,100.00%,50.26%,False
2022-08-04,16.46%,32.89%,0.00%,0.00%,50.65%,100.00%,50.65%,False
2022-08-05,16.48%,32.93%,0.00%,0.00%,50.59%,100.00%,50.59%,False
2022-08-08,16.47%,32.89%,0.00%,0.00%,50.64%,100.00%,50.64%,False
2022-08-09,16.50%,32.95%,0.00%,0.00%,50.54%,100.00%,50.54%,False
2022-08-10,16.57%,33.07%,0.00%,0.00%,50.36%,100.00%,50.36%,False
2022-08-11,16.37%,32.68%,0.00%,0.00%,50.95%,100.00%,50.95%,False
2022-08-12,16.42%,32.75%,0.00%,0.00%,50.83%,100.00%,50.83%,False
2022-08-16,16.20%,32.38%,0.00%,0.00%,51.41%,100.00%,51.41%,False
2022-08-17,16.18%,32.32%,0.00%,0.00%,51.50%,100.00%,51.50%,False
2022-08-18,16.22%,32.38%,0.00%,0.00%,51.40%,100.00%,51.40%,False
2022-08-19,16.17%,32.28%,0.00%,0.00%,51.54%,100.00%,51.54%,False
2022-08-22,16.25%,32.39%,0.00%,0.00%,51.36%,100.00%,51.36%,False
2022-08-23,16.40%,32.66%,0.00%,0.00%,50.94%,100.00%,50.94%,False
2022-08-24,16.41%,32.70%,0.00%,0.00%,50.89%,100.00%,50.89%,False
2022-08-25,16.35%,32.47%,0.00%,0.00%,51.18%,100.00%,51.18%,False
2022-08-26,16.33%,32.45%,0.00%,0.00%,51.22%,100.00%,51.22%,False
2022-08-29,16.63%,32.96%,0.00%,0.00%,50.41%,100.00%,50.41%,False
2022-08-30,16.59%,32.92%,0.00%,0.00%,50.49%,100.00%,50.49%,False
2022-08-31,16.67%,33.33%,0.00%,0.00%,50.00%,100.00%,50.00%,True
2022-09-01,16.77%,33.50%,0.00%,0.00%,49.73%,100.00%,49.73%,False
2022-09-02,16.63%,33.28%,0.00%,0.00%,50.10%,100.00%,50.10%,False
2022-09-05,16.64%,33.38%,0.00%,0.00%,49.98%,100.00%,49.98%,False
2022-09-06,16.62%,33.27%,0.00%,0.00%,50.10%,100.00%,50.10%,False
2022-09-07,16.65%,33.33%,0.00%,0.00%,50.01%,100.00%,50.01%,False
2022-09-08,16.47%,33.03%,0.00%,0.00%,50.50%,100.00%,50.50%,False
2022-09-13,16.21%,32.52%,0.00%,0.00%,51.28%,100.00%,51.28%,False
2022-09-14,16.54%,33.13%,0.00%,0.00%,50.32%,100.00%,50.32%,False
2022-09-15,16.51%,33.01%,0.00%,0.00%,50.48%,100.00%,50.48%,False
2022-09-16,16.73%,33.43%,0.00%,0.00%,49.84%,100.00%,49.84%,False
2022-09-19,16.74%,33.47%,0.00%,0.00%,49.79%,100.00%,49.79%,False
2022-09-20,16.64%,33.24%,0.00%,0.00%,50.12%,100.00%,50.12%,False
2022-09-21,16.72%,33.38%,0.00%,0.00%,49.90%,100.00%,49.90%,False
2022-09-22,16.81%,33.47%,0.00%,0.00%,49.72%,100.00%,49.72%,False
2022-09-23,16.87%,33.60%,0.00%,0.00%,49.52%,100.00%,49.52%,False
2022-09-26,16.96%,33.62%,0.00%,0.00%,49.42%,100.00%,49.42%,False
2022-09-27,16.89%,33.58%,0.00%,0.00%,49.53%,100.00%,49.53%,False
2022-09-28,16.93%,33.67%,0.00%,0.00%,49.39%,100.00%,49.39%,False
2022-09-29,16.83%,33.42%,0.00%,0.00%,49.74%,100.00%,49.74%,False
2022-09-30,16.67%,33.33%,0.00%,0.00%,50.00%,100.00%,50.00%,True
2022-10-04,16.54%,33.18%,0.00%,0.00%,50.28%,100.00%,50.28%,False
2022-10-05,16.53%,33.11%,0.00%,0.00%,50.36%,100.00%,50.36%,False
2022-10-06,16.52%,33.08%,0.00%,0.00%,50.40%,100.00%,50.40%,False
2022-10-07,16.62%,33.20%,0.00%,0.00%,50.18%,100.00%,50.18%,False
2022-10-11,16.82%,33.60%,0.00%,0.00%,49.57%,100.00%,49.57%,False
2022-10-12,16.85%,33.74%,0.00%,0.00%,49.41%,100.00%,49.41%,False
2022-10-13,16.91%,33.83%,0.00%,0.00%,49.26%,100.00%,49.26%,False
2022-10-14,16.68%,33.35%,0.00%,0.00%,49.98%,100.00%,49.98%,False
2022-10-17,16.84%,33.66%,0.00%,0.00%,49.50%,100.00%,49.50%,False
2022-10-18,16.60%,33.17%,0.00%,0.00%,50.23%,100.00%,50.23%,False
2022-10-19,16.61%,33.17%,0.00%,0.00%,50.22%,100.00%,50.22%,False
2022-10-20,16.70%,33.32%,0.00%,0.00%,49.98%,100.00%,49.98%,False
2022-10-21,16.74%,33.30%,0.00%,0.00%,49.97%,100.00%,49.97%,False
2022-10-24,16.46%,32.85%,0.00%,0.00%,50.69%,100.00%,50.69%,False
2022-10-25,16.40%,32.79%,0.00%,0.00%,50.81%,100.00%,50.81%,False
2022-10-26,16.42%,32.84%,0.00%,0.00%,50.73%,100.00%,50.73%,False
2022-10-27,16.43%,32.87%,0.00%,0.00%,50.70%,100.00%,50.70%,False
2022-10-28,16.62%,33.29%,0.00%,0.00%,50.09%,100.00%,50.09%,False
2022-10-31,16.67%,33.33%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2022-11-01,16.60%,33.25%,0.00%,50.15%,0.00%,100.00%,50.15%,False
2022-11-02,16.64%,33.33%,0.00%,50.04%,0.00%,100.00%,50.04%,False
2022-11-03,16.74%,33.49%,0.00%,49.77%,0.00%,100.00%,49.77%,False
2022-11-04,16.71%,33.48%,0.00%,49.81%,0.00%,100.00%,49.81%,False
2022-11-07,16.63%,33.27%,0.00%,50.10%,0.00%,100.00%,50.10%,False
2022-11-08,16.46%,32.94%,0.00%,50.59%,0.00%,100.00%,50.59%,False
2022-11-09,16.44%,32.93%,0.00%,50.62%,0.00%,100.00%,50.62%,False
2022-11-10,16.55%,33.18%,0.00%,50.27%,0.00%,100.00%,50.27%,False
2022-11-11,16.13%,32.43%,0.00%,51.44%,0.00%,100.00%,51.44%,False
2022-11-14,16.22%,32.62%,0.00%,51.16%,0.00%,100.00%,51.16%,False
2022-11-15,16.05%,32.31%,0.00%,51.63%,0.00%,100.00%,51.63%,False
2022-11-16,16.09%,32.34%,0.00%,51.58%,0.00%,100.00%,51.58%,False
2022-11-17,16.18%,32.58%,0.00%,51.24%,0.00%,100.00%,51.24%,False
2022-11-18,16.26%,32.68%,0.00%,51.06%,0.00%,100.00%,51.06%,False
2022-11-21,16.39%,32.97%,0.00%,50.65%,0.00%,100.00%,50.65%,False
2022-11-22,16.47%,33.14%,0.00%,50.39%,0.00%,100.00%,50.39%,False
2022-11-23,16.34%,32.85%,0.00%,50.81%,0.00%,100.00%,50.81%,False
2022-11-24,16.21%,32.67%,0.00%,51.11%,0.00%,100.00%,51.11%,False
2022-11-25,16.29%,32.83%,0.00%,50.88%,0.00%,100.00%,50.88%,False
2022-11-28,16.46%,33.18%,0.00%,50.36%,0.00%,100.00%,50.36%,False
2022-11-29,16.33%,32.89%,0.00%,50.78%,0.00%,100.00%,50.78%,False
2022-11-30,16.67%,33.33%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2022-12-01,16.55%,33.09%,0.00%,50.36%,0.00%,100.00%,50.36%,False
2022-12-02,16.74%,33.47%,0.00%,49.79%,0.00%,100.00%,49.79%,False
2022-12-05,16.72%,33.44%,0.00%,49.83%,0.00%,100.00%,49.83%,False
2022-12-06,16.86%,33.70%,0.00%,49.44%,0.00%,100.00%,49.44%,False
2022-12-07,16.91%,33.79%,0.00%,49.30%,0.00%,100.00%,49.30%,False
2022-12-08,16.91%,33.80%,0.00%,49.29%,0.00%,100.00%,49.29%,False
2022-12-09,16.82%,33.61%,0.00%,49.57%,0.00%,100.00%,49.57%,False
2022-12-12,16.90%,33.80%,0.00%,49.30%,0.00%,100.00%,49.30%,False
2022-12-13,16.88%,33.75%,0.00%,49.37%,0.00%,100.00%,49.37%,False
2022-12-14,16.73%,33.48%,0.00%,49.79%,0.00%,100.00%,49.79%,False
2022-12-15,16.88%,33.79%,0.00%,49.33%,0.00%,100.00%,49.33%,False
2022-12-16,16.96%,33.95%,0.00%,49.10%,0.00%,100.00%,49.10%,False
2022-12-19,16.95%,33.93%,0.00%,49.12%,0.00%,100.00%,49.12%,False
2022-12-20,17.09%,34.14%,0.00%,48.77%,0.00%,100.00%,48.77%,False
2022-12-21,17.07%,34.13%,0.00%,48.80%,0.00%,100.00%,48.80%,False
2022-12-22,16.90%,33.82%,0.00%,49.28%,0.00%,100.00%,49.28%,False
2022-12-23,17.17%,34.33%,0.00%,48.50%,0.00%,100.00%,48.50%,False
2022-12-26,17.07%,34.13%,0.00%,48.80%,0.00%,100.00%,48.80%,False
2022-12-27,16.98%,33.92%,0.00%,49.10%,0.00%,100.00%,49.10%,False
2022-12-28,17.17%,34.27%,0.00%,48.56%,0.00%,100.00%,48.56%,False
2022-12-29,16.67%,33.33%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2023-01-02,16.73%,33.45%,0.00%,49.82%,0.00%,100.00%,49.82%,False
2023-01-03,16.70%,33.46%,0.00%,49.84%,0.00%,100.00%,49.84%,False
2023-01-04,16.60%,33.27%,0.00%,50.14%,0.00%,100.00%,50.14%,False
2023-01-05,16.63%,33.33%,0.00%,50.03%,0.00%,100.00%,50.03%,False
2023-01-06,16.50%,33.04%,0.00%,50.46%,0.00%,100.00%,50.46%,False
2023-01-09,16.31%,32.73%,0.00%,50.96%,0.00%,100.00%,50.96%,False
2023-01-10,16.40%,32.92%,0.00%,50.68%,0.00%,100.00%,50.68%,False
2023-01-11,16.28%,32.68%,0.00%,51.04%,0.00%,100.00%,51.04%,False
2023-01-12,16.25%,32.64%,0.00%,51.11%,0.00%,100.00%,51.11%,False
2023-01-13,16.24%,32.68%,0.00%,51.09%,0.00%,100.00%,51.09%,False
2023-01-16,16.19%,32.52%,0.00%,51.30%,0.00%,100.00%,51.30%,False
2023-01-17,16.31%,32.77%,0.00%,50.92%,0.00%,100.00%,50.92%,False
2023-01-18,16.30%,32.80%,0.00%,50.90%,0.00%,100.00%,50.90%,False
2023-01-19,16.27%,32.78%,0.00%,50.96%,0.00%,100.00%,50.96%,False
2023-01-20,16.24%,32.66%,0.00%,51.10%,0.00%,100.00%,51.10%,False
2023-01-25,16.07%,32.35%,0.00%,51.58%,0.00%,100.00%,51.58%,False
2023-01-26,15.97%,32.13%,0.00%,51.90%,0.00%,100.00%,51.90%,False
2023-01-27,15.94%,32.08%,0.00%,51.98%,0.00%,100.00%,51.98%,False
2023-01-30,16.04%,32.30%,0.00%,51.65%,0.00%,100.00%,51.65%,False
2023-01-31,16.67%,33.33%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2023-02-01,16.52%,33.08%,0.00%,50.41%,0.00%,100.00%,50.41%,False
2023-02-02,16.37%,32.80%,0.00%,50.83%,0.00%,100.00%,50.83%,False
2023-02-03,16.33%,32.75%,0.00%,50.92%,0.00%,100.00%,50.92%,False
2023-02-06,16.47%,32.98%,0.00%,50.55%,0.00%,100.00%,50.55%,False
2023-02-07,16.35%,32.70%,0.00%,50.95%,0.00%,100.00%,50.95%,False
2023-02-08,16.23%,32.46%,0.00%,51.30%,0.00%,100.00%,51.30%,False
2023-02-09,16.19%,32.36%,0.00%,51.44%,0.00%,100.00%,51.44%,False
2023-02-10,16.27%,32.53%,0.00%,51.20%,0.00%,100.00%,51.20%,False
2023-02-13,16.29%,32.54%,0.00%,51.17%,0.00%,100.00%,51.17%,False
2023-02-14,16.21%,32.38%,0.00%,51.41%,0.00%,100.00%,51.41%,False
2023-02-15,16.36%,32.67%,0.00%,50.96%,0.00%,100.00%,50.96%,False
2023-02-16,16.09%,32.12%,0.00%,51.80%,0.00%,100.00%,51.80%,False
2023-02-17,16.24%,32.37%,0.00%,51.38%,0.00%,100.00%,51.38%,False
2023-02-20,16.08%,32.04%,0.00%,51.89%,0.00%,100.00%,51.89%,False
2023-02-21,16.05%,31.98%,0.00%,51.97%,0.00%,100.00%,51.97%,False
2023-02-22,16.25%,32.36%,0.00%,51.38%,0.00%,100.00%,51.38%,False
2023-02-23,16.18%,32.25%,0.00%,51.57%,0.00%,100.00%,51.57%,False
2023-02-24,16.26%,32.44%,0.00%,51.29%,0.00%,100.00%,51.29%,False
2023-02-27,16.27%,32.41%,0.00%,51.32%,0.00%,100.00%,51.32%,False
2023-02-28,16.67%,33.33%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2023-03-02,16.73%,33.43%,0.00%,49.84%,0.00%,100.00%,49.84%,False
2023-03-03,16.57%,33.16%,0.00%,50.27%,0.00%,100.00%,50.27%,False
2023-03-06,16.41%,32.83%,0.00%,50.76%,0.00%,100.00%,50.76%,False
2023-03-07,16.43%,32.90%,0.00%,50.67%,0.00%,100.00%,50.67%,False
2023-03-08,16.48%,32.95%,0.00%,50.57%,0.00%,100.00%,50.57%,False
2023-03-09,16.54%,33.07%,0.00%,50.39%,0.00%,100.00%,50.39%,False
2023-03-10,16.69%,33.40%,0.00%,49.91%,0.00%,100.00%,49.91%,False
2023-03-13,16.59%,33.34%,0.00%,50.07%,0.00%,100.00%,50.07%,False
2023-03-14,16.86%,33.95%,0.00%,49.19%,0.00%,100.00%,49.19%,False
2023-03-15,16.66%,33.47%,0.00%,49.87%,0.00%,100.00%,49.87%,False
2023-03-16,16.67%,33.52%,0.00%,49.80%,0.00%,100.00%,49.80%,False
2023-03-17,16.56%,33.26%,0.00%,50.18%,0.00%,100.00%,50.18%,False
2023-03-20,16.57%,33.33%,0.00%,50.10%,0.00%,100.00%,50.10%,False
2023-03-21,16.55%,33.31%,0.00%,50.13%,0.00%,100.00%,50.13%,False
2023-03-22,16.43%,33.09%,0.00%,50.48%,0.00%,100.00%,50.48%,False
2023-03-23,16.42%,33.09%,0.00%,50.49%,0.00%,100.00%,50.49%,False
2023-03-24,16.37%,33.02%,0.00%,50.61%,0.00%,100.00%,50.61%,False
2023-03-27,16.37%,32.99%,0.00%,50.64%,0.00%,100.00%,50.64%,False
2023-03-28,16.34%,32.89%,0.00%,50.77%,0.00%,100.00%,50.77%,False
2023-03-29,16.25%,32.72%,0.00%,51.03%,0.00%,100.00%,51.03%,False
2023-03-30,16.17%,32.54%,0.00%,51.29%,0.00%,100.00%,51.29%,False
2023-03-31,16.67%,33.33%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2023-04-03,16.66%,33.28%,0.00%,50.06%,0.00%,100.00%,50.06%,False
2023-04-04,16.63%,33.26%,0.00%,50.12%,0.00%,100.00%,50.12%,False
2023-04-05,16.50%,33.01%,0.00%,50.49%,0.00%,100.00%,50.49%,False
2023-04-06,16.59%,33.21%,0.00%,50.20%,0.00%,100.00%,50.20%,False
2023-04-07,16.39%,32.79%,0.00%,50.83%,0.00%,100.00%,50.83%,False
2023-04-10,16.21%,32.45%,0.00%,51.34%,0.00%,100.00%,51.34%,False
2023-04-11,16.09%,32.20%,0.00%,51.71%,0.00%,100.00%,51.71%,False
2023-04-12,16.18%,32.38%,0.00%,51.43%,0.00%,100.00%,51.43%,False
2023-04-13,16.17%,32.38%,0.00%,51.45%,0.00%,100.00%,51.45%,False
2023-04-14,16.09%,32.22%,0.00%,51.69%,0.00%,100.00%,51.69%,False
2023-04-17,16.09%,32.17%,0.00%,51.74%,0.00%,100.00%,51.74%,False
2023-04-18,16.10%,32.20%,0.00%,51.70%,0.00%,100.00%,51.70%,False
2023-04-19,16.15%,32.27%,0.00%,51.59%,0.00%,100.00%,51.59%,False
2023-04-20,16.31%,32.58%,0.00%,51.10%,0.00%,100.00%,51.10%,False
2023-04-21,16.42%,32.83%,0.00%,50.75%,0.00%,100.00%,50.75%,False
2023-04-24,16.54%,33.09%,0.00%,50.37%,0.00%,100.00%,50.37%,False
2023-04-25,16.65%,33.31%,0.00%,50.04%,0.00%,100.00%,50.04%,False
2023-04-26,16.67%,33.34%,0.00%,50.00%,0.00%,100.00%,50.00%,False
2023-04-27,16.50%,33.00%,0.00%,50.50%,0.00%,100.00%,50.50%,False
2023-04-28,16.67%,33.33%,0.00%,0.00%,50.00%,100.00%,50.00%,True
2023-05-02,16.59%,33.15%,0.00%,0.00%,50.26%,100.00%,50.26%,False
2023-05-03,16.68%,33.35%,0.00%,0.00%,49.97%,100.00%,49.97%,False
2023-05-04,16.81%,33.65%,0.00%,0.00%,49.54%,100.00%,49.54%,False
2023-05-08,16.74%,33.49%,0.00%,0.00%,49.77%,100.00%,49.77%,False
2023-05-09,16.71%,33.43%,0.00%,0.00%,49.87%,100.00%,49.87%,False
2023-05-10,16.73%,33.47%,0.00%,0.00%,49.80%,100.00%,49.80%,False
2023-05-11,16.65%,33.34%,0.00%,0.00%,50.00%,100.00%,50.00%,False
2023-05-12,16.59%,33.22%,0.00%,0.00%,50.20%,100.00%,50.20%,False
2023-05-15,16.61%,33.21%,0.00%,0.00%,50.18%,100.00%,50.18%,False
2023-05-16,16.58%,33.19%,0.00%,0.00%,50.23%,100.00%,50.23%,False
2023-05-17,16.58%,33.19%,0.00%,0.00%,50.23%,100.00%,50.23%,False
2023-05-19,16.44%,32.87%,0.00%,0.00%,50.69%,100.00%,50.69%,False
2023-05-22,16.51%,33.03%,0.00%,0.00%,50.46%,100.00%,50.46%,False
2023-05-23,16.54%,33.06%,0.00%,0.00%,50.40%,100.00%,50.40%,False
2023-05-25,16.54%,32.99%,0.00%,0.00%,50.48%,100.00%,50.48%,False
2023-05-26,16.49%,32.89%,0.00%,0.00%,50.62%,100.00%,50.62%,False
2023-05-30,16.30%,32.50%,0.00%,0.00%,51.20%,100.00%,51.20%,False
2023-05-31,16.67%,33.33%,0.00%,0.00%,50.00%,100.00%,50.00%,True
2023-06-01,16.71%,33.40%,0.00%,0.00%,49.89%,100.00%,49.89%,False
2023-06-02,16.70%,33.40%,0.00%,0.00%,49.89%,100.00%,49.89%,False
2023-06-05,16.64%,33.26%,0.00%,0.00%,50.10%,100.00%,50.10%,False
2023-06-07,16.66%,33.28%,0.00%,0.00%,50.06%,100.00%,50.06%,False
2023-06-08,16.77%,33.47%,0.00%,0.00%,49.76%,100.00%,49.76%,False
2023-06-09,16.75%,33.46%,0.00%,0.00%,49.79%,100.00%,49.79%,False
2023-06-12,16.72%,33.40%,0.00%,0.00%,49.88%,100.00%,49.88%,False
2023-06-13,16.70%,33.38%,0.00%,0.00%,49.91%,100.00%,49.91%,False
2023-06-14,16.65%,33.23%,0.00%,0.00%,50.12%,100.00%,50.12%,False
2023-06-15,16.62%,33.14%,0.00%,0.00%,50.24%,100.00%,50.24%,False
2023-06-16,16.55%,33.02%,0.00%,0.00%,50.43%,100.00%,50.43%,False
2023-06-19,16.54%,33.01%,0.00%,0.00%,50.45%,100.00%,50.45%,False
2023-06-20,16.55%,33.04%,0.00%,0.00%,50.40%,100.00%,50.40%,False
2023-06-21,16.50%,32.94%,0.00%,0.00%,50.56%,100.00%,50.56%,False
2023-06-22,16.58%,33.09%,0.00%,0.00%,50.33%,100.00%,50.33%,False
2023-06-23,16.48%,32.86%,0.00%,0.00%,50.66%,100.00%,50.66%,False
2023-06-26,16.49%,32.91%,0.00%,0.00%,50.60%,100.00%,50.60%,False
2023-06-27,16.58%,33.09%,0.00%,0.00%,50.33%,100.00%,50.33%,False
2023-06-28,16.47%,32.85%,0.00%,0.00%,50.68%,100.00%,50.68%,False
2023-06-29,16.37%,32.67%,0.00%,0.00%,50.95%,100.00%,50.95%,False
2023-06-30,16.67%,33.33%,0.00%,0.00%,50.00%,100.00%,50.00%,True
2023-07-07,16.72%,33.43%,0.00%,0.00%,49.85%,100.00%,49.85%,False
2023-07-10,16.78%,33.51%,0.00%,0.00%,49.71%,100.00%,49.71%,False
2023-07-14,16.74%,33.52%,0.00%,0.00%,49.74%,100.00%,49.74%,False
2023-07-17,16.75%,33.53%,0.00%,0.00%,49.72%,100.00%,49.72%,False
2023-07-19,16.62%,33.31%,0.00%,0.00%,50.07%,100.00%,50.07%,False
2023-07-20,16.62%,33.32%,0.00%,0.00%,50.06%,100.00%,50.06%,False
2023-07-21,16.63%,33.30%,0.00%,0.00%,50.08%,100.00%,50.08%,False
2023-07-24,16.67%,33.38%,0.00%,0.00%,49.96%,100.00%,49.96%,False
2023-07-26,16.64%,33.32%,0.00%,0.00%,50.04%,100.00%,50.04%,False
2023-07-28,16.67%,33.33%,0.00%,0.00%,50.00%,100.00%,50.00%,True
2023-08-03,16.61%,33.19%,0.00%,0.00%,50.20%,100.00%,50.20%,False
2023-08-04,16.52%,32.99%,0.00%,0.00%,50.49%,100.00%,50.49%,False
2023-08-07,16.60%,33.18%,0.00%,0.00%,50.22%,100.00%,50.22%,False
2023-08-08,16.53%,33.05%,0.00%,0.00%,50.42%,100.00%,50.42%,False
2023-08-09,16.53%,33.05%,0.00%,0.00%,50.42%,100.00%,50.42%,False
2023-08-10,16.59%,33.14%,0.00%,0.00%,50.27%,100.00%,50.27%,False
2023-08-11,16.56%,33.09%,0.00%,0.00%,50.35%,100.00%,50.35%,False
2023-08-14,16.58%,33.11%,0.00%,0.00%,50.32%,100.00%,50.32%,False
2023-08-16,16.54%,33.05%,0.00%,0.00%,50.41%,100.00%,50.41%,False
2023-08-17,16.59%,33.12%,0.00%,0.00%,50.29%,100.00%,50.29%,False
2023-08-18,16.69%,33.35%,0.00%,0.00%,49.95%,100.00%,49.95%,False
2023-08-21,16.68%,33.29%,0.00%,0.00%,50.03%,100.00%,50.03%,False
2023-08-22,16.62%,33.16%,0.00%,0.00%,50.22%,100.00%,50.22%,False
2023-08-23,16.58%,33.11%,0.00%,0.00%,50.30%,100.00%,50.30%,False
2023-08-24,16.54%,33.03%,0.00%,0.00%,50.44%,100.00%,50.44%,False
2023-08-25,16.76%,33.45%,0.00%,0.00%,49.79%,100.00%,49.79%,False
2023-08-28,16.68%,33.32%,0.00%,0.00%,50.00%,100.00%,50.00%,False
2023-08-29,16.63%,33.22%,0.00%,0.00%,50.15%,100.00%,50.15%,False
2023-08-30,16.48%,32.93%,0.00%,0.00%,50.59%,100.00%,50.59%,False
2023-08-31,16.67%,33.33%,0.00%,0.00%,50.00%,100.00%,50.00%,True
2023-09-01,16.70%,33.40%,0.00%,0.00%,49.90%,100.00%,49.90%,False
2023-09-04,16.68%,33.34%,0.00%,0.00%,49.99%,100.00%,49.99%,False
2023-09-05,16.64%,33.25%,0.00%,0.00%,50.11%,100.00%,50.11%,False
2023-09-06,16.64%,33.26%,0.00%,0.00%,50.10%,100.00%,50.10%,False
2023-09-07,16.71%,33.33%,0.00%,0.00%,49.96%,100.00%,49.96%,False
2023-09-08,16.71%,33.38%,0.00%,0.00%,49.92%,100.00%,49.92%,False
2023-09-11,16.70%,33.32%,0.00%,0.00%,49.97%,100.00%,49.97%,False
2023-09-12,16.68%,33.31%,0.00%,0.00%,50.00%,100.00%,50.00%,False
2023-09-13,16.75%,33.41%,0.00%,0.00%,49.83%,100.00%,49.83%,False
2023-09-14,16.71%,33.36%,0.00%,0.00%,49.93%,100.00%,49.93%,False
2023-09-15,16.66%,33.25%,0.00%,0.00%,50.09%,100.00%,50.09%,False
2023-09-18,16.80%,33.52%,0.00%,0.00%,49.68%,100.00%,49.68%,False
2023-09-19,16.79%,33.50%,0.00%,0.00%,49.71%,100.00%,49.71%,False
2023-09-20,16.78%,33.49%,0.00%,0.00%,49.73%,100.00%,49.73%,False
2023-09-21,16.86%,33.61%,0.00%,0.00%,49.53%,100.00%,49.53%,False
2023-09-22,16.97%,33.85%,0.00%,0.00%,49.18%,100.00%,49.18%,False
2023-09-25,16.98%,33.89%,0.00%,0.00%,49.13%,100.00%,49.13%,False
2023-09-26,16.94%,33.79%,0.00%,0.00%,49.27%,100.00%,49.27%,False
2023-09-27,16.67%,33.33%,0.00%,0.00%,50.00%,100.00%,50.00%,True
2023-10-04,16.72%,33.34%,0.00%,0.00%,49.94%,100.00%,49.94%,False
2023-10-05,16.65%,33.24%,0.00%,0.00%,50.11%,100.00%,50.11%,False
2023-10-06,16.67%,33.30%,0.00%,0.00%,50.03%,100.00%,50.03%,False
2023-10-10,16.50%,32.95%,0.00%,0.00%,50.55%,100.00%,50.55%,False
2023-10-11,16.51%,32.99%,0.00%,0.00%,50.50%,100.00%,50.50%,False
2023-10-12,16.43%,32.88%,0.00%,0.00%,50.69%,100.00%,50.69%,False
2023-10-13,16.45%,32.89%,0.00%,0.00%,50.66%,100.00%,50.66%,False
2023-10-16,16.47%,32.93%,0.00%,0.00%,50.61%,100.00%,50.61%,False
2023-10-17,16.42%,32.82%,0.00%,0.00%,50.76%,100.00%,50.76%,False
2023-10-18,16.47%,32.89%,0.00%,0.00%,50.64%,100.00%,50.64%,False
2023-10-19,16.54%,33.00%,0.00%,0.00%,50.46%,100.00%,50.46%,False
2023-10-20,16.66%,33.25%,0.00%,0.00%,50.09%,100.00%,50.09%,False
2023-10-23,16.71%,33.36%,0.00%,0.00%,49.93%,100.00%,49.93%,False
2023-10-24,16.75%,33.46%,0.00%,0.00%,49.79%,100.00%,49.79%,False
2023-10-25,16.71%,33.38%,0.00%,0.00%,49.91%,100.00%,49.91%,False
2023-10-26,16.86%,33.64%,0.00%,0.00%,49.51%,100.00%,49.51%,False
2023-10-27,16.89%,33.71%,0.00%,0.00%,49.40%,100.00%,49.40%,False
2023-10-30,16.93%,33.79%,0.00%,0.00%,49.28%,100.00%,49.28%,False
2023-10-31,16.67%,33.33%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2023-11-01,16.61%,33.22%,0.00%,50.17%,0.00%,100.00%,50.17%,False
2023-11-02,16.32%,32.70%,0.00%,50.97%,0.00%,100.00%,50.97%,False
2023-11-03,16.25%,32.56%,0.00%,51.19%,0.00%,100.00%,51.19%,False
2023-11-06,15.48%,31.05%,0.00%,53.46%,0.00%,100.00%,53.46%,False
2023-11-07,15.77%,31.63%,0.00%,52.60%,0.00%,100.00%,52.60%,False
2023-11-08,15.92%,31.95%,0.00%,52.13%,0.00%,100.00%,52.13%,False
2023-11-09,15.95%,32.00%,0.00%,52.05%,0.00%,100.00%,52.05%,False
2023-11-10,16.06%,32.24%,0.00%,51.71%,0.00%,100.00%,51.71%,False
2023-11-13,16.13%,32.37%,0.00%,51.50%,0.00%,100.00%,51.50%,False
2023-11-14,15.97%,32.05%,0.00%,51.98%,0.00%,100.00%,51.98%,False
2023-11-15,15.81%,31.78%,0.00%,52.41%,0.00%,100.00%,52.41%,False
2023-11-16,15.83%,31.83%,0.00%,52.35%,0.00%,100.00%,52.35%,False
2023-11-17,15.93%,32.05%,0.00%,52.01%,0.00%,100.00%,52.01%,False
2023-11-20,15.80%,31.80%,0.00%,52.40%,0.00%,100.00%,52.40%,False
2023-11-21,15.77%,31.75%,0.00%,52.48%,0.00%,100.00%,52.48%,False
2023-11-22,15.80%,31.79%,0.00%,52.42%,0.00%,100.00%,52.42%,False
2023-11-23,15.77%,31.75%,0.00%,52.48%,0.00%,100.00%,52.48%,False
2023-11-24,15.85%,31.88%,0.00%,52.27%,0.00%,100.00%,52.27%,False
2023-11-27,15.87%,31.93%,0.00%,52.19%,0.00%,100.00%,52.19%,False
2023-11-28,15.77%,31.74%,0.00%,52.48%,0.00%,100.00%,52.48%,False
