Date,5,3,2,1,0,total,위험자산비중,rebal
2021-04-09,0.00%,0.00%,60.00%,40.00%,0.00%,100.00%,0.00%,True
2021-04-12,0.00%,0.00%,60.20%,39.80%,0.00%,100.00%,0.00%,False
2021-04-13,0.00%,0.00%,60.42%,39.58%,0.00%,100.00%,0.00%,False
2021-04-14,0.00%,0.00%,60.25%,39.75%,0.00%,100.00%,0.00%,False
2021-04-15,0.00%,0.00%,60.17%,39.83%,0.00%,100.00%,0.00%,False
2021-04-16,0.00%,0.00%,60.40%,39.60%,0.00%,100.00%,0.00%,False
2021-04-19,0.00%,0.00%,60.64%,39.36%,0.00%,100.00%,0.00%,False
2021-04-20,0.00%,0.00%,60.46%,39.54%,0.00%,100.00%,0.00%,False
2021-04-21,0.00%,0.00%,60.52%,39.48%,0.00%,100.00%,0.00%,False
2021-04-22,0.00%,0.00%,60.53%,39.47%,0.00%,100.00%,0.00%,False
2021-04-23,0.00%,0.00%,60.53%,39.47%,0.00%,100.00%,0.00%,False
2021-04-26,0.00%,0.00%,60.40%,39.60%,0.00%,100.00%,0.00%,False
2021-04-27,0.00%,0.00%,60.00%,40.00%,0.00%,100.00%,0.00%,False
2021-04-28,0.00%,0.00%,59.52%,40.48%,0.00%,100.00%,0.00%,False
2021-04-29,0.00%,0.00%,59.10%,40.90%,0.00%,100.00%,0.00%,False
2021-04-30,50.00%,0.00%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2021-05-03,49.99%,0.00%,0.00%,50.01%,0.00%,100.00%,49.99%,False
2021-05-04,49.82%,0.00%,0.00%,50.18%,0.00%,100.00%,49.82%,False
2021-05-06,49.46%,0.00%,0.00%,50.54%,0.00%,100.00%,49.46%,False
2021-05-07,49.45%,0.00%,0.00%,50.55%,0.00%,100.00%,49.45%,False
2021-05-10,49.39%,0.00%,0.00%,50.61%,0.00%,100.00%,49.39%,False
2021-05-11,48.96%,0.00%,0.00%,51.04%,0.00%,100.00%,48.96%,False
2021-05-12,49.20%,0.00%,0.00%,50.80%,0.00%,100.00%,49.20%,False
2021-05-13,49.16%,0.00%,0.00%,50.84%,0.00%,100.00%,49.16%,False
2021-05-14,49.07%,0.00%,0.00%,50.93%,0.00%,100.00%,49.07%,False
2021-05-17,49.21%,0.00%,0.00%,50.79%,0.00%,100.00%,49.21%,False
2021-05-18,49.18%,0.00%,0.00%,50.82%,0.00%,100.00%,49.18%,False
2021-05-20,49.24%,0.00%,0.00%,50.76%,0.00%,100.00%,49.24%,False
2021-05-21,49.45%,0.00%,0.00%,50.55%,0.00%,100.00%,49.45%,False
2021-05-24,49.28%,0.00%,0.00%,50.72%,0.00%,100.00%,49.28%,False
2021-05-25,49.51%,0.00%,0.00%,50.49%,0.00%,100.00%,49.51%,False
2021-05-26,49.57%,0.00%,0.00%,50.43%,0.00%,100.00%,49.57%,False
2021-05-27,49.61%,0.00%,0.00%,50.39%,0.00%,100.00%,49.61%,False
2021-05-28,49.47%,0.00%,0.00%,50.53%,0.00%,100.00%,49.47%,False
2021-05-31,50.00%,0.00%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2021-06-01,50.00%,0.00%,0.00%,50.00%,0.00%,100.00%,50.00%,False
2021-06-02,49.96%,0.00%,0.00%,50.04%,0.00%,100.00%,49.96%,False
2021-06-03,49.95%,0.00%,0.00%,50.05%,0.00%,100.00%,49.95%,False
2021-06-04,49.75%,0.00%,0.00%,50.25%,0.00%,100.00%,49.75%,False
2021-06-07,49.99%,0.00%,0.00%,50.01%,0.00%,100.00%,49.99%,False
2021-06-08,50.10%,0.00%,0.00%,49.90%,0.00%,100.00%,50.10%,False
2021-06-09,50.09%,0.00%,0.00%,49.91%,0.00%,100.00%,50.09%,False
2021-06-10,50.12%,0.00%,0.00%,49.88%,0.00%,100.00%,50.12%,False
2021-06-11,50.25%,0.00%,0.00%,49.75%,0.00%,100.00%,50.25%,False
2021-06-14,50.32%,0.00%,0.00%,49.68%,0.00%,100.00%,50.32%,False
2021-06-15,50.45%,0.00%,0.00%,49.55%,0.00%,100.00%,50.45%,False
2021-06-16,50.38%,0.00%,0.00%,49.62%,0.00%,100.00%,50.38%,False
2021-06-17,50.39%,0.00%,0.00%,49.61%,0.00%,100.00%,50.39%,False
2021-06-18,50.76%,0.00%,0.00%,49.24%,0.00%,100.00%,50.76%,False
2021-06-21,50.94%,0.00%,0.00%,49.06%,0.00%,100.00%,50.94%,False
2021-06-22,50.68%,0.00%,0.00%,49.32%,0.00%,100.00%,50.68%,False
2021-06-23,50.82%,0.00%,0.00%,49.18%,0.00%,100.00%,50.82%,False
2021-06-24,50.81%,0.00%,0.00%,49.19%,0.00%,100.00%,50.81%,False
2021-06-25,50.82%,0.00%,0.00%,49.18%,0.00%,100.00%,50.82%,False
2021-06-28,50.75%,0.00%,0.00%,49.25%,0.00%,100.00%,50.75%,False
2021-06-29,50.96%,0.00%,0.00%,49.04%,0.00%,100.00%,50.96%,False
2021-06-30,50.00%,0.00%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2021-07-01,49.89%,0.00%,0.00%,50.11%,0.00%,100.00%,49.89%,False
2021-07-02,49.74%,0.00%,0.00%,50.26%,0.00%,100.00%,49.74%,False
2021-07-05,49.91%,0.00%,0.00%,50.09%,0.00%,100.00%,49.91%,False
2021-07-06,49.86%,0.00%,0.00%,50.14%,0.00%,100.00%,49.86%,False
2021-07-07,50.06%,0.00%,0.00%,49.94%,0.00%,100.00%,50.06%,False
2021-07-08,50.07%,0.00%,0.00%,49.93%,0.00%,100.00%,50.07%,False
2021-07-09,50.02%,0.00%,0.00%,49.98%,0.00%,100.00%,50.02%,False
2021-07-12,49.96%,0.00%,0.00%,50.04%,0.00%,100.00%,49.96%,False
2021-07-13,49.97%,0.00%,0.00%,50.03%,0.00%,100.00%,49.97%,False
2021-07-14,50.06%,0.00%,0.00%,49.94%,0.00%,100.00%,50.06%,False
2021-07-15,50.11%,0.00%,0.00%,49.89%,0.00%,100.00%,50.11%,False
2021-07-16,49.95%,0.00%,0.00%,50.05%,0.00%,100.00%,49.95%,False
2021-07-19,49.99%,0.00%,0.00%,50.01%,0.00%,100.00%,49.99%,False
2021-07-20,50.16%,0.00%,0.00%,49.84%,0.00%,100.00%,50.16%,False
2021-07-21,50.07%,0.00%,0.00%,49.93%,0.00%,100.00%,50.07%,False
2021-07-22,50.03%,0.00%,0.00%,49.97%,0.00%,100.00%,50.03%,False
2021-07-23,50.16%,0.00%,0.00%,49.84%,0.00%,100.00%,50.16%,False
2021-07-26,50.29%,0.00%,0.00%,49.71%,0.00%,100.00%,50.29%,False
2021-07-27,50.19%,0.00%,0.00%,49.81%,0.00%,100.00%,50.19%,False
2021-07-28,49.99%,0.00%,0.00%,50.01%,0.00%,100.00%,49.99%,False
2021-07-29,50.06%,0.00%,0.00%,49.94%,0.00%,100.00%,50.06%,False
2021-07-30,50.00%,0.00%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2021-08-02,50.11%,0.00%,0.00%,49.89%,0.00%,100.00%,50.11%,False
2021-08-03,50.14%,0.00%,0.00%,49.86%,0.00%,100.00%,50.14%,False
2021-08-04,50.16%,0.00%,0.00%,49.84%,0.00%,100.00%,50.16%,False
2021-08-05,50.25%,0.00%,0.00%,49.75%,0.00%,100.00%,50.25%,False
2021-08-06,50.29%,0.00%,0.00%,49.71%,0.00%,100.00%,50.29%,False
2021-08-09,50.11%,0.00%,0.00%,49.89%,0.00%,100.00%,50.11%,False
2021-08-10,50.21%,0.00%,0.00%,49.79%,0.00%,100.00%,50.21%,False
2021-08-11,50.03%,0.00%,0.00%,49.97%,0.00%,100.00%,50.03%,False
2021-08-12,49.89%,0.00%,0.00%,50.11%,0.00%,100.00%,49.89%,False
2021-08-13,49.97%,0.00%,0.00%,50.03%,0.00%,100.00%,49.97%,False
2021-08-17,49.95%,0.00%,0.00%,50.05%,0.00%,100.00%,49.95%,False
2021-08-18,49.88%,0.00%,0.00%,50.12%,0.00%,100.00%,49.88%,False
2021-08-19,49.91%,0.00%,0.00%,50.09%,0.00%,100.00%,49.91%,False
2021-08-20,50.04%,0.00%,0.00%,49.96%,0.00%,100.00%,50.04%,False
2021-08-23,50.11%,0.00%,0.00%,49.89%,0.00%,100.00%,50.11%,False
2021-08-24,50.21%,0.00%,0.00%,49.79%,0.00%,100.00%,50.21%,False
2021-08-25,50.27%,0.00%,0.00%,49.73%,0.00%,100.00%,50.27%,False
2021-08-26,50.20%,0.00%,0.00%,49.80%,0.00%,100.00%,50.20%,False
2021-08-27,50.22%,0.00%,0.00%,49.78%,0.00%,100.00%,50.22%,False
2021-08-30,50.24%,0.00%,0.00%,49.76%,0.00%,100.00%,50.24%,False
2021-08-31,50.00%,0.00%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2021-09-01,49.96%,0.00%,0.00%,50.04%,0.00%,100.00%,49.96%,False
2021-09-02,50.03%,0.00%,0.00%,49.97%,0.00%,100.00%,50.03%,False
2021-09-03,49.91%,0.00%,0.00%,50.09%,0.00%,100.00%,49.91%,False
2021-09-06,50.04%,0.00%,0.00%,49.96%,0.00%,100.00%,50.04%,False
2021-09-07,50.04%,0.00%,0.00%,49.96%,0.00%,100.00%,50.04%,False
2021-09-08,50.13%,0.00%,0.00%,49.87%,0.00%,100.00%,50.13%,False
2021-09-09,50.11%,0.00%,0.00%,49.89%,0.00%,100.00%,50.11%,False
2021-09-10,50.08%,0.00%,0.00%,49.92%,0.00%,100.00%,50.08%,False
2021-09-13,50.05%,0.00%,0.00%,49.95%,0.00%,100.00%,50.05%,False
2021-09-14,50.00%,0.00%,0.00%,50.00%,0.00%,100.00%,50.00%,False
2021-09-15,50.08%,0.00%,0.00%,49.92%,0.00%,100.00%,50.08%,False
2021-09-16,50.03%,0.00%,0.00%,49.97%,0.00%,100.00%,50.03%,False
2021-09-17,50.16%,0.00%,0.00%,49.84%,0.00%,100.00%,50.16%,False
2021-09-23,49.98%,0.00%,0.00%,50.02%,0.00%,100.00%,49.98%,False
2021-09-24,49.92%,0.00%,0.00%,50.08%,0.00%,100.00%,49.92%,False
2021-09-27,49.90%,0.00%,0.00%,50.10%,0.00%,100.00%,49.90%,False
2021-09-28,49.70%,0.00%,0.00%,50.30%,0.00%,100.00%,49.70%,False
2021-09-29,49.58%,0.00%,0.00%,50.42%,0.00%,100.00%,49.58%,False
2021-09-30,50.00%,0.00%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2021-10-01,50.19%,0.00%,0.00%,49.81%,0.00%,100.00%,50.19%,False
2021-10-05,49.89%,0.00%,0.00%,50.11%,0.00%,100.00%,49.89%,False
2021-10-06,49.93%,0.00%,0.00%,50.07%,0.00%,100.00%,49.93%,False
2021-10-07,50.07%,0.00%,0.00%,49.93%,0.00%,100.00%,50.07%,False
2021-10-08,49.98%,0.00%,0.00%,50.02%,0.00%,100.00%,49.98%,False
2021-10-12,49.95%,0.00%,0.00%,50.05%,0.00%,100.00%,49.95%,False
2021-10-13,49.89%,0.00%,0.00%,50.11%,0.00%,100.00%,49.89%,False
2021-10-14,50.03%,0.00%,0.00%,49.97%,0.00%,100.00%,50.03%,False
2021-10-15,50.02%,0.00%,0.00%,49.98%,0.00%,100.00%,50.02%,False
2021-10-18,50.00%,0.00%,0.00%,50.00%,0.00%,100.00%,50.00%,False
2021-10-19,50.16%,0.00%,0.00%,49.84%,0.00%,100.00%,50.16%,False
2021-10-20,50.16%,0.00%,0.00%,49.84%,0.00%,100.00%,50.16%,False
2021-10-21,50.04%,0.00%,0.00%,49.96%,0.00%,100.00%,50.04%,False
2021-10-22,50.06%,0.00%,0.00%,49.94%,0.00%,100.00%,50.06%,False
2021-10-25,49.96%,0.00%,0.00%,50.04%,0.00%,100.00%,49.96%,False
2021-10-26,50.12%,0.00%,0.00%,49.88%,0.00%,100.00%,50.12%,False
2021-10-27,50.12%,0.00%,0.00%,49.88%,0.00%,100.00%,50.12%,False
2021-10-28,50.30%,0.00%,0.00%,49.70%,0.00%,100.00%,50.30%,False
2021-10-29,0.00%,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,True
2021-11-01,0.00%,0.00%,50.29%,49.71%,0.00%,100.00%,0.00%,False
2021-11-02,0.00%,0.00%,50.23%,49.77%,0.00%,100.00%,0.00%,False
2021-11-03,0.00%,0.00%,50.46%,49.54%,0.00%,100.00%,0.00%,False
2021-11-04,0.00%,0.00%,50.38%,49.62%,0.00%,100.00%,0.00%,False
2021-11-05,0.00%,0.00%,50.70%,49.30%,0.00%,100.00%,0.00%,False
2021-11-08,0.00%,0.00%,50.61%,49.39%,0.00%,100.00%,0.00%,False
2021-11-09,0.00%,0.00%,50.82%,49.18%,0.00%,100.00%,0.00%,False
2021-11-10,0.00%,0.00%,50.34%,49.66%,0.00%,100.00%,0.00%,False
2021-11-11,0.00%,0.00%,50.64%,49.36%,0.00%,100.00%,0.00%,False
2021-11-12,0.00%,0.00%,50.87%,49.13%,0.00%,100.00%,0.00%,False
2021-11-15,0.00%,0.00%,51.16%,48.84%,0.00%,100.00%,0.00%,False
2021-11-16,0.00%,0.00%,51.39%,48.61%,0.00%,100.00%,0.00%,False
2021-11-17,0.00%,0.00%,51.34%,48.66%,0.00%,100.00%,0.00%,False
2021-11-18,0.00%,0.00%,51.50%,48.50%,0.00%,100.00%,0.00%,False
2021-11-19,0.00%,0.00%,51.71%,48.29%,0.00%,100.00%,0.00%,False
2021-11-22,0.00%,0.00%,50.91%,49.09%,0.00%,100.00%,0.00%,False
2021-11-23,0.00%,0.00%,50.41%,49.59%,0.00%,100.00%,0.00%,False
2021-11-24,0.00%,0.00%,50.72%,49.28%,0.00%,100.00%,0.00%,False
2021-11-25,0.00%,0.00%,50.63%,49.37%,0.00%,100.00%,0.00%,False
2021-11-26,0.00%,0.00%,50.90%,49.10%,0.00%,100.00%,0.00%,False
2021-11-29,0.00%,0.00%,51.05%,48.95%,0.00%,100.00%,0.00%,False
2021-11-30,0.00%,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,True
2021-12-01,0.00%,0.00%,49.50%,50.50%,0.00%,100.00%,0.00%,False
2021-12-02,0.00%,0.00%,48.97%,51.03%,0.00%,100.00%,0.00%,False
2021-12-03,0.00%,0.00%,49.35%,50.65%,0.00%,100.00%,0.00%,False
2021-12-06,0.00%,0.00%,48.99%,51.01%,0.00%,100.00%,0.00%,False
2021-12-07,0.00%,0.00%,48.98%,51.02%,0.00%,100.00%,0.00%,False
2021-12-08,0.00%,0.00%,49.19%,50.81%,0.00%,100.00%,0.00%,False
2021-12-09,0.00%,0.00%,49.50%,50.50%,0.00%,100.00%,0.00%,False
2021-12-10,0.00%,0.00%,49.15%,50.85%,0.00%,100.00%,0.00%,False
2021-12-13,0.00%,0.00%,48.97%,51.03%,0.00%,100.00%,0.00%,False
2021-12-14,0.00%,0.00%,49.03%,50.97%,0.00%,100.00%,0.00%,False
2021-12-15,0.00%,0.00%,49.21%,50.79%,0.00%,100.00%,0.00%,False
2021-12-16,0.00%,0.00%,49.15%,50.85%,0.00%,100.00%,0.00%,False
2021-12-17,0.00%,0.00%,48.71%,51.29%,0.00%,100.00%,0.00%,False
2021-12-20,0.00%,0.00%,49.06%,50.94%,0.00%,100.00%,0.00%,False
2021-12-21,0.00%,0.00%,49.07%,50.93%,0.00%,100.00%,0.00%,False
2021-12-22,0.00%,0.00%,48.97%,51.03%,0.00%,100.00%,0.00%,False
2021-12-23,0.00%,0.00%,48.93%,51.07%,0.00%,100.00%,0.00%,False
2021-12-24,0.00%,0.00%,48.81%,51.19%,0.00%,100.00%,0.00%,False
2021-12-27,0.00%,0.00%,49.20%,50.80%,0.00%,100.00%,0.00%,False
2021-12-28,0.00%,0.00%,49.87%,50.13%,0.00%,100.00%,0.00%,False
2021-12-29,0.00%,0.00%,49.36%,50.64%,0.00%,100.00%,0.00%,False
2021-12-30,0.00%,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,True
2022-01-04,0.00%,0.00%,49.47%,50.53%,0.00%,100.00%,0.00%,False
2022-01-05,0.00%,0.00%,49.27%,50.73%,0.00%,100.00%,0.00%,False
2022-01-06,0.00%,0.00%,48.74%,51.26%,0.00%,100.00%,0.00%,False
2022-01-07,0.00%,0.00%,48.68%,51.32%,0.00%,100.00%,0.00%,False
2022-01-10,0.00%,0.00%,48.43%,51.57%,0.00%,100.00%,0.00%,False
2022-01-11,0.00%,0.00%,48.15%,51.85%,0.00%,100.00%,0.00%,False
2022-01-12,0.00%,0.00%,48.44%,51.56%,0.00%,100.00%,0.00%,False
2022-01-13,0.00%,0.00%,48.17%,51.83%,0.00%,100.00%,0.00%,False
2022-01-14,0.00%,0.00%,48.19%,51.81%,0.00%,100.00%,0.00%,False
2022-01-17,0.00%,0.00%,48.14%,51.86%,0.00%,100.00%,0.00%,False
2022-01-18,0.00%,0.00%,48.04%,51.96%,0.00%,100.00%,0.00%,False
2022-01-19,0.00%,0.00%,47.87%,52.13%,0.00%,100.00%,0.00%,False
2022-01-20,0.00%,0.00%,48.40%,51.60%,0.00%,100.00%,0.00%,False
2022-01-21,0.00%,0.00%,48.26%,51.74%,0.00%,100.00%,0.00%,False
2022-01-24,0.00%,0.00%,47.95%,52.05%,0.00%,100.00%,0.00%,False
2022-01-25,0.00%,0.00%,47.98%,52.02%,0.00%,100.00%,0.00%,False
2022-01-26,0.00%,0.00%,47.62%,52.38%,0.00%,100.00%,0.00%,False
2022-01-27,0.00%,0.00%,47.42%,52.58%,0.00%,100.00%,0.00%,False
2022-01-28,0.00%,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,True
2022-02-03,0.00%,0.00%,50.25%,49.75%,0.00%,100.00%,0.00%,False
2022-02-04,0.00%,0.00%,50.29%,49.71%,0.00%,100.00%,0.00%,False
2022-02-07,0.00%,0.00%,50.15%,49.85%,0.00%,100.00%,0.00%,False
2022-02-08,0.00%,0.00%,49.92%,50.08%,0.00%,100.00%,0.00%,False
2022-02-09,0.00%,0.00%,50.13%,49.87%,0.00%,100.00%,0.00%,False
2022-02-10,0.00%,0.00%,49.32%,50.68%,0.00%,100.00%,0.00%,False
2022-02-11,0.00%,0.00%,48.84%,51.16%,0.00%,100.00%,0.00%,False
2022-02-15,0.00%,0.00%,48.62%,51.38%,0.00%,100.00%,0.00%,False
2022-02-16,0.00%,0.00%,49.49%,50.51%,0.00%,100.00%,0.00%,False
2022-02-17,0.00%,0.00%,49.01%,50.99%,0.00%,100.00%,0.00%,False
2022-02-18,0.00%,0.00%,49.18%,50.82%,0.00%,100.00%,0.00%,False
2022-02-21,0.00%,0.00%,49.23%,50.77%,0.00%,100.00%,0.00%,False
2022-02-22,0.00%,0.00%,49.20%,50.80%,0.00%,100.00%,0.00%,False
2022-02-23,0.00%,0.00%,49.49%,50.51%,0.00%,100.00%,0.00%,False
2022-02-24,0.00%,0.00%,49.34%,50.66%,0.00%,100.00%,0.00%,False
2022-02-25,0.00%,0.00%,50.04%,49.96%,0.00%,100.00%,0.00%,False
2022-02-28,0.00%,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,True
2022-03-02,0.00%,0.00%,50.44%,49.56%,0.00%,100.00%,0.00%,False
2022-03-03,0.00%,0.00%,50.60%,49.40%,0.00%,100.00%,0.00%,False
2022-03-04,0.00%,0.00%,50.34%,49.66%,0.00%,100.00%,0.00%,False
2022-03-07,0.00%,0.00%,50.44%,49.56%,0.00%,100.00%,0.00%,False
2022-03-08,0.00%,0.00%,50.39%,49.61%,0.00%,100.00%,0.00%,False
2022-03-10,0.00%,0.00%,50.76%,49.24%,0.00%,100.00%,0.00%,False
2022-03-11,0.00%,0.00%,50.80%,49.20%,0.00%,100.00%,0.00%,False
2022-03-14,0.00%,0.00%,50.26%,49.74%,0.00%,100.00%,0.00%,False
2022-03-15,0.00%,0.00%,50.45%,49.55%,0.00%,100.00%,0.00%,False
2022-03-16,0.00%,0.00%,50.78%,49.22%,0.00%,100.00%,0.00%,False
2022-03-17,0.00%,0.00%,51.07%,48.93%,0.00%,100.00%,0.00%,False
2022-03-18,0.00%,0.00%,51.25%,48.75%,0.00%,100.00%,0.00%,False
2022-03-21,0.00%,0.00%,51.11%,48.89%,0.00%,100.00%,0.00%,False
2022-03-22,0.00%,0.00%,50.99%,49.01%,0.00%,100.00%,0.00%,False
2022-03-23,0.00%,0.00%,51.00%,49.00%,0.00%,100.00%,0.00%,False
2022-03-24,0.00%,0.00%,51.01%,48.99%,0.00%,100.00%,0.00%,False
2022-03-25,0.00%,0.00%,51.07%,48.93%,0.00%,100.00%,0.00%,False
2022-03-28,0.00%,0.00%,50.68%,49.32%,0.00%,100.00%,0.00%,False
2022-03-29,0.00%,0.00%,51.04%,48.96%,0.00%,100.00%,0.00%,False
2022-03-30,0.00%,0.00%,50.98%,49.02%,0.00%,100.00%,0.00%,False
2022-03-31,0.00%,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,True
2022-04-01,0.00%,0.00%,49.97%,50.03%,0.00%,100.00%,0.00%,False
2022-04-04,0.00%,0.00%,50.04%,49.96%,0.00%,100.00%,0.00%,False
2022-04-05,0.00%,0.00%,50.22%,49.78%,0.00%,100.00%,0.00%,False
2022-04-06,0.00%,0.00%,50.04%,49.96%,0.00%,100.00%,0.00%,False
2022-04-07,0.00%,0.00%,50.19%,49.81%,0.00%,100.00%,0.00%,False
2022-04-08,0.00%,0.00%,50.37%,49.63%,0.00%,100.00%,0.00%,False
2022-04-11,0.00%,0.00%,49.73%,50.27%,0.00%,100.00%,0.00%,False
2022-04-12,0.00%,0.00%,49.84%,50.16%,0.00%,100.00%,0.00%,False
2022-04-13,0.00%,0.00%,49.82%,50.18%,0.00%,100.00%,0.00%,False
2022-04-14,0.00%,0.00%,49.90%,50.10%,0.00%,100.00%,0.00%,False
2022-04-15,0.00%,0.00%,50.00%,50.00%,0.00%,100.00%,0.00%,False
2022-04-18,0.00%,0.00%,49.77%,50.23%,0.00%,100.00%,0.00%,False
2022-04-19,0.00%,0.00%,50.10%,49.90%,0.00%,100.00%,0.00%,False
2022-04-20,0.00%,0.00%,49.90%,50.10%,0.00%,100.00%,0.00%,False
2022-04-21,0.00%,0.00%,49.75%,50.25%,0.00%,100.00%,0.00%,False
2022-04-22,0.00%,0.00%,49.72%,50.28%,0.00%,100.00%,0.00%,False
2022-04-25,0.00%,0.00%,49.42%,50.58%,0.00%,100.00%,0.00%,False
2022-04-26,0.00%,0.00%,49.78%,50.22%,0.00%,100.00%,0.00%,False
2022-04-27,0.00%,0.00%,49.65%,50.35%,0.00%,100.00%,0.00%,False
2022-04-28,0.00%,0.00%,49.24%,50.76%,0.00%,100.00%,0.00%,False
2022-04-29,50.00%,0.00%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2022-05-03,50.15%,0.00%,0.00%,49.85%,0.00%,100.00%,50.15%,False
2022-05-04,50.11%,0.00%,0.00%,49.89%,0.00%,100.00%,50.11%,False
2022-05-06,49.78%,0.00%,0.00%,50.22%,0.00%,100.00%,49.78%,False
2022-05-10,49.59%,0.00%,0.00%,50.41%,0.00%,100.00%,49.59%,False
2022-05-11,49.76%,0.00%,0.00%,50.24%,0.00%,100.00%,49.76%,False
2022-05-12,49.30%,0.00%,0.00%,50.70%,0.00%,100.00%,49.30%,False
2022-05-13,49.39%,0.00%,0.00%,50.61%,0.00%,100.00%,49.39%,False
2022-05-16,49.50%,0.00%,0.00%,50.50%,0.00%,100.00%,49.50%,False
2022-05-17,49.48%,0.00%,0.00%,50.52%,0.00%,100.00%,49.48%,False
2022-05-18,49.53%,0.00%,0.00%,50.47%,0.00%,100.00%,49.53%,False
2022-05-19,49.25%,0.00%,0.00%,50.75%,0.00%,100.00%,49.25%,False
2022-05-20,49.39%,0.00%,0.00%,50.61%,0.00%,100.00%,49.39%,False
2022-05-23,49.30%,0.00%,0.00%,50.70%,0.00%,100.00%,49.30%,False
2022-05-24,49.04%,0.00%,0.00%,50.96%,0.00%,100.00%,49.04%,False
2022-05-25,48.90%,0.00%,0.00%,51.10%,0.00%,100.00%,48.90%,False
2022-05-26,48.88%,0.00%,0.00%,51.12%,0.00%,100.00%,48.88%,False
2022-05-27,49.07%,0.00%,0.00%,50.93%,0.00%,100.00%,49.07%,False
2022-05-30,49.42%,0.00%,0.00%,50.58%,0.00%,100.00%,49.42%,False
2022-05-31,50.00%,0.00%,0.00%,50.00%,0.00%,100.00%,50.00%,True
2022-06-02,50.02%,0.00%,0.00%,49.98%,0.00%,100.00%,50.02%,False
2022-06-03,50.20%,0.00%,0.00%,49.80%,0.00%,100.00%,50.20%,False
2022-06-07,49.99%,0.00%,0.00%,50.01%,0.00%,100.00%,49.99%,False
