Date,6,5,3,2,1,total,위험자산비중,rebal
2022-07-26,9.55%,19.24%,0.00%,0.00%,71.21%,100.00%,71.21%,False
2022-07-27,9.53%,19.21%,0.00%,0.00%,71.26%,100.00%,71.26%,False
2022-07-28,9.48%,19.10%,0.00%,0.00%,71.42%,100.00%,71.42%,False
2022-07-29,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2022-08-01,9.96%,19.90%,0.00%,0.00%,70.14%,100.00%,70.14%,False
2022-08-02,9.97%,19.94%,0.00%,0.00%,70.09%,100.00%,70.09%,False
2022-08-03,9.93%,19.85%,0.00%,0.00%,70.22%,100.00%,70.22%,False
2022-08-04,9.83%,19.63%,0.00%,0.00%,70.54%,100.00%,70.54%,False
2022-08-05,9.84%,19.67%,0.00%,0.00%,70.49%,100.00%,70.49%,False
2022-08-08,9.83%,19.64%,0.00%,0.00%,70.53%,100.00%,70.53%,False
2022-08-09,9.86%,19.69%,0.00%,0.00%,70.45%,100.00%,70.45%,False
2022-08-10,9.91%,19.79%,0.00%,0.00%,70.30%,100.00%,70.30%,False
2022-08-11,9.75%,19.46%,0.00%,0.00%,70.79%,100.00%,70.79%,False
2022-08-12,9.79%,19.52%,0.00%,0.00%,70.69%,100.00%,70.69%,False
2022-08-16,9.61%,19.21%,0.00%,0.00%,71.17%,100.00%,71.17%,False
2022-08-17,9.59%,19.16%,0.00%,0.00%,71.25%,100.00%,71.25%,False
2022-08-18,9.62%,19.21%,0.00%,0.00%,71.16%,100.00%,71.16%,False
2022-08-19,9.59%,19.13%,0.00%,0.00%,71.28%,100.00%,71.28%,False
2022-08-22,9.64%,19.22%,0.00%,0.00%,71.13%,100.00%,71.13%,False
2022-08-23,9.77%,19.45%,0.00%,0.00%,70.78%,100.00%,70.78%,False
2022-08-24,9.78%,19.48%,0.00%,0.00%,70.74%,100.00%,70.74%,False
2022-08-25,9.72%,19.30%,0.00%,0.00%,70.98%,100.00%,70.98%,False
2022-08-26,9.70%,19.28%,0.00%,0.00%,71.01%,100.00%,71.01%,False
2022-08-29,9.94%,19.71%,0.00%,0.00%,70.35%,100.00%,70.35%,False
2022-08-30,9.91%,19.67%,0.00%,0.00%,70.41%,100.00%,70.41%,False
2022-08-31,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2022-09-01,10.08%,20.14%,0.00%,0.00%,69.77%,100.00%,69.77%,False
2022-09-02,9.97%,19.95%,0.00%,0.00%,70.08%,100.00%,70.08%,False
2022-09-05,9.98%,20.03%,0.00%,0.00%,69.98%,100.00%,69.98%,False
2022-09-06,9.97%,19.95%,0.00%,0.00%,70.09%,100.00%,70.09%,False
2022-09-07,9.99%,20.00%,0.00%,0.00%,70.01%,100.00%,70.01%,False
2022-09-08,9.84%,19.74%,0.00%,0.00%,70.42%,100.00%,70.42%,False
2022-09-13,9.63%,19.31%,0.00%,0.00%,71.06%,100.00%,71.06%,False
2022-09-14,9.90%,19.83%,0.00%,0.00%,70.27%,100.00%,70.27%,False
2022-09-15,9.87%,19.73%,0.00%,0.00%,70.40%,100.00%,70.40%,False
2022-09-16,10.05%,20.08%,0.00%,0.00%,69.87%,100.00%,69.87%,False
2022-09-19,10.06%,20.12%,0.00%,0.00%,69.82%,100.00%,69.82%,False
2022-09-20,9.97%,19.93%,0.00%,0.00%,70.10%,100.00%,70.10%,False
2022-09-21,10.04%,20.04%,0.00%,0.00%,69.92%,100.00%,69.92%,False
2022-09-22,10.11%,20.13%,0.00%,0.00%,69.76%,100.00%,69.76%,False
2022-09-23,10.16%,20.24%,0.00%,0.00%,69.60%,100.00%,69.60%,False
2022-09-26,10.22%,20.27%,0.00%,0.00%,69.51%,100.00%,69.51%,False
2022-09-27,10.17%,20.23%,0.00%,0.00%,69.60%,100.00%,69.60%,False
2022-09-28,10.21%,20.30%,0.00%,0.00%,69.49%,100.00%,69.49%,False
2022-09-29,10.12%,20.10%,0.00%,0.00%,69.78%,100.00%,69.78%,False
2022-09-30,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2022-10-04,9.90%,19.86%,0.00%,0.00%,70.24%,100.00%,70.24%,False
2022-10-05,9.89%,19.81%,0.00%,0.00%,70.30%,100.00%,70.30%,False
2022-10-06,9.88%,19.79%,0.00%,0.00%,70.33%,100.00%,70.33%,False
2022-10-07,9.96%,19.89%,0.00%,0.00%,70.15%,100.00%,70.15%,False
2022-10-11,10.13%,20.23%,0.00%,0.00%,69.64%,100.00%,69.64%,False
2022-10-12,10.16%,20.34%,0.00%,0.00%,69.50%,100.00%,69.50%,False
2022-10-13,10.21%,20.42%,0.00%,0.00%,69.38%,100.00%,69.38%,False
2022-10-14,10.01%,20.01%,0.00%,0.00%,69.98%,100.00%,69.98%,False
2022-10-17,10.14%,20.28%,0.00%,0.00%,69.58%,100.00%,69.58%,False
2022-10-18,9.94%,19.87%,0.00%,0.00%,70.19%,100.00%,70.19%,False
2022-10-19,9.95%,19.87%,0.00%,0.00%,70.18%,100.00%,70.18%,False
2022-10-20,10.02%,20.00%,0.00%,0.00%,69.98%,100.00%,69.98%,False
2022-10-21,10.05%,19.98%,0.00%,0.00%,69.97%,100.00%,69.97%,False
2022-10-24,9.82%,19.60%,0.00%,0.00%,70.58%,100.00%,70.58%,False
2022-10-25,9.78%,19.54%,0.00%,0.00%,70.68%,100.00%,70.68%,False
2022-10-26,9.80%,19.59%,0.00%,0.00%,70.61%,100.00%,70.61%,False
2022-10-27,9.80%,19.61%,0.00%,0.00%,70.58%,100.00%,70.58%,False
2022-10-28,9.97%,19.96%,0.00%,0.00%,70.08%,100.00%,70.08%,False
2022-10-31,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2022-11-01,9.95%,19.93%,0.00%,70.12%,0.00%,100.00%,70.12%,False
2022-11-02,9.98%,19.99%,0.00%,70.03%,0.00%,100.00%,70.03%,False
2022-11-03,10.06%,20.13%,0.00%,69.80%,0.00%,100.00%,69.80%,False
2022-11-04,10.04%,20.12%,0.00%,69.84%,0.00%,100.00%,69.84%,False
2022-11-07,9.97%,19.95%,0.00%,70.08%,0.00%,100.00%,70.08%,False
2022-11-08,9.83%,19.67%,0.00%,70.50%,0.00%,100.00%,70.50%,False
2022-11-09,9.82%,19.66%,0.00%,70.52%,0.00%,100.00%,70.52%,False
2022-11-10,9.91%,19.87%,0.00%,70.23%,0.00%,100.00%,70.23%,False
2022-11-11,9.57%,19.24%,0.00%,71.19%,0.00%,100.00%,71.19%,False
2022-11-14,9.64%,19.39%,0.00%,70.96%,0.00%,100.00%,70.96%,False
2022-11-15,9.51%,19.14%,0.00%,71.36%,0.00%,100.00%,71.36%,False
2022-11-16,9.53%,19.16%,0.00%,71.31%,0.00%,100.00%,71.31%,False
2022-11-17,9.62%,19.35%,0.00%,71.03%,0.00%,100.00%,71.03%,False
2022-11-18,9.67%,19.45%,0.00%,70.88%,0.00%,100.00%,70.88%,False
2022-11-21,9.78%,19.68%,0.00%,70.54%,0.00%,100.00%,70.54%,False
2022-11-22,9.85%,19.82%,0.00%,70.32%,0.00%,100.00%,70.32%,False
2022-11-23,9.74%,19.58%,0.00%,70.68%,0.00%,100.00%,70.68%,False
2022-11-24,9.64%,19.43%,0.00%,70.93%,0.00%,100.00%,70.93%,False
2022-11-25,9.71%,19.56%,0.00%,70.73%,0.00%,100.00%,70.73%,False
2022-11-28,9.85%,19.85%,0.00%,70.30%,0.00%,100.00%,70.30%,False
2022-11-29,9.74%,19.61%,0.00%,70.65%,0.00%,100.00%,70.65%,False
2022-11-30,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2022-12-01,9.90%,19.80%,0.00%,70.30%,0.00%,100.00%,70.30%,False
2022-12-02,10.06%,20.12%,0.00%,69.82%,0.00%,100.00%,69.82%,False
2022-12-05,10.05%,20.09%,0.00%,69.86%,0.00%,100.00%,69.86%,False
2022-12-06,10.16%,20.31%,0.00%,69.52%,0.00%,100.00%,69.52%,False
2022-12-07,10.20%,20.39%,0.00%,69.41%,0.00%,100.00%,69.41%,False
2022-12-08,10.20%,20.40%,0.00%,69.40%,0.00%,100.00%,69.40%,False
2022-12-09,10.13%,20.23%,0.00%,69.64%,0.00%,100.00%,69.64%,False
2022-12-12,10.20%,20.39%,0.00%,69.41%,0.00%,100.00%,69.41%,False
2022-12-13,10.18%,20.35%,0.00%,69.47%,0.00%,100.00%,69.47%,False
2022-12-14,10.05%,20.12%,0.00%,69.82%,0.00%,100.00%,69.82%,False
2022-12-15,10.18%,20.39%,0.00%,69.43%,0.00%,100.00%,69.43%,False
2022-12-16,10.25%,20.52%,0.00%,69.24%,0.00%,100.00%,69.24%,False
2022-12-19,10.24%,20.51%,0.00%,69.25%,0.00%,100.00%,69.25%,False
2022-12-20,10.36%,20.69%,0.00%,68.96%,0.00%,100.00%,68.96%,False
2022-12-21,10.34%,20.68%,0.00%,68.98%,0.00%,100.00%,68.98%,False
2022-12-22,10.20%,20.41%,0.00%,69.40%,0.00%,100.00%,69.40%,False
2022-12-23,10.42%,20.85%,0.00%,68.73%,0.00%,100.00%,68.73%,False
2022-12-26,10.34%,20.67%,0.00%,68.98%,0.00%,100.00%,68.98%,False
2022-12-27,10.26%,20.50%,0.00%,69.24%,0.00%,100.00%,69.24%,False
2022-12-28,10.42%,20.80%,0.00%,68.78%,0.00%,100.00%,68.78%,False
2022-12-29,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2023-01-02,10.05%,20.10%,0.00%,69.85%,0.00%,100.00%,69.85%,False
2023-01-03,10.03%,20.10%,0.00%,69.87%,0.00%,100.00%,69.87%,False
2023-01-04,9.95%,19.94%,0.00%,70.11%,0.00%,100.00%,70.11%,False
2023-01-05,9.98%,19.99%,0.00%,70.03%,0.00%,100.00%,70.03%,False
2023-01-06,9.86%,19.75%,0.00%,70.39%,0.00%,100.00%,70.39%,False
2023-01-09,9.71%,19.49%,0.00%,70.80%,0.00%,100.00%,70.80%,False
2023-01-10,9.79%,19.64%,0.00%,70.57%,0.00%,100.00%,70.57%,False
2023-01-11,9.69%,19.45%,0.00%,70.87%,0.00%,100.00%,70.87%,False
2023-01-12,9.66%,19.41%,0.00%,70.93%,0.00%,100.00%,70.93%,False
2023-01-13,9.66%,19.44%,0.00%,70.90%,0.00%,100.00%,70.90%,False
2023-01-16,9.61%,19.31%,0.00%,71.08%,0.00%,100.00%,71.08%,False
2023-01-17,9.72%,19.52%,0.00%,70.77%,0.00%,100.00%,70.77%,False
2023-01-18,9.71%,19.54%,0.00%,70.75%,0.00%,100.00%,70.75%,False
2023-01-19,9.69%,19.52%,0.00%,70.80%,0.00%,100.00%,70.80%,False
2023-01-20,9.66%,19.43%,0.00%,70.91%,0.00%,100.00%,70.91%,False
2023-01-25,9.52%,19.17%,0.00%,71.31%,0.00%,100.00%,71.31%,False
2023-01-26,9.44%,18.99%,0.00%,71.57%,0.00%,100.00%,71.57%,False
2023-01-27,9.42%,18.95%,0.00%,71.63%,0.00%,100.00%,71.63%,False
2023-01-30,9.50%,19.13%,0.00%,71.37%,0.00%,100.00%,71.37%,False
2023-01-31,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2023-02-01,9.88%,19.78%,0.00%,70.34%,0.00%,100.00%,70.34%,False
2023-02-02,9.76%,19.55%,0.00%,70.70%,0.00%,100.00%,70.70%,False
2023-02-03,9.73%,19.51%,0.00%,70.77%,0.00%,100.00%,70.77%,False
2023-02-06,9.84%,19.70%,0.00%,70.46%,0.00%,100.00%,70.46%,False
2023-02-07,9.74%,19.47%,0.00%,70.79%,0.00%,100.00%,70.79%,False
2023-02-08,9.64%,19.28%,0.00%,71.08%,0.00%,100.00%,71.08%,False
2023-02-09,9.61%,19.20%,0.00%,71.20%,0.00%,100.00%,71.20%,False
2023-02-10,9.67%,19.33%,0.00%,71.00%,0.00%,100.00%,71.00%,False
2023-02-13,9.69%,19.34%,0.00%,70.97%,0.00%,100.00%,70.97%,False
2023-02-14,9.61%,19.21%,0.00%,71.17%,0.00%,100.00%,71.17%,False
2023-02-15,9.74%,19.45%,0.00%,70.80%,0.00%,100.00%,70.80%,False
2023-02-16,9.51%,19.00%,0.00%,71.49%,0.00%,100.00%,71.49%,False
2023-02-17,9.64%,19.21%,0.00%,71.15%,0.00%,100.00%,71.15%,False
2023-02-20,9.50%,18.94%,0.00%,71.56%,0.00%,100.00%,71.56%,False
2023-02-21,9.48%,18.89%,0.00%,71.63%,0.00%,100.00%,71.63%,False
2023-02-22,9.64%,19.20%,0.00%,71.15%,0.00%,100.00%,71.15%,False
2023-02-23,9.59%,19.11%,0.00%,71.30%,0.00%,100.00%,71.30%,False
2023-02-24,9.66%,19.27%,0.00%,71.07%,0.00%,100.00%,71.07%,False
2023-02-27,9.66%,19.24%,0.00%,71.10%,0.00%,100.00%,71.10%,False
2023-02-28,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2023-03-02,10.05%,20.08%,0.00%,69.87%,0.00%,100.00%,69.87%,False
2023-03-03,9.92%,19.85%,0.00%,70.23%,0.00%,100.00%,70.23%,False
2023-03-06,9.79%,19.58%,0.00%,70.63%,0.00%,100.00%,70.63%,False
2023-03-07,9.80%,19.64%,0.00%,70.56%,0.00%,100.00%,70.56%,False
2023-03-08,9.84%,19.68%,0.00%,70.48%,0.00%,100.00%,70.48%,False
2023-03-09,9.89%,19.78%,0.00%,70.33%,0.00%,100.00%,70.33%,False
2023-03-10,10.02%,20.06%,0.00%,69.92%,0.00%,100.00%,69.92%,False
2023-03-13,9.95%,19.99%,0.00%,70.06%,0.00%,100.00%,70.06%,False
2023-03-14,10.18%,20.50%,0.00%,69.31%,0.00%,100.00%,69.31%,False
2023-03-15,10.01%,20.10%,0.00%,69.89%,0.00%,100.00%,69.89%,False
2023-03-16,10.02%,20.15%,0.00%,69.84%,0.00%,100.00%,69.84%,False
2023-03-17,9.92%,19.93%,0.00%,70.15%,0.00%,100.00%,70.15%,False
2023-03-20,9.93%,19.98%,0.00%,70.09%,0.00%,100.00%,70.09%,False
2023-03-21,9.92%,19.97%,0.00%,70.11%,0.00%,100.00%,70.11%,False
2023-03-22,9.82%,19.78%,0.00%,70.40%,0.00%,100.00%,70.40%,False
2023-03-23,9.81%,19.78%,0.00%,70.41%,0.00%,100.00%,70.41%,False
2023-03-24,9.78%,19.72%,0.00%,70.51%,0.00%,100.00%,70.51%,False
2023-03-27,9.77%,19.69%,0.00%,70.53%,0.00%,100.00%,70.53%,False
2023-03-28,9.74%,19.61%,0.00%,70.64%,0.00%,100.00%,70.64%,False
2023-03-29,9.67%,19.47%,0.00%,70.86%,0.00%,100.00%,70.86%,False
2023-03-30,9.60%,19.33%,0.00%,71.07%,0.00%,100.00%,71.07%,False
2023-03-31,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2023-04-03,9.99%,19.96%,0.00%,70.05%,0.00%,100.00%,70.05%,False
2023-04-04,9.97%,19.94%,0.00%,70.10%,0.00%,100.00%,70.10%,False
2023-04-05,9.86%,19.73%,0.00%,70.41%,0.00%,100.00%,70.41%,False
2023-04-06,9.94%,19.89%,0.00%,70.17%,0.00%,100.00%,70.17%,False
2023-04-07,9.77%,19.54%,0.00%,70.69%,0.00%,100.00%,70.69%,False
2023-04-10,9.62%,19.26%,0.00%,71.11%,0.00%,100.00%,71.11%,False
2023-04-11,9.52%,19.06%,0.00%,71.42%,0.00%,100.00%,71.42%,False
2023-04-12,9.60%,19.21%,0.00%,71.19%,0.00%,100.00%,71.19%,False
2023-04-13,9.59%,19.21%,0.00%,71.20%,0.00%,100.00%,71.20%,False
2023-04-14,9.53%,19.07%,0.00%,71.40%,0.00%,100.00%,71.40%,False
2023-04-17,9.52%,19.03%,0.00%,71.44%,0.00%,100.00%,71.44%,False
2023-04-18,9.53%,19.06%,0.00%,71.41%,0.00%,100.00%,71.41%,False
2023-04-19,9.57%,19.12%,0.00%,71.32%,0.00%,100.00%,71.32%,False
2023-04-20,9.70%,19.38%,0.00%,70.92%,0.00%,100.00%,70.92%,False
2023-04-21,9.79%,19.58%,0.00%,70.63%,0.00%,100.00%,70.63%,False
2023-04-24,9.89%,19.80%,0.00%,70.31%,0.00%,100.00%,70.31%,False
2023-04-25,9.99%,19.98%,0.00%,70.03%,0.00%,100.00%,70.03%,False
2023-04-26,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,False
2023-04-27,9.86%,19.72%,0.00%,70.42%,0.00%,100.00%,70.42%,False
2023-04-28,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2023-05-02,9.93%,19.85%,0.00%,0.00%,70.22%,100.00%,70.22%,False
2023-05-03,10.01%,20.01%,0.00%,0.00%,69.98%,100.00%,69.98%,False
2023-05-04,10.13%,20.26%,0.00%,0.00%,69.61%,100.00%,69.61%,False
2023-05-08,10.06%,20.13%,0.00%,0.00%,69.81%,100.00%,69.81%,False
2023-05-09,10.04%,20.08%,0.00%,0.00%,69.89%,100.00%,69.89%,False
2023-05-10,10.05%,20.11%,0.00%,0.00%,69.83%,100.00%,69.83%,False
2023-05-11,9.99%,20.01%,0.00%,0.00%,70.00%,100.00%,70.00%,False
2023-05-12,9.94%,19.90%,0.00%,0.00%,70.16%,100.00%,70.16%,False
2023-05-15,9.95%,19.90%,0.00%,0.00%,70.15%,100.00%,70.15%,False
2023-05-16,9.93%,19.88%,0.00%,0.00%,70.19%,100.00%,70.19%,False
2023-05-17,9.93%,19.88%,0.00%,0.00%,70.19%,100.00%,70.19%,False
2023-05-19,9.81%,19.61%,0.00%,0.00%,70.58%,100.00%,70.58%,False
2023-05-22,9.87%,19.75%,0.00%,0.00%,70.38%,100.00%,70.38%,False
2023-05-23,9.89%,19.77%,0.00%,0.00%,70.33%,100.00%,70.33%,False
2023-05-25,9.88%,19.72%,0.00%,0.00%,70.40%,100.00%,70.40%,False
2023-05-26,9.85%,19.63%,0.00%,0.00%,70.52%,100.00%,70.52%,False
2023-05-30,9.69%,19.32%,0.00%,0.00%,71.00%,100.00%,71.00%,False
2023-05-31,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2023-06-01,10.04%,20.06%,0.00%,0.00%,69.90%,100.00%,69.90%,False
2023-06-02,10.03%,20.06%,0.00%,0.00%,69.91%,100.00%,69.91%,False
2023-06-05,9.98%,19.94%,0.00%,0.00%,70.08%,100.00%,70.08%,False
2023-06-07,9.99%,19.96%,0.00%,0.00%,70.05%,100.00%,70.05%,False
2023-06-08,10.08%,20.12%,0.00%,0.00%,69.80%,100.00%,69.80%,False
2023-06-09,10.07%,20.11%,0.00%,0.00%,69.82%,100.00%,69.82%,False
2023-06-12,10.04%,20.06%,0.00%,0.00%,69.90%,100.00%,69.90%,False
2023-06-13,10.03%,20.04%,0.00%,0.00%,69.93%,100.00%,69.93%,False
2023-06-14,9.98%,19.92%,0.00%,0.00%,70.10%,100.00%,70.10%,False
2023-06-15,9.95%,19.85%,0.00%,0.00%,70.21%,100.00%,70.21%,False
2023-06-16,9.90%,19.75%,0.00%,0.00%,70.36%,100.00%,70.36%,False
2023-06-19,9.89%,19.73%,0.00%,0.00%,70.38%,100.00%,70.38%,False
2023-06-20,9.90%,19.76%,0.00%,0.00%,70.34%,100.00%,70.34%,False
2023-06-21,9.86%,19.68%,0.00%,0.00%,70.47%,100.00%,70.47%,False
2023-06-22,9.92%,19.80%,0.00%,0.00%,70.27%,100.00%,70.27%,False
2023-06-23,9.84%,19.62%,0.00%,0.00%,70.55%,100.00%,70.55%,False
2023-06-26,9.85%,19.65%,0.00%,0.00%,70.50%,100.00%,70.50%,False
2023-06-27,9.92%,19.80%,0.00%,0.00%,70.28%,100.00%,70.28%,False
2023-06-28,9.83%,19.61%,0.00%,0.00%,70.57%,100.00%,70.57%,False
2023-06-29,9.75%,19.46%,0.00%,0.00%,70.79%,100.00%,70.79%,False
2023-06-30,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2023-07-07,10.05%,20.08%,0.00%,0.00%,69.87%,100.00%,69.87%,False
2023-07-10,10.09%,20.15%,0.00%,0.00%,69.76%,100.00%,69.76%,False
2023-07-14,10.06%,20.15%,0.00%,0.00%,69.78%,100.00%,69.78%,False
2023-07-17,10.07%,20.16%,0.00%,0.00%,69.77%,100.00%,69.77%,False
2023-07-19,9.97%,19.97%,0.00%,0.00%,70.06%,100.00%,70.06%,False
2023-07-20,9.97%,19.98%,0.00%,0.00%,70.05%,100.00%,70.05%,False
2023-07-21,9.97%,19.97%,0.00%,0.00%,70.06%,100.00%,70.06%,False
2023-07-24,10.00%,20.03%,0.00%,0.00%,69.96%,100.00%,69.96%,False
2023-07-26,9.98%,19.99%,0.00%,0.00%,70.03%,100.00%,70.03%,False
2023-07-28,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2023-08-03,9.95%,19.88%,0.00%,0.00%,70.17%,100.00%,70.17%,False
2023-08-04,9.88%,19.72%,0.00%,0.00%,70.41%,100.00%,70.41%,False
2023-08-07,9.94%,19.87%,0.00%,0.00%,70.18%,100.00%,70.18%,False
2023-08-08,9.88%,19.76%,0.00%,0.00%,70.35%,100.00%,70.35%,False
2023-08-09,9.88%,19.77%,0.00%,0.00%,70.35%,100.00%,70.35%,False
2023-08-10,9.93%,19.84%,0.00%,0.00%,70.23%,100.00%,70.23%,False
2023-08-11,9.91%,19.80%,0.00%,0.00%,70.30%,100.00%,70.30%,False
2023-08-14,9.92%,19.81%,0.00%,0.00%,70.26%,100.00%,70.26%,False
2023-08-16,9.89%,19.77%,0.00%,0.00%,70.34%,100.00%,70.34%,False
2023-08-17,9.93%,19.82%,0.00%,0.00%,70.24%,100.00%,70.24%,False
2023-08-18,10.02%,20.02%,0.00%,0.00%,69.96%,100.00%,69.96%,False
2023-08-21,10.01%,19.97%,0.00%,0.00%,70.03%,100.00%,70.03%,False
2023-08-22,9.95%,19.86%,0.00%,0.00%,70.18%,100.00%,70.18%,False
2023-08-23,9.93%,19.82%,0.00%,0.00%,70.25%,100.00%,70.25%,False
2023-08-24,9.89%,19.75%,0.00%,0.00%,70.37%,100.00%,70.37%,False
2023-08-25,10.07%,20.10%,0.00%,0.00%,69.83%,100.00%,69.83%,False
2023-08-28,10.01%,19.99%,0.00%,0.00%,70.00%,100.00%,70.00%,False
2023-08-29,9.97%,19.91%,0.00%,0.00%,70.12%,100.00%,70.12%,False
2023-08-30,9.84%,19.66%,0.00%,0.00%,70.50%,100.00%,70.50%,False
2023-08-31,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2023-09-01,10.02%,20.06%,0.00%,0.00%,69.92%,100.00%,69.92%,False
2023-09-04,10.01%,20.00%,0.00%,0.00%,69.99%,100.00%,69.99%,False
2023-09-05,9.98%,19.93%,0.00%,0.00%,70.09%,100.00%,70.09%,False
2023-09-06,9.97%,19.94%,0.00%,0.00%,70.09%,100.00%,70.09%,False
2023-09-07,10.03%,20.00%,0.00%,0.00%,69.97%,100.00%,69.97%,False
2023-09-08,10.03%,20.04%,0.00%,0.00%,69.93%,100.00%,69.93%,False
2023-09-11,10.02%,20.00%,0.00%,0.00%,69.98%,100.00%,69.98%,False
2023-09-12,10.01%,19.99%,0.00%,0.00%,70.00%,100.00%,70.00%,False
2023-09-13,10.06%,20.08%,0.00%,0.00%,69.86%,100.00%,69.86%,False
2023-09-14,10.03%,20.03%,0.00%,0.00%,69.94%,100.00%,69.94%,False
2023-09-15,9.99%,19.94%,0.00%,0.00%,70.08%,100.00%,70.08%,False
2023-09-18,10.11%,20.17%,0.00%,0.00%,69.73%,100.00%,69.73%,False
2023-09-19,10.10%,20.15%,0.00%,0.00%,69.76%,100.00%,69.76%,False
2023-09-20,10.09%,20.14%,0.00%,0.00%,69.77%,100.00%,69.77%,False
2023-09-21,10.15%,20.24%,0.00%,0.00%,69.60%,100.00%,69.60%,False
2023-09-22,10.25%,20.44%,0.00%,0.00%,69.31%,100.00%,69.31%,False
2023-09-25,10.26%,20.47%,0.00%,0.00%,69.27%,100.00%,69.27%,False
2023-09-26,10.23%,20.39%,0.00%,0.00%,69.38%,100.00%,69.38%,False
2023-09-27,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2023-10-04,10.03%,20.01%,0.00%,0.00%,69.95%,100.00%,69.95%,False
2023-10-05,9.98%,19.92%,0.00%,0.00%,70.09%,100.00%,70.09%,False
2023-10-06,10.00%,19.97%,0.00%,0.00%,70.03%,100.00%,70.03%,False
2023-10-10,9.86%,19.68%,0.00%,0.00%,70.46%,100.00%,70.46%,False
2023-10-11,9.86%,19.72%,0.00%,0.00%,70.42%,100.00%,70.42%,False
2023-10-12,9.81%,19.62%,0.00%,0.00%,70.58%,100.00%,70.58%,False
2023-10-13,9.82%,19.63%,0.00%,0.00%,70.56%,100.00%,70.56%,False
2023-10-16,9.83%,19.66%,0.00%,0.00%,70.51%,100.00%,70.51%,False
2023-10-17,9.79%,19.57%,0.00%,0.00%,70.64%,100.00%,70.64%,False
2023-10-18,9.83%,19.63%,0.00%,0.00%,70.53%,100.00%,70.53%,False
2023-10-19,9.89%,19.73%,0.00%,0.00%,70.38%,100.00%,70.38%,False
2023-10-20,9.99%,19.94%,0.00%,0.00%,70.07%,100.00%,70.07%,False
2023-10-23,10.03%,20.02%,0.00%,0.00%,69.94%,100.00%,69.94%,False
2023-10-24,10.07%,20.11%,0.00%,0.00%,69.83%,100.00%,69.83%,False
2023-10-25,10.04%,20.04%,0.00%,0.00%,69.92%,100.00%,69.92%,False
2023-10-26,10.16%,20.26%,0.00%,0.00%,69.58%,100.00%,69.58%,False
2023-10-27,10.19%,20.32%,0.00%,0.00%,69.49%,100.00%,69.49%,False
2023-10-30,10.22%,20.39%,0.00%,0.00%,69.39%,100.00%,69.39%,False
2023-10-31,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2023-11-01,9.95%,19.91%,0.00%,70.14%,0.00%,100.00%,70.14%,False
2023-11-02,9.72%,19.47%,0.00%,70.81%,0.00%,100.00%,70.81%,False
2023-11-03,9.66%,19.35%,0.00%,70.99%,0.00%,100.00%,70.99%,False
2023-11-06,9.04%,18.13%,0.00%,72.83%,0.00%,100.00%,72.83%,False
2023-11-07,9.27%,18.59%,0.00%,72.14%,0.00%,100.00%,72.14%,False
2023-11-08,9.39%,18.85%,0.00%,71.76%,0.00%,100.00%,71.76%,False
2023-11-09,9.41%,18.89%,0.00%,71.70%,0.00%,100.00%,71.70%,False
2023-11-10,9.51%,19.08%,0.00%,71.41%,0.00%,100.00%,71.41%,False
2023-11-13,9.56%,19.19%,0.00%,71.25%,0.00%,100.00%,71.25%,False
2023-11-14,9.43%,18.93%,0.00%,71.64%,0.00%,100.00%,71.64%,False
2023-11-15,9.31%,18.71%,0.00%,71.98%,0.00%,100.00%,71.98%,False
2023-11-16,9.32%,18.75%,0.00%,71.93%,0.00%,100.00%,71.93%,False
2023-11-17,9.41%,18.93%,0.00%,71.66%,0.00%,100.00%,71.66%,False
2023-11-20,9.30%,18.72%,0.00%,71.97%,0.00%,100.00%,71.97%,False
2023-11-21,9.28%,18.68%,0.00%,72.04%,0.00%,100.00%,72.04%,False
2023-11-22,9.30%,18.71%,0.00%,71.99%,0.00%,100.00%,71.99%,False
2023-11-23,9.28%,18.68%,0.00%,72.04%,0.00%,100.00%,72.04%,False
2023-11-24,9.34%,18.79%,0.00%,71.87%,0.00%,100.00%,71.87%,False
2023-11-27,9.36%,18.83%,0.00%,71.81%,0.00%,100.00%,71.81%,False
2023-11-28,9.28%,18.68%,0.00%,72.05%,0.00%,100.00%,72.05%,False
